Plat Number,Plat Name,Section/Township/Range,Volume,First Page,Last Page,Plat Type
661350,PALISADES HEIGHTS,0112103,102,097,098,
432500,LINDA LANE ADD,0342304,060,032,000,
218250,EAST SIDE GARDENS ADD,0142505,012,068,000,
792322,SPIRITRIDGE TOWNHOMES PH 03-G CONDO,4112405,089,007,011,C
501570,MADISON PARKVIEW CONDO,4282504,045,058,060,C
256030,FIRST HILL PLAZA CONDO,1322504,055,022,041,C
008100,AIR LINE ADD,0282404,016,039,000,
290935,GREENS ON STATE CONDO,2082505,116,060,062,C
719890,REDMOND CENTER,0022505,095,094,097,
866350,TOWN-COUNTRY CLUB BUNGALOW SITES,0182305,019,021,000,
505400,MAKI ESTATES,0252604,163,074,075,
894110,VIEWMONT PARK ADD,0152503,040,033,000,
392140,KNOWLES LLOYD A 3RD ADD,0192105,049,066,000,
926450,WEST CAMPUS CONDO,2172104,076,029,030,C
236300,EPIC CONDO,4322504,219,001,009,C
951300,WOODFORD HEIGHTS ADD,0042604,066,006,000,
911060,WAHKIAKUM CONDO,4022403,062,058,059,C
773265,SHEFFIELD PLACE AMENDED,0152505,190,034,036,
672270,PETERLIND ADD,0122603,051,024,000,
167860,COLEWOOD,0312304,136,073,075,
883040,UNREC PLAT OF PART  SEC 29-22-05 UNREC,0292205,902,508,000,
132250,CAMPUS VILLAGE TOWNHOMES CONDO,3092105,114,001,009,C
802995,STONEBRIDGE VILLAGE CONDO,4282205,228,024,027,C
225000,EDEN LANE ADD,0092604,064,052,000,
546791,MERIDIAN MANOR NO. 02,0272205,080,001,000,
866320,TOTEM ESTATES,0162605,101,041,042,
932280,WESTWOOD BY THE SOUND ADD,0022303,027,038,000,
572450,MUNSON-CUSTERS TO GREEN LK CIRCLE,0292604,005,088,000,
035400,BAGLEYS ADD,0172504,001,235,000,
521620,MAURY PARK,0162203,018,062,000,
980700,YALE PLACE CONDO,2202504,075,001,004,C
669910,PEARSON ESTATES,0182605,269,055,056,
093300,BONNIE VISTA ADD,0242603,036,009,000,
514895,MARINA POINTE CONDO,2082505,114,016,022,C
809960,SUNNY HILLS,0322605,117,097,098,
540980,MEADOW COURT,0332104,217,025,027,
809920,SUNNY HILL ADD,0162205,070,041,000,
856765,TAYLOR'S GLEN,0352205,163,071,073,
230150,ELEMENT 4TH AMENDMENT/PH 05 CONDO,3022505,258,098,101,C
226300,EDGE O TOWNE ADD,0112504,048,085,000,
520620,MATTHEWS WALTER C ADD,0052204,051,021,000,
156810,CHITTENDENS TERRACE PARK,0162604,030,037,000,
610825,"NORD MASTER, THE CONDO",1062404,234,044,046,C
294310,GROTTO ADD,0172611,031,043,000,
445878,LUNA PARK CONDO,3022403,023,012,015,C
132980,CANTERBURY AT INGLEWOOD 2ND AMENDMENT CONDO,2132604,110,072,076,C
546830,MERIDIAN 106 CONDOS CONDO,3292604,030,082,087,C
664102,PARK AT INGLEMOOR THE,0182605,175,076,079,
793810,SPRING LAKE HEIGHTS DIV NO. 01,0312306,073,057,058,
140264,CARRIAGE WOOD DIV NO. 05,0352305,124,059,061,
606500,NEWMARK BUILDING THE 2ND AMENDMENT CONDO,4312504,276,078,081,C
088670,BOEING LONGACRES PROPERTY-BSP 2ND AMEND,0242304,228,022,028,
867340,TREAT'S H W 1ST ADD TO BALLARD,0112503,013,005,000,
688220,POWELLS 1ST ADD,0052305,084,003,000,
261000,FOSTER HEIGHTS,0222304,200,089,091,
947793,WINDWOOD DIV 2,0112305,195,034,039,
393190,KRAUCHS DIV OF GREEN LAKE ADD,0052504,005,069,000,
750402,SAHALEE NO. 03,0212506,102,067,072,
720230,REDMOND RIDGE DIV 6,0042506,202,092,101,
798850,STEEPLE CHASE HILL CONDO,3202305,159,001,004,C
237930,ERIN GLADE,0322205,193,067,069,
549810,MICHAEL'S PLACE,0022604,245,060,063,
073945,BENSON HILL TOWNHOME CONDO,1082205,243,011,018,C
258980,FOOTHILLS RIDGE DEVELOPMENT PH 02 CONDO,4192007,131,056,059,C
342700,HOMBORNESS CONDO,3292504,068,001,006,C
327485,HIDDEN CEDARS DIV NO. 02,0332305,150,037,039,
421526,LAUREL HILLS DIV II & III,0092406,256,086,092,
607274,NEWPORT HILLS (AMENDED) CONDO,3212405,033,094,100,C
360360,INTERURBAN HEIGHTS 6TH SEC,0212204,017,088,000,
392650,SNOQUAMLIE RIDGE BSP FBSIP 01-01 CONDO,4252407,175,005,007,C
861700,THOMS ADD,0022405,088,040,000,
275910,GILBO'S 2ND ADD,0022603,057,005,000,
873171,TWIN CEDARS TRACTS,0152407,092,031,032,
504500,MAGNUSON POINTE CONDOMINIUM HOMES PH 2 CONDO,3022504,214,013,019,C
399800,LAKE CITY TOWNHOUSES CONDO,1212604,079,027,029,C
514870,MARINA ESTATES PHASE II CONDO,3082204,038,006,009,C
394390,KRISTI APARTMENTS CONDO,4192304,031,044,045,C
373760,JOHNSTON MANOR CONDO,2242503,031,027,031,C
505600,MALDEN COURT CONDO,4292504,135,058,062,C
025590,ARCON DIV NO. 01,0052205,106,033,034,
370190,JENSENS RASMUS ADD TO ENUMCLAW,0232006,032,041,000,
111650,BRITTANY HOUSE (0005) CONDO,3142503,033,066,067,C
895760,VISTA VALENCIA TOWNHOMES CONDO,1252503,221,010,015,C
543930,MELVILLE BARTH ADD,0302404,022,086,000,
917560,WASAGA PARK ADD,0242303,022,040,000,
815575,SWAN COURT,0202205,181,020,022,
066000,BELL HEIRS OF SARAH A 2ND ADD,0312504,001,121,000,
433956,LINDEN AVENUE CONDO,2182504,173,038,000,C
322465,HEIGHTS AT RIDGEVIEW PH 05 CONDO,2102204,271,001,005,C
331750,HILL HIGH ESTATES REPLAT,0182405,068,028,000,
866430,TOWNE CONDO,1092405,218,036,048,C
293540,GREGORY PLACE,0102505,111,011,012,
144355,CEDAR GROVE SUBDIVISION,0182607,185,004,005,
173731,CONIFER VIEW NO. 02,0062605,095,017,000,
330077,HIGHLAND VIEW VILLAS CONDO,4252603,037,010,015,C
868210,TRILLIUM NINE,0072605,256,068,070,
894650,VINTAGE THE CONDO,4082505,077,066,068,C
378010,JUNE THE CONDO,1242603,176,094,095,C
253940,FINDLAY TOWNHOMES CONDO,4232403,188,083,085,C
147740,CENTRAL ADD TO AUBURN,0132104,020,069,000,
390020,KIRKLAND VILLAGE CONDO,2292605,213,013,020,C
050100,BALLARDS L W PARK ADD REPLAT BLK 3,0132104,003,091,000,
701069,QUEEN ANNE THE CONDO,2242503,073,017,019,C
885670,VALLEY ESTATES ADD  CORRECTION PLAT,0352605,116,043,044,
145750,CEDAR PARK FIVE-ACRE TRS,0142305,015,091,000,
390270,KIRKWOOD TERRACE,0262506,274,046,050,
679085,PINE CREST AT ISSAQUAH HIGHLANDS,0262406,263,098,104,
413935,LAKEMONT CREST PH 06 CONDO,1262405,173,033,037,C
242480,EVERGREEN VILLA 2ND AMND CONDO,4282605,037,008,009,C
022250,ANDIAMO CONDO,1252503,227,015,020,C
515607,MARINWOOD,0272605,275,010,013,
127900,BYE THE GREEN PH 02-C4 CONDO,1062105,093,087,090,C
133090,CANTERBURY WOODS,0152506,108,040,042,
293500,GREGORY PARK,0032104,090,029,030,
769530,SEQUOIA HILLS ADD,0212204,065,095,000,
077790,BERTONA HOUSE AMENDED CONDO,3142503,013,087,000,C
910300,WADDELLS MADRONA PARK ADD,0272504,011,002,000,
720200,REDMOND MEADOWS DIV NO. 03,0352605,088,051,052,
131191,CAMELOT DIV N,0032104,083,024,000,
229662,ELDORADO NO. 03 CONDO,3142503,011,106,107,C
664120,PARK AVENUE RIDGE,0242605,164,046,047,
811360,SUNNYSIDE FIVE ACRE TRACTS REPLAT,0222404,014,034,000,
321190,HEATHFIELD COUNTRY ESTATES NO. 03,0112405,072,010,011,
736060,ROBBINS VIEW TR ADD TO RIVERTON,0152304,017,090,000,
020048,AMBER RIDGE PLAT,0042505,234,055,059,
365550,JACQUES PLAT,0202405,248,027,029,
337675,HILLSIDE VILLA CONDO,3202305,101,040,044,C
682980,PLEMMONS CLARK LAKE TRS,0212205,073,062,000,
363019,ISSAQUAH HIGHLANDS DIV 28,0232406,229,090,093,
382035,KENNEDY I,0132606,186,067,069,
236430,EPLERS DIV OF GREEN LAKE ADD,0052504,005,008,000,
213520,DUWAMISH HEIGHTS GARDEN TRACTS,0192404,012,083,000,
742170,ROSE POINT DIV NO. 02,0312605,048,074,000,
860440,THOMAS CENTER CONDO,2122404,011,021,022,C
147300,CEDARWOOD,0032505,062,089,000,
026800,ARJANWOOD CONDO,1222505,023,086,090,C
383206,KENTLAKE HIGHLANDS DIV 1B,0042106,235,027,037,
515270,MARINE HILLS NO. 11,0052104,076,057,000,
894728,VISTA BELLA CONDO,3142503,220,020,023,C
738750,ROGERS FIRST ADD,0362403,043,033,000,
025980,ARDMORE NO. 03,0252505,076,012,013,
768390,SECOMA TERRACE,0302104,086,039,000,
141500,CARSON CONDO,4062604,262,037,040,C
637000,OLSON F W ADD,0282604,051,017,000,
614870,NORTH RAVENNA PARK ADD,0052504,019,056,000,
504080,MAGNOLIA VIEW TRACTS,0152503,036,003,000,
219410,EAST VIEW RIDGE,0182405,095,053,000,
679170,PINE LAKE WOODS,0042406,089,095,000,
541110,MEADOW COURTS ADD,0172604,047,002,000,
147350,CENTER VILLAGE NO. 01 PH 08 CONDO,1162406,076,025,028,C
567700,MOSLER LOFTS CONDO,2312504,242,001,019,C
147270,CEDARS THE,0322605,133,014,016,
008600,ASIA 2ND AMENDMENT CONDO,2052404,224,050,051,C
261916,FOX BOROUGH(2ND AMENDMENT) PH 03 CONDO,1262505,081,095,098,C
558700,MONTCLAIR PARK ADD,0122603,062,093,000,
019170,ALOHA BUILDING_(000798) CONDO,2282504,101,024,000,C
337930,HILLTOP VILLAGE NO. 01 AMENDMENT NO. 5 CONDO,1162406,085,014,017,C
768960,SEELYE ADD,0122304,038,034,000,
199620,DENNYS LE ROY M 1ST ADD,0322604,051,033,000,
214129,EAGLES AUDITORIUM CONDO,2322504,137,077,084,C
360120,INTERURBAN HEIGHTS 2ND SEC,0212204,016,019,000,
401540,LAKE EASTER ESTATES CONDO,1082104,009,066,067,C
714160,RAMINI ROSE ADD,0072304,055,090,000,
019380,ALTA AT THE LAKE CONDO,2162406,258,064,066,C
887300,VAN BROCKLIN ADD,0302504,002,158,000,
537620,MC LELLANS ADD,0262403,045,005,000,
919420,WATER GARDENS CONDO,2332206,169,068,075,C
217450,EAST SEATTLE ADD,0112404,003,022,023,
412700,LAKE WILDERNESS SHORE ACRES UNREC,0272206,902,144,000,
608420,NICHOLS PLACE,0142305,231,001,005,
502190,MADRONA CREST ADD,0072405,042,012,000,
144300,CEDAR GLEN ADD,0322605,063,036,000,
739920,ROLLING HILLS VILLAGE NO. 02,0202305,079,062,063,
778660,SHUMWAY PH 05 CONDO,2082505,158,063,068,C
810000,SUNNY LANE,0152106,162,031,033,
871210,TURNER H S PARK ADD,0212504,014,048,000,
222800,ECHO LAKE SENIOR APARTMENTS CONDO,4062604,259,027,034,C
069980,BELLTOWN LOFTS CONDO,2312504,163,054,064,C
525530,MAYWOOD HILL DIV NO. 04,0052605,069,029,000,
390499,KLAHANIE DIV NO. 10,0112406,144,059,063,
872965,23 SPRUCE CONDO,4332504,059,028,032,C
359700,INTERURBAN ADD TO SEATTLE,0232304,010,055,000,
291100,GREENVIEW,0362104,249,090,092,
028330,ARROWOOD PHASE II CONDO,1282605,055,004,014,C
676920,PICARDOS 1ST ADD,0042504,043,026,000,
889550,VERIDIAN COVE PH 4 CONDO,3192604,235,048,051,C
894480,VILLAGE PARK CONDO,1202505,042,064,068,C
252830,FEROES FIRST ADD TO KENT,0192205,040,014,000,
775250,SHERWOOD GARDENS,0232505,112,056,057,
856297,TAMMA LANE,0042604,102,024,000,
873213,TWIN LAKES HIGHLANDS,0142103,102,073,075,
202575,DIAMOND PLAIN ESTATES,0152106,166,046,047,
085480,BLANCHET HEIGHTS CONDO,4312604,107,093,096,C
177421,COTTAGE LAKE BRIDLE TRAILS NO. 02,0062606,099,029,030,
945820,WILSONS REPLAT,0202404,011,047,000,
720580,REDONDO VIEW ESTATES NO. 02,0052104,072,053,000,
526330,MC CALLISTERS ADD,0202404,001,239,000,
764090,SEA-LAWN ACRES DIV NO. 03,0242603,052,080,000,
332702,HILLCREST ESTATES DIV NO. 03,0172105,102,076,077,
784920,SNOQUALMIE FALLS ADD,0322408,003,179,000,
889000,VAUGHN HILL ADD,0222406,102,099,100,
195460,DEMARWOOD ADD,0062104,052,004,005,
363015,ISSAQUAH HIGHLANDS REPLAT DIV 36,0232406,224,091,094,
783680,SMITHS V HUGO SUPL BLK 8 NAGLES,0322504,003,030,000,
780424,SIXTY-01 AMENDED CONDO,3102505,023,066,067,C
669700,PEACHTREE LANE PH 02 CONDO,3102305,134,084,087,C
785657,SOMERSET EAST DIV NO. 03,0222405,109,048,049,
759810,SCHMIDS VITUS E SEATTLE ACRE TRS,0182405,007,076,000,
888095,VANTAGE POINT AT REDONDO CONDO,2042104,170,044,046,C
409970,LAKE VILLAS CONDO,4132505,010,031,032,C
152280,CHARDOT MANOR,0352205,094,011,000,
638528,OLYMPIC RIDGE TOWNHOMES PH 03 CONDO,2272405,116,012,015,C
131039,CAMBRIA HILLS PH 02 CONDO,2042605,234,091,097,C
796260,STANLEY & PARKS ADD NO. 01,0072304,050,038,000,
026701,ARGYLE NO. 02,0252505,092,044,000,
799990,STERLING COMMONS CONDO,1042404,194,088,090,C
269360,GARDEN ACRES,0162304,086,054,000,
238910,ETSELLS ADD,0022503,030,015,000,
722140,RENTON CO-OP COAL COS AC TRACTS NO. 01,0172305,009,029,000,
639165,"122, THE CONDO",4132104,246,016,018,C
422260,LAURELWOOD SOUTH DIV NO. 02,0042104,075,021,000,
912610,WALLA WALLA ADD,0332504,005,081,000,
688990,PRATTS ORCHARD ADD,0302504,009,031,000,
865630,TOLT HOME TRACTS DIV NO. 01,0162507,020,092,000,
549170,MEYDENBAUER HEIGHTS REPLAT,0062405,069,077,079,
322470,HEIGHTS AT RIVERVIEW THE PH 02 CONDO,1152204,181,004,006,C
392680,KOLL BUSINESS CENTER RENTON,0312305,114,015,016,
313700,HARRY WATTERS BUILDING CONDO,2232503,127,045,047,C
030310,AUBURN HILLS,0082105,175,017,020,
154750,CHERRY CROFT,0342204,146,039,041,
607305,NEWPORT SPRINGS CONDO,4282406,110,013,016,C
872677,28 YESLER CONDO,1042404,070,077,081,C
863300,THORNTON CREEK COHOUSING CONDO,1282604,167,060,062,C
752435,SALTWATER TRAILS,0202204,163,076,078,
741500,ROSCOMMON PLAT,0172505,082,008,000,
970260,SPS-HAWAIIAN AIRLINES INC UNREC,0012414,998,015,000,
156170,CHESTNUT COURT CONDO,4042404,046,026,027,C
029379,ASPEN MEADOW,0362104,229,062,063,
683820,POINTE OVERLOOK CONDO,3052505,009,023,000,C
176110,CORONADO,0242103,121,086,088,
030150,AUBURN 400 CORPORATE PARK DIV NO. 01,0232104,128,097,099,
688250,POWELLS 3RD ADD,0362403,058,084,000,
254050,FINKBEINER ADD TO KIRKLAND,0172505,099,059,060,
229670,ELDORADO NORTH,0192605,086,097,000,
321080,HEART LAND HOMES ADD,0082204,064,046,000,
324950,HENLEY PARK ESTATES,0102606,161,052,054,
438801,LOCHAVEN DIV NO. 02,0122103,096,019,020,
505620,MALIBU MANOR CONDO,3052605,093,071,074,C
932000,WESTSIDE GARDENS ADD,0012303,081,084,000,
031900,AUTUMN VIEW PH 03 CONDO,2112505,072,037,040,C
143350,CASCADIA ADD,0272505,084,056,000,
358400,INGRID MANOR,0082104,082,054,000,
131035,CAMBORNE,0122605,136,024,025,
444980,LOYAL VIEW ADD,0022503,026,011,000,
145975,CEDAR PARKE,0092205,197,085,088,
085200,BLAKE STREET CONDO,1252006,258,035,036,C
135420,CARBON CONDO,4242503,251,015,017,C
746140,RUDDELL'S 1ST ADD,0322305,108,018,019,
769662,SERENIDAD SOUTH NO. 04,0032104,099,006,007,
925690,WERETTS ADD,0322504,001,225,000,
179650,COVINGTON POINTE,0232205,241,013,015,
401850,LAKE FOREST MANOR,0042604,097,091,092,
793351,SPRING GLEN NO. 02,0132407,098,106,108,
701631,QUEENSGATE NO. 05,0162605,094,030,031,
403820,LAKE HILLS NO. 11,0352505,061,087,088,
108882,BRIDLEWOOD DIV 03,0172605,192,050,053,
099600,BOVELA ADD,0282304,048,025,000,
660790,PALOMINO AT REDFORD RANCH CONDO,1042406,160,081,085,C
419740,LATHROPS JAMES A TRS UNREC,0302304,902,149,000,
609343,943 26TH PLACE NORTHEAST CONDO,4062105,246,031,032,C
385290,KIEFERS 1ST ADD TO W S,0112403,016,034,000,
061300,BEACON VIEW ADD,0162404,014,008,000,
059395,BEACHSTONE CONDO,2172204,172,014,019,C
734980,RIVERWOOD PARK NO. 02,0122610,092,070,072,
641260,ORR H E PARK DIV NO. 02,0202604,017,030,000,
146340,CEDAR RIVER FIVE ACRE TRS,0142305,016,052,000,
392650,KOINONIA RIDGE PH 06 CONDO,4252407,258,021,028,C
873244,20351 GREENWOOD AVE N CONDO,1012603,187,072,073,C
287890,GREEN LAKE CONDO,3052504,197,004,014,C
866480,TOWNE TERRACE CONDO,2302504,056,020,022,C
940940,WILDON UNREC,0282304,902,281,000,
440120,LOOKOUT RIDGE,0012505,181,070,075,
255725,FIREHOUSE NO. 25 1ST AMENDMENT CONDO,1322504,277,043,000,C
294010,GROTLES 2ND ADD,0102403,049,079,000,
235180,ENGLES ADD,0152503,038,002,000,
019430,ALTAMONTE CONDO,3182305,201,001,004,C
769828,1750 LAKE WASHINGTON BLVD N CONDO,3052305,265,005,009,C
866326,TOTEM LAKE MEADOWS,0212605,132,038,039,
328780,HIGH VIEW ADD,0092304,048,061,000,
255817,FIRETREE ESTATES,0092104,086,026,000,
211430,DUMAR HILLS ADD,0252403,070,021,000,
894635,VINE BUILDING THE CONDO,2312504,181,014,026,C
185410,CROSSROADS ALBERTSON'S STORE 436 - BSP,0352505,169,037,039,
230150,ELEMENT 6TH AMENDMENT/PH 07 CONDO,3022505,262,001,004,C
330081,HIGHLAND VILLAGE AT PROV PT 1ST AMEND CONDO,4092406,129,053,076,C
934990,WHITE BROS ADD TO W S,0132403,004,101,000,
285500,GRACEVIEW,0162204,247,032,034,
882500,UNIVERSITY PLACE CONDO,3092504,061,034,037,C
530910,MC ELROYS ADD TO BALLARD,0012503,005,015,000,
928690,WEST WILLOWS TECHNOLOGY CENTER-BSP AMEND,0022505,170,100,103,
076650,BERGERS JENKINS CREEK TRACTS,0302206,084,015,000,
856590,TARYWOOD ESTATES ADD,0302405,069,022,000,
782620,SMITH C GILES 1ST ADD TO ENUMCLAW,0262006,042,006,000,
313120,HARRISON HEIGHTS ADD,0172504,003,055,000,
424040,LEARY ACRE TRACTS,0012503,010,002,000,
375250,JOY LUCK,0052406,194,040,042,
386261,KIMBALL CREEK VILLAGE PH VI CONDO,3302408,286,043,047,C
509895,MAPLE LEAF COTTAGES ADD,0332604,259,041,046,
392500,KOBE ADD,0232006,179,074,075,
634540,OFF-THE-BEACH CONDO,4102403,143,027,029,C
294400,GROUSEMONT ESTATES DIV NO. 01,0232605,134,051,056,
184450,CROMWELL PARK ADD,0082604,050,094,000,
716520,RASMUSSENS ADD TO KENT,0242204,014,010,000,
029310,ASHFORD PARK PH 08 CONDO,1012505,128,092,096,C
727750,RICHMOND BEACH COTTAGES CONDO,4022603,121,060,062,C
682110,PLEASANT VALLEY ADD,0152503,002,114,000,
927020,WEST QUEEN ANNE ADD,0242503,010,012,000,
201100,DES MOINES TRACE,0212204,121,091,092,
019300,ALPINE VIEW ADD,0222006,080,058,000,
056515,BATTISTI ADD TO KENT,0072205,115,064,000,
666710,PARKS AT KENT PH 08 CONDO,4102204,231,023,026,C
502690,MADRONA HEIGHTS ADD,0342504,009,100,000,
193030,DAYS B F 1ST ADD,0182504,003,147,000,
929170,WESTERN HILL-BSP CONDO,3202104,086,032,035,C
344600,HOMEWOOD ADD,0042505,077,093,000,
095200,BOSTON COMPANYS PLAT OF W S,0142403,003,019,000,
039010,BALCHS BOWNESS ADD,0072604,048,033,000,
173500,CONCORD HILL 1ST AMENDMENT CONDO,2162405,062,042,044,C
143385,CASCARA AT THE VILLAGES PH 01 CONDO,1342606,254,058,060,C
638250,OLYMPIC MANOR DIV NO. 01,0352603,052,038,000,
866327,TOTEM LAKE SOUTH,0282605,110,009,011,
802950,STONE BROOK,0142103,140,057,060,
547930,MERRIHILL CONDO,3272305,019,047,049,C
098340,BOULEVARD THE 1ST AMENDMENT CONDO,2082505,239,061,065,C
401690,LAKE FIRS ADD,0252404,076,001,002,
506130,MALONEYS 2ND ADD TO SKYKOMISH,0262611,026,029,000,
358900,1ST AMD CONDO,1312504,287,013,050,C
511310,MAPLE VALLEY HEIGHTS DIV NO. 04,0302306,068,088,089,
545360,MERCER TERRACE ADD,0252404,072,086,000,
666903,PARKSIDE COURT,0152305,207,100,102,
054490,BARRETT 1ST AMENDMENT CONDO,4142503,117,073,075,C
375520,JUANITA FIRS,0302605,143,059,060,
813725,SUNSET TOWNHOMES CONDO,1082305,242,069,073,C
792322,SPIRITRIDGE TOWNHOMES PH 03-A CONDO,4112405,071,042,046,C
402410,LAKE FOREST PARK 3RD ADD,0092604,022,004,000,
638630,OLYMPIC VIEW ESTATES ADD TO KENT,0192205,082,094,000,
542390,MEADOWVIEW VILLAGE AT RIVERTRAIL PH 02 CONDO,1022505,150,090,094,C
383060,KENT RIDGE ESTATES DIV NO. 01,0332205,097,094,095,
547950,MERRILL COURT CONDO,1292504,078,095,099,C
345971,HORIZON HILLS DIV NO. 02,0032604,104,041,042,
503080,MAGGIE HILLS CONDO,3142503,154,083,087,C
607080,NEWPORT HIGHLANDS NO. 01,0212405,178,099,102,
762220,SEA SHORE 3RD ADD,0102403,021,074,000,
735600,ROANOKE PLACE PH 02 CONDO,1202504,120,076,079,C
183700,CRESTMONT ADD,0282604,037,044,000,
872855,TWENTY SIX POINT FIVE,0332406,156,013,015,
406820,LAKE SAWYER E SHORE TRS NO. 02 UNREC,0032106,902,139,000,
413950,LAKEMONT DIV NO. 09,0242405,175,063,070,
133080,CANTERBURY SHORES 3RD AMEND CONDO,2222504,214,046,047,C
607326,NEWPORT VILLA CONDO,1162405,003,023,024,C
720247,REDMOND WOODS,0032505,155,033,035,
793370,SPRING GLEN COURT CONDO,4292305,058,026,031,C
896350,"VUE AT MEYDENBAUER BAY, THE CONDO",4312505,242,020,033,C
005100,ADELAIDE PARK ADD,0122103,066,096,000,
734050,RIVERSIDE GLEN,0082605,188,019,022,
145010,CEDAR LANES NO. 02,0192105,063,099,000,
058755,BAYVIEW COUNTRY ESTATES ALTERATION,0112103,186,050,053,
670430,PELICAN PARK DIV NO. 04,0172604,050,028,000,
124010,BURKE-FARRARS KIRKLAND DIV NO. 17 UNREC,0282506,902,048,000,
795480,STAFFORD HANSELL,0242604,088,046,000,
785390,SOLE VITA 1ST AMENDMENT CONDO,2222404,247,092,095,C
681786,PLAZA DEL SOL CONDO,4292504,214,085,000,C
240880,EVERGREEN ACREAGE ASSESSORS PLAT,0282207,066,030,000,
516055,MARKET NORTH CONDO,1112503,229,079,081,C
421800,LAURELHURST COMMERCIAL CONDO,4092504,116,024,027,C
922590,WEEDS VIEW TRS,0082305,038,044,000,
532850,MCGRAW THE REVISION CONDO,3192504,133,016,018,C
419365,LAS PALMAS CONDO,1232503,142,078,082,C
721473,REINTREE DIV NO. 04,0072606,103,077,000,
431100,LIGHTHOUSE POINT 1ST AMEND/PH 01 CONDO,4092403,259,001,005,C
780414,1600 JEFFERSON MED OFFICE TOWER 1ST AMD CONDO,3332504,090,087,088,C
664115,PARK AVENUE CONDO,3052505,141,051,058,C
549020,MESA VERDE DIV NO. 01,0362605,086,043,044,
385690,KILBOURNES DIV OF GREEN LAKE ADD,0082504,004,054,000,
947620,WINDSOR HILLS ADD TO RENTON,0082305,038,022,023,
554780,MINK ROAD RANCH SITES,0082606,103,030,000,
425000,LEE ANNA ADD,0192304,066,003,000,
261738,405 PROSPECT CONDO,2302504,202,044,047,C
010900,ALDERCREST TERRACE ADD,0042604,077,073,000,
723757,RESERVE AT RIVERVIEW PH 02 CONDO,3102204,174,069,071,C
025535,"ARBORS, THE CONDO",1082204,175,055,059,C
357811,INGLEWOOD EAST DIV NO. 02,0192605,121,028,029,
643840,OUTLANDS HIGHLAND VIEW ADD,0302404,023,015,000,
931600,WESTRIDGE TOWNHOMES PH 01 CONDO,1222204,071,010,013,C
609325,954 BROADWAY CONDO,1292504,216,039,042,C
383231,KENTWOOD GLEN NO. 03,0272204,110,088,091,
254086,FINN HILL CREST DIV NO. 02,0302605,124,026,027,
310980,HARBOUR CLUB CONDO,3082505,062,010,011,C
894455,VILLAGE HOMES AT OTHELLO STATION,0272404,241,001,007,
110900,BRIGHTON BEACH ORCHARD 2ND SUPL,0262404,014,032,000,
858285,TERRACE AT RIVERVIEW CONDO,3102204,174,060,068,C
152350,CHARLESGATE NORTH CONDO,3312604,032,040,000,C
038020,BALBERDE ADD,0072206,115,075,000,
331690,HILL-AIRE LANE ADD,0352505,072,071,000,
069900,BELLTOWN COURT CONDO,2312504,133,062,072,C
395440,LACEYS 2ND ADD TO AUBURN,0132104,021,020,000,
863160,THORNBERGS 3RD ADD,0292604,044,058,000,
722990,RENTON SUBURBAN TRACTS DIV NO. 03,0132305,059,082,084,
720510,REDONDO HIGHLANDS NO. 02,0062104,076,017,000,
972190,SPS-CASCADE NATURAL GAS UNREC,0012414,998,019,000,
982920,YESLER'S 3RD ADD TO SEATTLE,0342504,006,041,000,
537980,MC MICKEN HEIGHTS DIV NO. 02 UNREC,0272304,902,176,000,
525980,MC ALPINE ADD,0072104,122,049,052,
413955,LAKEMONT HEIGHTS,0242405,257,034,037,
160800,CLARK LAKE ESTATES DIV NO. 01,0212205,230,066,069,
344990,HONEY CREST,0102305,214,001,005,
062985,BECHER BAY DIV D,0202406,230,015,016,
970355,SPS-BURLINGTON AIR EXPRESS INC UNREC,0012414,998,041,000,
202577,DIAMOND RIDGE ESTATES DIV 2 ALTERATION 1,0102105,214,041,058,
427890,LESCHI HEIGHTS ADD,0342504,014,058,000,
868232,TRILOGY AT REDMOND RIDGE DIV 12,0272606,243,083,105,
855620,TAIYO CONDO,1082404,109,001,006,C
927070,WEST REDMOND ADD,0112505,058,012,013,
298690,HABITAT CONDO,3162104,025,087,095,C
076200,BERG'S LANE,0122604,192,062,065,
504038,MAGNOLIA VIEW EAST CONDO,1232503,099,060,061,C
662100,PANORAMA VILLAGE CONDO,3012505,031,088,095,C
957807,WYNFIELD RIDGE,0322405,210,022,026,
932970,WETHERSFIELD SOUTH,0252505,125,096,097,
256030,FIRST HILL PLAZA 2ND AMENDMENT CONDO,1322504,086,086,088,C
513760,MARA BELLA AMENDMENT CONDO,2202504,175,033,035,C
362979,ISSAQUAH HIGHLANDS DIV 4,0232406,182,061,065,
363013,"ISSAQUAH HIGHLANDS DIV 32,44&45 REPLAT",0232406,224,039,045,
030140,AUBURN 40 PUD,0312205,255,051,058,
734560,RIVERTON ADD,0102304,013,036,000,
365720,JAMES ADD,0242503,002,089,000,
364650,JACKSON SQUARE BUILDING CONDO,1062404,215,001,004,C
543830,MELROSE EAST CONDO,3292504,017,003,010,C
556963,MONDRIAN CONDO,2322505,156,049,056,C
170100,COLONY SQUARE THE CONDO,3152304,026,003,005,C
179253,COURTYARD AT QUEEN ANNE SQUARE CONDO,1252503,164,048,055,C
