the_geom,OBJECTID,Placement,Corral,Owner,Landmark,AddressNumber,StreetName,YearInstalled,Month Installed,LocationX,LocationY,created_user,created_date,last_edited_user,last_edited_date,Rack Type,GlobalID,Status,NumberOfRacks,NumberOfSpaces
POINT (-90.087064190902 29.964906593124),421,,,,,,,,,3675450.0919764601,534874.29749313998,Esri_Anonymous,10/07/2016 09:41:21 PM +0000,AKKUEMMEL,07/03/2018 02:12:52 PM +0000,,{39FC43D6-8174-4322-9F06-6E3628CD894A},,,
POINT (-90.052297607932 29.976893420001),353,,,,,,,,,3686409.29315513,539354.54903132003,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{960DCD4A-90B3-430D-BC41-F39CC3FC88D0},,,
POINT (-90.103250519642 29.920624905448),379,,,,,,,,,3670497.9634293001,518716.44070131,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{0F59712E-E6F7-4EFA-91C2-C1C2A58F9675},,,
POINT (-90.121922625899 29.95549941294),271,,,,,,,,,3664449.20584181,531335.11592322995,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{357E2113-3112-466D-8FAE-549B572121A7},,,
POINT (-90.070982212035 29.939191910623),390,,,,,,,,,3680645.0523870601,525579.23439038999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{1C5F1564-C8DE-4086-BF95-AA77F6E108C3},,,
POINT (-90.064479610828 29.95095741387),8,,,,,,,,,3682657.0851083798,529880.34324223001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{B86BC1E8-AD23-4AB6-9BC1-4D11E20577B7},,,
POINT (-90.068604611606 29.946712412994),119,,,,,,,,,3681367.8668863,528322.26466548,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{8B367E15-479C-493C-82C6-233EC9640505},,,
POINT (-90.057737609511 29.963885416654),240,,,,,,,,,3684739.7262843,534605.14186347998,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{E83669F5-F663-475E-92A5-E087FA6A3923},,,
POINT (-90.07845161461 29.951670413462),144,,,,,,,,,3678229.7553803902,530090.89104947005,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{35710EF8-7D9E-4F96-9A35-DD552121BF9C},,,
POINT (-90.069278610881 29.940746411586),62,,,,,,,,,3681178.3564385502,526150.45503272,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{FCCAEFBD-F1AC-4BB2-BEB3-41C93A7F2656},,,
POINT (-90.065497111388 29.972364318105),389,,,,,,,,,3682248.7437334699,537661.11934730003,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{86AE19E7-A122-4E2A-A133-D5E0916F2334},,,
POINT (-90.076041613006 29.935166409776),205,,,,,,,,,3679058.7734073801,524097.79936114,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{D5EA0C3E-E7BA-43EC-BA33-9CB976A6288B},,,
POINT (-90.069759612131 29.948642413087),165,,,,,,,,,3680994.3600873798,529020.04771873006,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{4D3B2B1D-13AC-42E6-BEF9-7FB9F25B478D},,,
POINT (-90.068132611329 29.952807413791),19,,,,,,,,,3681492.8682767199,530540.27958639001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{ED50C70C-F4EB-4B86-A521-6F127EF97282},,,
POINT (-90.08657161521 29.92386040732),325,,,,,,,,,3675768.4587937999,519950.08685606997,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{7BD4023E-FFCC-4DA7-8375-4E456ACB4884},,,
POINT (-90.065610610758 29.951063413194),69,,,,,,,,,3682298.5070853801,529914.92420981999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{DBCD3CB4-C496-425F-B9FD-96D1B7FA5E41},,,
POINT (-90.059055609285 29.966495416847),305,,,,,,,,,3684311.85738939,535549.59109006997,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{2558442E-4B79-48F4-93AE-0BE6BE18A548},,,
POINT (-90.07659934032 29.949156093517),427,Sidewalk,,,,615,Loyola,,,3678826.3358801301,529183.02016180998,Esri_Anonymous,12/01/2016 03:13:05 PM +0000,AKKUEMMEL,07/03/2018 02:12:52 PM +0000,Comb Rack,{80DAAF28-8EFD-4042-B35C-A601BFE699BB},,,
POINT (-90.06742461162 29.953322414381),73,,,,,,,,,3681714.9961132999,530730.02887881,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{FEFDEF8A-D698-4F93-A741-F2A9FD33908B},,,
POINT (-90.070322611399 29.945978411893),229,,,,,,,,,3680826.7498583002,528049.35412206,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{7F296DB8-A89C-4409-8D7A-CCCD0FF91FAC},,,
POINT (-90.064124610628 29.950092413587),66,,,,,,,,,3682772.9864513902,529567.04268773005,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{521A2A17-ACBA-4480-A99E-FA5E36CFA8A0},,,
POINT (-90.078158718912 29.951372099601),426,Sidewalk,No,City,City Hall,1400,Poydras Street,,,3678323.6938407999,529983.42899406003,Esri_Anonymous,11/30/2016 09:33:58 PM +0000,AKKUEMMEL,07/03/2018 02:12:52 PM +0000,,{DC4281A6-B424-41DA-8270-A4EAA4AB3054},,2,18
POINT (-90.069008611051 29.947219412979),196,,,,,,,,,3681237.8933929699,528505.21639931004,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{2E31D7C6-002E-4FE9-ABEA-CEDC76CB2E34},,,
POINT (-90.033230602636 29.959731416418),284,,,,,,,,,3692516.4318594602,533181.81104873004,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{1B8EB0A1-7006-405C-B8D4-FB2A64ED66F8},,,
POINT (-90.089894617044 29.947438412379),374,,,,,,,,,3674622.8410063102,528512.47425881005,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{68F5663A-8BB4-4FB2-AA61-D12752CF26F7},,,
POINT (-90.076967614435 29.958723414554),142,,,,,,,,,3678671.5668327198,532660.7733769,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{152F4BE5-D35A-4AF7-838E-7A40699AE7B8},,,
POINT (-89.978678587341 29.959188418024),348,,,,,,,,,3709792.0278856298,533184.45868122997,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{667BB503-2DE3-41FC-A4E8-8CDC00E27D80},,,
POINT (-90.073110613368 29.953680413902),90,,,,,,,,,3679913.03088522,530840.36330381001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{7459DAF9-195A-4606-8617-51546222ED43},,,
POINT (-90.058835607114 29.917950406187),261,,,,,,,,,3684577.8624347998,517897.66117089998,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{60E401A8-7157-43DF-A91C-98FCDDA574DD},,,
POINT (-90.070674611947 29.948888412775),356,,,,,,,,,3680703.6162462998,529106.30804489995,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{0A4A19C6-C4C2-4F59-9F12-53DC87773F05},,,
POINT (-90.11390662262 29.929502406897),273,,,,,,,,,3667088.12116763,521908.54816221999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{0E8A024A-06B2-43EF-874B-4C8F3BCDF85A},,,
POINT (-90.069575611288 29.943724412025),16,,,,,,,,,3681072.3527135602,527232.32622855995,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{A877887B-5F01-4B9C-9E71-99C3952A1736},,,
POINT (-90.065271609355 29.916399405685),246,,,,,,,,,3682545.3540326399,517311.04390580999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{68A5A45D-5CB3-4954-BD15-35EAE49C91E3},,,
POINT (-90.070716611744 29.941693411208),23,,,,,,,,,3680719.1460708799,526489.79720181006,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{EA348A87-6BB1-4E98-B54C-1F0763E54956},,,
POINT (-90.065349610664 29.943968412127),128,,,,,,,,,3682409.70765039,527335.83881681005,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{AB93287A-84CB-4B8E-BABC-B75181D256FE},,,
POINT (-90.11695562308 29.921110405409),188,,,,,,,,,3666154.7828112198,518846.64122832002,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Inverted U,{2A3BCFA0-4165-4EC6-B86D-98C12875E327},,,
POINT (-90.072976612558 29.953565413645),61,,,,,,,,,3679955.9235159801,530799.01168047998,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{48B9499E-CA1B-43A5-A5C3-5ACF1E8DC1B9},,,
POINT (-90.067729611824 29.952008414121),48,,,,,,,,,3681623.6921620499,530251.14335363999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{7062AD20-0EA6-4C8F-A1CA-049C14E81C69},,,
POINT (-90.070385612698 29.953821414139),41,,,,,,,,,3680775.36347814,530901.13680431002,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{4FFBCC87-3943-4218-BF58-2390095C6D54},,,
POINT (-90.079404414639 29.96563401674),409,,,,,,,,,3677872.4690214698,535165.27558572998,,,AKKUEMMEL,07/03/2018 02:12:52 PM +0000,Post and Loop,{3818BB9A-AF59-440D-98C8-C8062C6D2E88},,,
POINT (-90.076213614177 29.957417414292),139,,,,,,,,,3678915.5266466299,532188.48167055997,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{0DB7E91E-C1B9-4A15-9D58-90EBF1A82A11},,,
POINT (-90.069539611068 29.943747412318),355,,,,,,,,,3681083.6614179802,527240.81571290002,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{AE7AC4F9-AA2B-4E80-9AC3-C7218CAD817C},,,
POINT (-90.084240416658 29.968754716979),410,,,,,,,,,3676328.91370964,536283.35668289999,,,AKKUEMMEL,07/03/2018 02:12:52 PM +0000,Post and Loop,{22D1D095-BB0F-4288-87C2-F4586349CA75},,,
POINT (-89.981145588565 29.958720417663),338,,,,,,,,,3709012.8867273899,533005.05123164004,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{3028E21B-66E9-44F1-A9DF-F0C694CE08BA},,,
POINT (-90.066115610657 29.951441413407),12,,,,,,,,,3682137.0697442102,530050.60996206,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{60A3FD76-3ECF-40EC-A9C7-F11071493E1A},,,
POINT (-90.07724394327 29.951686873829),424,Sidewalk,No,City,City Hall,1445,Poydras Street,,,3678612.1184608,530101.06688215001,Esri_Anonymous,11/30/2016 09:30:00 PM +0000,AKKUEMMEL,07/03/2018 02:12:52 PM +0000,Comb Rack,{48AB7C22-D6B2-4CC9-81BC-A015A90F73ED},,1,5
POINT (-90.076837612789 29.930924409053),377,,,,,,,,,3678823.5806363099,522552.48978772998,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{53DADF8D-3F9B-4681-9716-C0E924FF0D7B},,,
POINT (-90.075658614144 29.954065413796),93,,,,,,,,,3679104.6450347998,530971.49854021997,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{E7D8FD52-5537-4668-8EE1-7E62BBC511B4},,,
POINT (-90.069923612507 29.953997413799),27,,,,,,,,,3680920.9543943,530966.74953398004,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{D6999CDE-DA75-488B-94F4-7BE31BAE7449},,,
POINT (-90.117230623772 29.921085405803),154,Sidewalk,No,Private,Whole Foods Arabella,,,,,3666067.7688776399,518836.62582840002,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Other,{1BCF5B32-CAD4-4396-AB9A-E6256908AA0E},,1,3
POINT (-90.071706412348 29.950168813185),391,,,,,,,,,3680371.7445347202,529568.30941747001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{833070F1-D8E8-43A8-BFE6-959FDA99D8BC},,,
POINT (-90.046272603115 29.902410403275),267,,,,,,,,,3688620.94916488,512291.27277739003,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{0D96535D-0BB9-4A4F-A0BF-7FACBC5162D6},,,
POINT (-90.096338620613 29.995511422003),307,,,,,,,,,3672393.4347039801,545971.58829065005,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{7AB02E86-AA7C-4D34-B499-68556A217166},,,
POINT (-90.073782612609 29.950403412984),255,,,,,,,,,3679713.3347623101,529646.38537680998,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{DEDCB6E4-2CF2-45BB-8BD5-6ECB35A308DA},,,
POINT (-90.057581608699 29.962552416087),352,,,,,,,,,3684794.5171852298,534120.96369798004,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{363D0A81-EC9E-433F-A732-F84714D0A82E},,,
POINT (-90.097349620827 29.977809418383),114,,,,,,,,,3672142.8607300501,539530.98863905994,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{6F774B2F-ABDE-450F-8E00-7D8AE54DA6DB},,,
POINT (-90.069619611844 29.943770411676),324,,,,,,,,,3681058.2336472999,527248.89968623,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{FBDE6F14-6675-42A4-8D46-05942B065DB9},,,
POINT (-90.076784970612 29.952542070153),422,Roadway,Yes,City,City Hall,1300,Perdido Street,,,3678754.0492793,530413.64138822001,Esri_Anonymous,11/30/2016 09:10:47 PM +0000,AKKUEMMEL,07/03/2018 02:13:42 PM +0000,Inverted U,{8C1D0866-A7C8-4E72-ADB7-2A8EE989D511},Installed,6,12
POINT (-90.057779008706 29.964430417149),398,,,,,,,,,3684724.4120104802,534803.17821280996,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{6D1AD3C5-02F4-456C-BC99-30C01A27B509},,,
POINT (-90.071420612268 29.948377412435),276,,,,,,,,,3680469.4231451298,528917.88716190006,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{089CEDDC-C137-458D-BA1B-105D97E09052},,,
POINT (-90.069973611452 29.94772441294),158,,,,,,,,,3680930.2722890498,528685.48211490002,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{63CF6AE6-CDB3-44F3-BDFA-6CA6A05A7D22},,,
POINT (-90.097369620608 29.97784941858),300,,,,,,,,,3672136.37222597,539545.46597230004,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{73EB4C9C-4A87-42A1-AEEC-9CCF965938E4},,,
POINT (-90.072116612876 29.948793412471),206,,,,,,,,,3680247.3510827101,529066.73332088999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{47C1D015-9427-4995-BA5A-598DDF729B72},,,
POINT (-90.092252617142 29.928106407387),209,,,,,,,,,3673952.25081205,521474.55099873,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{EB501815-9CAB-4EA0-9CDB-7CA9EC946F19},,,
POINT (-90.097427620408 29.977424418133),100,,,,,,,,,3672119.6773774601,539390.72120306001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{F6E7505F-23B1-4DD5-A8E7-CDE6561E6FC4},,,
POINT (-90.077060613217 29.929496408894),204,,,,,,,,,3678758.6424459699,522032.44325565,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{1C9E8886-B7CB-457B-9B5B-A8F4A3D32A39},,,
POINT (-90.074182612285 29.931247409047),295,,,,,,,,,3679663.2134714699,522679.17522988998,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{0554BE16-F26E-4C89-AF32-9F9CA9F7F22A},,,
POINT (-90.070601611835 29.949894413529),56,,,,,,,,,3680722.7021661401,529472.38145972998,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,,{A9D8FA3E-2005-4FC6-AFF0-6BDE20EAA4E5},,,
POINT (-90.078176617022 30.009592425844),370,,,,,,,,,3678086.1165600601,551154.51591690001,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{6771C9F2-21C6-4579-987B-73F8237F879F},,,
POINT (-90.037486604064 29.964661417697),155,,,,,,,,,3691148.5402383101,534959.27173263999,,,AKKUEMMEL,07/03/2018 02:12:51 PM +0000,Post and Loop,{586F2CF6-E395-48AD-A675-6381F67E7CAA},,,
POINT (-90.068666931945 29.946877411706),1569,,,,,,CBD-C,2018,,3681347.4687999999,528382.04650000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{1369EB49-284C-439E-BCB2-BD3B849646DD},,1,2
POINT (-90.106571467813 30.00437617678),1418,,,,,,Harrison Ave.,2018,,3669119.9419999998,549160.34990000003,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{B824B0D1-D9D0-4D08-A44C-2A9B75E05EC0},,1,2
POINT (-90.073752124519 29.95008861067),1505,,,,,,CBD-A,2018,,3679724.2477000002,529532.01780000003,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{722F407D-D7EF-4743-B762-42430E412168},,1,2
POINT (-90.067005340439 29.949015394035),1549,,,,,,CBD-C,2018,,3681865.0715999999,529165.30590000004,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{7974F416-96BD-465F-B6DE-22C0CCE90478},,1,2
POINT (-90.077941628913 29.951294938829),1525,,,,,,CBD-B,2018,,3678392.7466000002,529956.12360000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{49968037-EF31-4465-B992-CB4D39D1F896},,1,2
POINT (-90.080368706995 29.954178699554),1492,,,,,,CBD-A,2018,,3677612.7030000002,530996.35340000002,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{75555F96-840C-4E9B-8AF2-279FB00B6D35},,1,2
POINT (-90.071647018634 29.950146908683),1499,,,,,,CBD-A,2018,,3680390.6406,529560.55119999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{B6F7E364-DBBA-4914-A196-B7312ED9E056},,1,2
POINT (-90.081894048879 29.937653707936),1431,,,,,,Oretha C. Haley Blvd.,2018,,3677195.3196999999,524981.97990000003,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{85ED0D51-6EB6-44C7-A340-D2F0ED6626CE},,1,2
POINT (-90.073249681026 29.956322814402),1510,,,,,,CBD-A,2018,,3679858.4271,531800.75329999998,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{AAA69189-E906-4B7F-A3C2-C756AA1F1EC0},,1,2
POINT (-90.068181714741 29.961139309342),1439,,,,,,N. Rampart St.,2018,,3681443.8662999999,533569.8922,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{63FE91BE-2C44-434F-8484-31CE134987B4},,1,2
POINT (-90.082971572813 29.970266341847),1424,,,,,,N. Broad St.,2018,,3676724.6468000002,536837.42240000004,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{D53CFE53-9691-40C1-BF11-9062A4B4E748},,1,2
POINT (-90.07992730401 29.9521950395),1527,,,,,,CBD-B,2018,,3677760.3676,530276.54969999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{4D3DF99B-7D8D-4DDE-9A76-81DBE58759D5},,1,2
POINT (-90.080734122246 29.952541639792),1530,,,,,,CBD-B,2018,,3677503.4991000001,530399.79280000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{6C43E235-2F42-42BB-B788-E1846E09E877},,1,2
POINT (-90.071317149306 29.943195959968),1621,,,,,,CBD-D,2018,,3680522.9396000002,527034.08319999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{5F8FDC60-FDC0-4211-8DB2-98C97B2924FB},,1,2
POINT (-90.067375215859 29.947474667347),1570,,,,,,CBD-C,2018,,3681754.1313999998,528603.74739999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{8227F58B-5B2C-41C9-9B41-F674DD786469},,1,2
POINT (-90.079839014802 29.953950447231),1491,,,,,,CBD-A,2018,,3677781.3424999998,530915.18689999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{E4AC4FEF-7B5B-4C75-97F1-9525412FEBC7},,1,2
POINT (-90.074385718116 29.949565991259),1544,,,,,,CBD-B,2018,,3679525.6951000001,529339.76910000003,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{D32973EA-8D9D-4BFE-8F93-EB9A3919A2C6},,1,2
POINT (-90.071418669549 29.946442057946),1590,,,,,,CBD-D,2018,,3680477.7889999999,528214.12829999998,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{B07A321A-C1DD-4040-A776-4AE12CF27ECE},,1,2
POINT (-90.080049989493 29.952731500565),1519,,,,,,CBD-B,2018,,3677719.3837000001,530471.20200000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{222CC41F-CB79-4CD9-AC50-60DFDFF08FE8},,1,2
POINT (-90.071250923043 29.952217934784),1516,,,,,,CBD-A,2018,,3680507.7774999999,530315.03359999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{1AB4EA42-F1E3-4ABC-9EE6-C5A06015980D},,1,2
POINT (-90.064827494823 29.964304532674),1452,,,,,,N. Rampart St.,2018,,3682493.1904000002,534732.62679999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{3639FD39-954A-496A-A3DA-AC6FA72E0B33},,1,2
POINT (-90.067705490287 29.945124866836),1604,,,,,,CBD-D,2018,,3681658.9785000002,527748.11930000002,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:05 PM +0000,Post and Loop,{6D563A14-09D3-49E9-AC99-81311CAC5725},,1,2
POINT (-90.067507876984 29.951566220074),1547,,,,,,CBD-C,2018,,3681695.6839999999,530091.12109999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{6E61B61D-2D88-4BAD-8F98-258FB4E747F6},,1,2
POINT (-90.074716534779 29.948434447916),1542,,,,,,CBD-B,2018,,3679425.4541000002,528927.14780000004,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{9912FDA4-B3B3-4B53-87B5-ACD9B343D5B1},,1,2
POINT (-90.066045585801 29.948010396654),1567,,,,,,CBD-C,2018,,3682173.0430999999,528803.21259999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{D2EE2D3E-F1E1-4F77-9026-D782F8A5697D},,1,2
POINT (-90.072438049753 29.953581726971),1495,,,,,,CBD-A,2018,,3680126.3994999998,530806.8199,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{F9635FE2-A0E3-4057-A014-77F520195005},,1,2
POINT (-90.07406956292 29.95067506956),1504,,,,,,CBD-A,2018,,3679621.3805,529744.17110000004,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{A0251ECC-A1AE-4617-93D3-3F85E52EBD2E},,1,2
POINT (-90.073067936127 29.949816610109),1509,,,,,,CBD-A,2018,,3679941.9981999998,529435.49069999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{FB10EB20-2A3E-4FC3-89BF-601A6470219F},,1,2
POINT (-90.073674882755 29.950459400703),1502,,,,,,CBD-A,2018,,3679747.2258000001,529667.11950000003,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{908B034B-E785-4163-BD12-E21D163170AE},,1,2
POINT (-90.079082801613 29.952268478754),1521,,,,,,CBD-B,2018,,3678027.4992999998,530306.18119999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{69E68612-FF1F-40B4-8586-AEFBECA3A200},,1,2
POINT (-90.06571990665 29.963310433505),1449,,,,,,N. Rampart St.,2018,,3682214.6288999999,534368.00840000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{68CD903C-E8A7-4D64-830E-453C9D692664},,1,2
POINT (-90.067890144971 29.944957855687),1623,,,,,,CBD-D,2018,,3681601.1716999998,527686.74210000003,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:05 PM +0000,Post and Loop,{5311363E-2F28-41B9-BA17-2DC3DBC9B85C},,1,2
POINT (-90.084833175482 29.968110956253),1423,,,,,,N. Broad St.,2018,,3676143.7895999998,536047.21539999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{1B6E3D71-8C27-47DC-ADF6-43839E1664C5},,1,2
POINT (-90.069839536739 29.947103142639),1585,,,,,,CBD-D,2018,,3680975.2220000001,528460.03379999998,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{B40FD2F1-016C-4856-B650-AF04BB010E32},,1,2
POINT (-90.075570883977 29.950469593282),1531,,,,,,CBD-B,2018,,3679146.7784000002,529664.2304,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{F1BA5072-1C66-491E-806E-7585EF124EC8},,1,2
POINT (-90.064841435263 29.94604708051),1582,,,,,,CBD-C,2018,,3682562.2740000002,528093.49910000002,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{079DA2BB-1DE9-4D67-A1F7-F2B2D70B5ED8},,1,2
