BatchNo,WO#,CreatedDate,AssignedDate,CompletedDate,Status,NodeID,Boro,Support,SupportAction,StreetSignName,SignAction,Size,NewSign
B-1004,102,06/15/2018,07/11/2018,02/05/2019,COMPLETED APPROVED,8286,Staten Island,Wood Pole,NoAction,Hylan Blvd,NoAction,30,No
B-1004,103,06/15/2018,07/11/2018,12/06/2018,COMPLETED APPROVED,8180,Staten Island,Wood Pole,NoAction,Hylan Blvd,Install,30,Yes
B-1004,103,06/15/2018,07/11/2018,12/06/2018,COMPLETED APPROVED,8180,Staten Island,Wood Pole,NoAction,Stobe Av,Remove & Install,24,Yes
B-1004,104,06/15/2018,07/11/2018,02/01/2019,COMPLETED APPROVED,8180,Staten Island,Pipe,NoAction,Hylan Blvd,Remove & Install,30,Yes
B-1004,104,06/15/2018,07/11/2018,02/01/2019,COMPLETED APPROVED,8180,Staten Island,Pipe,NoAction,Stobe Av,Remove & Install,24,Yes
B-1004,105,06/15/2018,07/11/2018,12/12/2018,COMPLETED APPROVED,3592,Staten Island,Wood Pole,NoAction,Cooper Ter,Remove & Install,30,Yes
B-1004,105,06/15/2018,07/11/2018,12/12/2018,COMPLETED APPROVED,3592,Staten Island,Wood Pole,NoAction,Rockland Av,Remove & Install,36,Yes
B-1004,106,06/15/2018,07/11/2018,02/05/2019,COMPLETED APPROVED,3592,Staten Island,Pipe,Remove & Replace,Cooper Ter,Remove & Install,30,Yes
B-1004,106,06/15/2018,07/11/2018,02/05/2019,COMPLETED APPROVED,3592,Staten Island,Pipe,Remove & Replace,Rockland Av,Remove & Install,36,Yes
B-1004,107,06/15/2018,07/11/2018,12/06/2018,COMPLETED APPROVED,8186,Staten Island,Traffic Signal,NoAction,Hylan Blvd,Remove & Install,30,Yes
B-1004,107,06/15/2018,07/11/2018,12/06/2018,COMPLETED APPROVED,8186,Staten Island,Traffic Signal,NoAction,Seaver Av,Remove & Install,30,Yes
B-1004,108,06/15/2018,07/11/2018,12/06/2018,COMPLETED APPROVED,8186,Staten Island,Wood Pole,NoAction,Hylan Blvd,Install,30,Yes
B-1004,111,06/20/2018,07/11/2018,,W/CONTRACTOR,68336,Queens,Pipe,NoAction,Marne Pl,NoAction,30,No
B-1004,111,06/20/2018,07/11/2018,,W/CONTRACTOR,68336,Queens,Pipe,NoAction,Murdock Av,NoAction,30,No
B-1004,112,06/20/2018,07/11/2018,,W/CONTRACTOR,37684,Queens,Wood Pole,NoAction,114 Rd,NoAction,30,No
B-1004,112,06/20/2018,07/11/2018,,W/CONTRACTOR,37684,Queens,Wood Pole,NoAction,180 St,NoAction,30,No
B-1004,113,06/20/2018,07/11/2018,,W/CONTRACTOR,37684,Queens,Wood Pole,NoAction,114 Rd,NoAction,30,No
B-1004,113,06/20/2018,07/11/2018,,W/CONTRACTOR,37684,Queens,Wood Pole,NoAction,180 St,NoAction,30,No
B-1004,114,06/20/2018,07/11/2018,,W/CONTRACTOR,37683,Queens,Pipe,NoAction,114 Rd,NoAction,30,No
B-1004,114,06/20/2018,07/11/2018,,W/CONTRACTOR,37683,Queens,Pipe,NoAction,179 St,NoAction,30,No
B-1004,115,06/20/2018,07/11/2018,,W/CONTRACTOR,37683,Queens,Wood Pole,NoAction,114 Rd,NoAction,30,No
B-1004,115,06/20/2018,07/11/2018,,W/CONTRACTOR,37683,Queens,Wood Pole,NoAction,179 St,NoAction,30,No
B-1004,116,06/20/2018,07/11/2018,,W/CONTRACTOR,37681,Queens,Wood Pole,NoAction,179 St,NoAction,24,No
B-1004,116,06/20/2018,07/11/2018,,W/CONTRACTOR,37681,Queens,Wood Pole,NoAction,Linden Blvd,NoAction,30,No
B-1004,117,06/20/2018,07/11/2018,,W/CONTRACTOR,37681,Queens,Light Pole,NoAction,179 St,NoAction,30,No
B-1004,117,06/20/2018,07/11/2018,,W/CONTRACTOR,37681,Queens,Light Pole,NoAction,Linden Blvd,NoAction,30,No
B-1004,118,06/20/2018,07/11/2018,,W/CONTRACTOR,37680,Queens,Wood Pole,NoAction,178 Pl,NoAction,24,No
B-1004,119,06/20/2018,07/11/2018,,W/CONTRACTOR,37680,Queens,Wood Pole,NoAction,178 Pl,NoAction,30,No
B-1004,119,06/20/2018,07/11/2018,,W/CONTRACTOR,37680,Queens,Wood Pole,NoAction,Linden Blvd,NoAction,30,No
B-1004,121,06/20/2018,07/11/2018,,W/CONTRACTOR,37619,Queens,Pipe,NoAction,114 Rd,NoAction,30,No
B-1004,121,06/20/2018,07/11/2018,,W/CONTRACTOR,37619,Queens,Pipe,NoAction,178 Pl,NoAction,30,No
B-1004,122,06/20/2018,07/11/2018,,W/CONTRACTOR,37614,Queens,Wood Pole,NoAction,178 St,NoAction,24,No
B-1004,122,06/20/2018,07/11/2018,,W/CONTRACTOR,37614,Queens,Wood Pole,NoAction,Linden Blvd,NoAction,30,No
B-1004,123,06/20/2018,07/11/2018,,W/CONTRACTOR,37612,Queens,Wood Pole,NoAction,178 St,NoAction,24,No
B-1004,123,06/20/2018,07/11/2018,,W/CONTRACTOR,37612,Queens,Wood Pole,NoAction,Linden Blvd,NoAction,30,No
B-1004,124,06/20/2018,07/11/2018,,W/CONTRACTOR,37608,Queens,Light Pole,NoAction,114 Rd,NoAction,24,No
B-1004,124,06/20/2018,07/11/2018,,W/CONTRACTOR,37608,Queens,Light Pole,NoAction,Linden Blvd,NoAction,30,No
B-1004,125,06/20/2018,07/11/2018,,W/CONTRACTOR,37608,Queens,Wood Pole,NoAction,177 Pl,NoAction,24,No
B-1004,125,06/20/2018,07/11/2018,,W/CONTRACTOR,37608,Queens,Wood Pole,NoAction,Linden Blvd,NoAction,30,No
B-1004,126,06/20/2018,07/11/2018,,W/CONTRACTOR,37608,Queens,Light Pole,NoAction,177 Pl,NoAction,24,No
B-1004,126,06/20/2018,07/11/2018,,W/CONTRACTOR,37608,Queens,Light Pole,NoAction,Linden Blvd,NoAction,30,No
B-1004,127,06/20/2018,07/11/2018,,W/CONTRACTOR,37607,Queens,Pipe,NoAction,177 St,NoAction,24,No
B-1004,127,06/20/2018,07/11/2018,,W/CONTRACTOR,37607,Queens,Pipe,NoAction,Linden Blvd,NoAction,30,No
B-1004,128,06/20/2018,07/11/2018,,W/CONTRACTOR,37605,Queens,Wood Pole,NoAction,177 St,NoAction,30,No
B-1004,128,06/20/2018,07/11/2018,,W/CONTRACTOR,37605,Queens,Wood Pole,NoAction,Linden Blvd,NoAction,30,No
B-1004,131,06/20/2018,07/11/2018,,W/CONTRACTOR,37602,Queens,Wood Pole,NoAction,176 St,NoAction,30,No
B-1004,131,06/20/2018,07/11/2018,,W/CONTRACTOR,37602,Queens,Wood Pole,NoAction,Linden Blvd,NoAction,30,No
B-1004,132,06/21/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37466,Queens,Light Pole,NoAction,111 Av,Remove & Install,24,Yes
B-1004,132,06/21/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37466,Queens,Light Pole,NoAction,174 St,Remove & Install,24,Yes
B-1004,133,06/21/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37466,Queens,Light Pole,NoAction,111 Av,Remove & Install,24,Yes
B-1004,133,06/21/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37466,Queens,Light Pole,NoAction,174 St,Remove & Install,24,Yes
B-1004,134,06/21/2018,07/11/2018,,W/CONTRACTOR,37620,Queens,Pipe,NoAction,180 St,NoAction,30,No
B-1004,134,06/21/2018,07/11/2018,,W/CONTRACTOR,37620,Queens,Pipe,NoAction,Murdock Av,NoAction,30,No
B-1004,135,06/21/2018,07/11/2018,,W/CONTRACTOR,37620,Queens,Wood Pole,NoAction,180 St,NoAction,30,No
B-1004,135,06/21/2018,07/11/2018,,W/CONTRACTOR,37620,Queens,Wood Pole,NoAction,Murdock Av,NoAction,30,No
B-1004,137,06/21/2018,07/11/2018,,W/CONTRACTOR,37465,Queens,Light Pole,NoAction,173 St,NoAction,30,No
B-1004,137,06/21/2018,07/11/2018,,W/CONTRACTOR,37465,Queens,Light Pole,NoAction,Sayres Av,NoAction,30,No
B-1004,138,06/21/2018,07/11/2018,,W/CONTRACTOR,37625,Queens,Light Pole,NoAction,112 Av,NoAction,24,No
B-1004,138,06/21/2018,07/11/2018,,W/CONTRACTOR,37625,Queens,Light Pole,NoAction,180 St,NoAction,24,No
B-1004,139,06/21/2018,07/11/2018,12/03/2018,COMPLETED APPROVED,37625,Queens,Light Pole,NoAction,112 Av,Install,24,Yes
B-1004,139,06/21/2018,07/11/2018,12/03/2018,COMPLETED APPROVED,37625,Queens,Light Pole,NoAction,180 St,Remove & Install,24,Yes
B-1004,140,06/21/2018,07/11/2018,12/03/2018,COMPLETED APPROVED,37622,Queens,Light Pole,NoAction,112 Av,Remove & Install,24,Yes
B-1004,140,06/21/2018,07/11/2018,12/03/2018,COMPLETED APPROVED,37622,Queens,Light Pole,NoAction,179 St,Remove & Install,24,Yes
B-1004,141,06/21/2018,07/11/2018,12/03/2018,COMPLETED APPROVED,37622,Queens,Light Pole,NoAction,112 Av,Remove & Install,24,Yes
B-1004,141,06/21/2018,07/11/2018,12/03/2018,COMPLETED APPROVED,37622,Queens,Light Pole,NoAction,179 St,Remove & Install,24,Yes
B-1004,142,06/21/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37621,Queens,Light Pole,NoAction,112 Av,Remove & Install,24,Yes
B-1004,142,06/21/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37621,Queens,Light Pole,NoAction,178 Pl,Remove & Install,24,Yes
B-1004,143,06/21/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37621,Queens,Light Pole,NoAction,112 Av,Remove & Install,24,Yes
B-1004,143,06/21/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37621,Queens,Light Pole,NoAction,178 Pl,Remove & Install,24,Yes
B-1004,144,06/21/2018,07/11/2018,,W/CONTRACTOR,37618,Queens,Pipe,NoAction,179 St,NoAction,30,No
B-1004,144,06/21/2018,07/11/2018,,W/CONTRACTOR,37618,Queens,Pipe,NoAction,Murdock Av,NoAction,30,No
B-1004,145,06/21/2018,07/11/2018,,W/CONTRACTOR,37618,Queens,Wood Pole,NoAction,179 St,NoAction,30,No
B-1004,145,06/21/2018,07/11/2018,,W/CONTRACTOR,37618,Queens,Wood Pole,NoAction,Murdock Av,NoAction,30,No
B-1004,146,06/21/2018,07/11/2018,,W/CONTRACTOR,37617,Queens,Wood Pole,NoAction,178 Pl,NoAction,30,No
B-1004,146,06/21/2018,07/11/2018,,W/CONTRACTOR,37617,Queens,Wood Pole,NoAction,Murdock Av,NoAction,30,No
B-1004,147,06/21/2018,07/11/2018,,W/CONTRACTOR,37617,Queens,Pipe,NoAction,178 Pl,NoAction,30,No
B-1004,147,06/21/2018,07/11/2018,,W/CONTRACTOR,37617,Queens,Pipe,NoAction,Murdock Av,NoAction,30,No
B-1004,148,06/21/2018,07/11/2018,,W/CONTRACTOR,37616,Queens,Pipe,NoAction,178 St,NoAction,30,No
B-1004,148,06/21/2018,07/11/2018,,W/CONTRACTOR,37616,Queens,Pipe,NoAction,Murdock Av,NoAction,30,No
B-1004,149,06/21/2018,07/11/2018,,W/CONTRACTOR,37616,Queens,Wood Pole,NoAction,178 St,NoAction,30,No
B-1004,149,06/21/2018,07/11/2018,,W/CONTRACTOR,37616,Queens,Wood Pole,NoAction,Murdock Av,NoAction,30,No
B-1004,150,06/21/2018,07/11/2018,,W/CONTRACTOR,37615,Queens,Wood Pole,NoAction,177 St,NoAction,30,No
B-1004,150,06/21/2018,07/11/2018,,W/CONTRACTOR,37615,Queens,Wood Pole,NoAction,Murdock Av,NoAction,30,No
B-1004,153,06/21/2018,07/11/2018,,W/CONTRACTOR,37613,Queens,Wood Pole,NoAction,114 Rd,NoAction,30,No
B-1004,153,06/21/2018,07/11/2018,,W/CONTRACTOR,37613,Queens,Wood Pole,NoAction,178 St,NoAction,30,No
B-1004,154,06/21/2018,07/11/2018,,W/CONTRACTOR,37604,Queens,Wood Pole,NoAction,115 Av,NoAction,24,No
B-1004,154,06/21/2018,07/11/2018,,W/CONTRACTOR,37604,Queens,Wood Pole,NoAction,176 St,NoAction,24,No
B-1004,155,06/21/2018,07/11/2018,,W/CONTRACTOR,37604,Queens,Wood Pole,NoAction,176 St,NoAction,30,No
B-1004,156,06/21/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37559,Queens,Pipe,NoAction,112 Av,NoAction,24,No
B-1004,156,06/21/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37559,Queens,Pipe,NoAction,178 St,Remove & Install,24,Yes
B-1004,157,06/21/2018,07/11/2018,,W/CONTRACTOR,37559,Queens,Wood Pole,NoAction,112 Av,NoAction,24,No
B-1004,157,06/21/2018,07/11/2018,,W/CONTRACTOR,37559,Queens,Wood Pole,NoAction,178 St,NoAction,24,No
B-1004,158,06/21/2018,07/11/2018,,W/CONTRACTOR,37551,Queens,Light Pole,NoAction,176 St,NoAction,30,No
B-1004,158,06/21/2018,07/11/2018,,W/CONTRACTOR,37551,Queens,Light Pole,NoAction,Murdock Av,NoAction,30,No
B-1004,159,06/21/2018,07/11/2018,,W/CONTRACTOR,37551,Queens,Light Pole,NoAction,176 St,NoAction,30,No
B-1004,159,06/21/2018,07/11/2018,,W/CONTRACTOR,37551,Queens,Light Pole,NoAction,Murdock Av,NoAction,30,No
B-1004,160,06/21/2018,07/11/2018,,W/CONTRACTOR,37550,Queens,Wood Pole,NoAction,112 Av,NoAction,30,No
B-1004,160,06/21/2018,07/11/2018,,W/CONTRACTOR,37550,Queens,Wood Pole,NoAction,177 St,NoAction,30,No
B-1004,161,06/21/2018,07/11/2018,,W/CONTRACTOR,37550,Queens,Wood Pole,NoAction,112 Av,NoAction,30,No
B-1004,161,06/21/2018,07/11/2018,,W/CONTRACTOR,37550,Queens,Wood Pole,NoAction,177 St,NoAction,30,No
B-1004,162,06/21/2018,07/11/2018,,W/CONTRACTOR,37549,Queens,Light Pole,NoAction,175 Pl,NoAction,30,No
B-1004,162,06/21/2018,07/11/2018,,W/CONTRACTOR,37549,Queens,Light Pole,NoAction,Murdock Av,NoAction,30,No
B-1004,163,06/21/2018,07/11/2018,,W/CONTRACTOR,37548,Queens,Light Pole,NoAction,175 Pl,NoAction,30,No
B-1004,163,06/21/2018,07/11/2018,,W/CONTRACTOR,37548,Queens,Light Pole,NoAction,Murdock Av,NoAction,30,No
B-1004,164,06/21/2018,07/11/2018,,W/CONTRACTOR,37545,Queens,Pipe,NoAction,113 Av,NoAction,30,No
B-1004,164,06/21/2018,07/11/2018,,W/CONTRACTOR,37545,Queens,Pipe,NoAction,175 St,NoAction,30,No
B-1004,165,06/21/2018,07/11/2018,,W/CONTRACTOR,37545,Queens,Wood Pole,NoAction,113 Av,NoAction,30,No
B-1004,165,06/21/2018,07/11/2018,,W/CONTRACTOR,37545,Queens,Wood Pole,NoAction,175 St,NoAction,30,No
B-1004,166,06/21/2018,07/11/2018,,W/CONTRACTOR,37543,Queens,Pipe,NoAction,175 St,NoAction,30,No
B-1004,166,06/21/2018,07/11/2018,,W/CONTRACTOR,37543,Queens,Pipe,NoAction,Adelaide Rd,NoAction,36,No
B-1004,167,06/21/2018,07/11/2018,,W/CONTRACTOR,37543,Queens,Pipe,NoAction,175 St,NoAction,24,No
B-1004,167,06/21/2018,07/11/2018,,W/CONTRACTOR,37543,Queens,Pipe,NoAction,Adelaide Rd,NoAction,36,No
B-1004,168,06/21/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37541,Queens,Light Pole,NoAction,175 St,Remove & Install,24,Yes
B-1004,168,06/21/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37541,Queens,Light Pole,NoAction,Sayres Av,Remove & Install,30,Yes
B-1004,169,06/21/2018,07/11/2018,,W/CONTRACTOR,37540,Queens,Wood Pole,NoAction,115 Av,NoAction,24,No
B-1004,169,06/21/2018,07/11/2018,,W/CONTRACTOR,37540,Queens,Wood Pole,NoAction,175 Pl,NoAction,24,No
B-1004,170,06/21/2018,07/11/2018,,W/CONTRACTOR,37540,Queens,Wood Pole,NoAction,115 Av,NoAction,30,No
B-1004,170,06/21/2018,07/11/2018,,W/CONTRACTOR,37540,Queens,Wood Pole,NoAction,175 Pl,NoAction,30,No
B-1004,171,06/21/2018,07/11/2018,,W/CONTRACTOR,37539,Queens,Wood Pole,NoAction,175 Pl,NoAction,30,No
B-1004,171,06/21/2018,07/11/2018,,W/CONTRACTOR,37539,Queens,Wood Pole,NoAction,Linden Blvd,NoAction,30,No
B-1004,172,06/21/2018,07/11/2018,,W/CONTRACTOR,37539,Queens,Wood Pole,NoAction,175 Pl,NoAction,30,No
B-1004,172,06/21/2018,07/11/2018,,W/CONTRACTOR,37539,Queens,Wood Pole,NoAction,Linden Blvd,NoAction,30,No
B-1004,173,06/21/2018,07/11/2018,,W/CONTRACTOR,37537,Queens,Wood Pole,NoAction,175 St,NoAction,30,No
B-1004,173,06/21/2018,07/11/2018,,W/CONTRACTOR,37537,Queens,Wood Pole,NoAction,Linden Blvd,NoAction,30,No
B-1004,174,06/21/2018,07/11/2018,,W/CONTRACTOR,37537,Queens,Pipe,NoAction,175 St,NoAction,24,No
B-1004,174,06/21/2018,07/11/2018,,W/CONTRACTOR,37537,Queens,Pipe,NoAction,Linden Blvd,NoAction,30,No
B-1004,175,06/21/2018,07/11/2018,,W/CONTRACTOR,37535,Queens,Pipe,NoAction,175 St,NoAction,30,No
B-1004,175,06/21/2018,07/11/2018,,W/CONTRACTOR,37535,Queens,Pipe,NoAction,Murdock Av,NoAction,30,No
B-1004,176,06/21/2018,07/11/2018,,W/CONTRACTOR,37535,Queens,Wood Pole,NoAction,175 St,NoAction,30,No
B-1004,176,06/21/2018,07/11/2018,,W/CONTRACTOR,37535,Queens,Wood Pole,NoAction,Murdock Av,NoAction,30,No
B-1004,177,06/21/2018,07/11/2018,,W/CONTRACTOR,37534,Queens,Wood Pole,NoAction,174 St,NoAction,24,No
B-1004,177,06/21/2018,07/11/2018,,W/CONTRACTOR,37534,Queens,Wood Pole,NoAction,Linden Blvd,NoAction,30,No
B-1004,178,06/21/2018,07/11/2018,,W/CONTRACTOR,37534,Queens,Wood Pole,NoAction,174 St,NoAction,30,No
B-1004,178,06/21/2018,07/11/2018,,W/CONTRACTOR,37534,Queens,Wood Pole,NoAction,Linden Blvd,NoAction,30,No
B-1004,179,06/21/2018,07/11/2018,,W/CONTRACTOR,37533,Queens,Light Pole,NoAction,Linden Blvd,NoAction,30,No
B-1004,179,06/21/2018,07/11/2018,,W/CONTRACTOR,37533,Queens,Light Pole,NoAction,Marne Pl,NoAction,24,No
B-1004,180,06/21/2018,07/11/2018,,W/CONTRACTOR,37533,Queens,Wood Pole,NoAction,173 St,NoAction,24,No
B-1004,180,06/21/2018,07/11/2018,,W/CONTRACTOR,37533,Queens,Wood Pole,NoAction,Linden Blvd,NoAction,30,No
B-1004,181,06/21/2018,07/11/2018,,W/CONTRACTOR,37469,Queens,Light Pole,NoAction,Adelaide Rd,NoAction,36,No
B-1004,181,06/21/2018,07/11/2018,,W/CONTRACTOR,37469,Queens,Light Pole,NoAction,Marne Pl,NoAction,30,No
B-1004,182,06/21/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37468,Queens,Pipe,NoAction,111 Av,Remove & Install,24,Yes
B-1004,182,06/21/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37468,Queens,Pipe,NoAction,175 St,Remove & Install,24,Yes
B-1004,183,06/21/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37468,Queens,Light Pole,NoAction,111 Av,Remove & Install,24,Yes
B-1004,183,06/21/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37468,Queens,Light Pole,NoAction,175 St,Remove & Install,24,Yes
B-1004,184,06/21/2018,07/11/2018,,W/CONTRACTOR,37467,Queens,Light Pole,NoAction,174 St,NoAction,30,No
B-1004,184,06/21/2018,07/11/2018,,W/CONTRACTOR,37467,Queens,Light Pole,NoAction,Sayres Av,NoAction,30,No
B-1004,185,06/21/2018,07/11/2018,,W/CONTRACTOR,37467,Queens,Light Pole,NoAction,Marne Pl,NoAction,24,No
B-1004,185,06/21/2018,07/11/2018,,W/CONTRACTOR,37467,Queens,Light Pole,NoAction,Sayres Av,NoAction,30,No
B-1004,186,06/21/2018,07/11/2018,,W/CONTRACTOR,37464,Queens,Light Pole,NoAction,172 St,NoAction,30,No
B-1004,186,06/21/2018,07/11/2018,,W/CONTRACTOR,37464,Queens,Light Pole,NoAction,Sayres Av,NoAction,30,No
B-1004,187,06/21/2018,07/11/2018,,W/CONTRACTOR,37464,Queens,Light Pole,NoAction,172 St,NoAction,30,No
B-1004,187,06/21/2018,07/11/2018,,W/CONTRACTOR,37464,Queens,Light Pole,NoAction,Sayres Av,NoAction,30,No
B-1004,188,06/21/2018,07/11/2018,,W/CONTRACTOR,37461,Queens,Pipe,NoAction,111 Rd,NoAction,30,No
B-1004,188,06/21/2018,07/11/2018,,W/CONTRACTOR,37461,Queens,Pipe,NoAction,172 St,NoAction,30,No
B-1004,189,06/21/2018,07/11/2018,,W/CONTRACTOR,37461,Queens,Wood Pole,NoAction,111 Rd,NoAction,24,No
B-1004,189,06/21/2018,07/11/2018,,W/CONTRACTOR,37461,Queens,Wood Pole,NoAction,172 St,NoAction,24,No
B-1004,190,06/21/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37458,Queens,Light Pole,NoAction,111 Rd,Install,24,Yes
B-1004,190,06/21/2018,07/11/2018,12/04/2018,COMPLETED APPROVED,37458,Queens,Light Pole,NoAction,Merrick Blvd,NoAction,36,No
B-1004,191,06/21/2018,07/11/2018,,W/CONTRACTOR,37458,Queens,Light Pole,NoAction,111 Rd,NoAction,24,No
B-1004,191,06/21/2018,07/11/2018,,W/CONTRACTOR,37458,Queens,Light Pole,NoAction,Merrick Blvd,NoAction,36,No
B-1004,192,06/21/2018,07/11/2018,,W/CONTRACTOR,37457,Queens,Light Pole,NoAction,113 Av,NoAction,30,No
B-1004,192,06/21/2018,07/11/2018,,W/CONTRACTOR,37457,Queens,Light Pole,NoAction,Marne Pl,NoAction,30,No
B-1004,193,06/21/2018,07/11/2018,,W/CONTRACTOR,37453,Queens,Light Pole,NoAction,Merrick Blvd,NoAction,36,No
B-1004,193,06/21/2018,07/11/2018,,W/CONTRACTOR,37453,Queens,Light Pole,NoAction,Sayres Av,NoAction,30,No
B-1004,194,06/21/2018,07/11/2018,,W/CONTRACTOR,37453,Queens,Light Pole,NoAction,Merrick Blvd,NoAction,36,No
B-1004,194,06/21/2018,07/11/2018,,W/CONTRACTOR,37453,Queens,Light Pole,NoAction,Sayres Av,NoAction,30,No
B-1004,197,06/22/2018,07/11/2018,12/06/2018,COMPLETED APPROVED,7561,Staten Island,Wood Pole,NoAction,Greeley Av,Remove & Install,30,Yes
B-1004,197,06/22/2018,07/11/2018,12/06/2018,COMPLETED APPROVED,7561,Staten Island,Wood Pole,NoAction,Sanilac St,Remove & Install,30,Yes
B-1004,198,06/22/2018,07/11/2018,12/06/2018,COMPLETED APPROVED,7561,Staten Island,Pipe,NoAction,Greeley Av,Remove & Install,30,Yes
B-1004,198,06/22/2018,07/11/2018,12/06/2018,COMPLETED APPROVED,7561,Staten Island,Pipe,NoAction,Sanilac St,Remove & Install,30,Yes
B-1004,199,06/22/2018,07/11/2018,01/17/2019,COMPLETED APPROVED,7585,Staten Island,Wood Pole,NoAction,Beacon Pl,Remove & Install,30,Yes
B-1004,199,06/22/2018,07/11/2018,01/17/2019,COMPLETED APPROVED,7585,Staten Island,Wood Pole,NoAction,Roma Av,Remove & Install,24,Yes
B-1004,201,06/22/2018,07/11/2018,01/17/2019,COMPLETED APPROVED,7545,Staten Island,Wood Pole,NoAction,Beacon Pl,Remove & Install,30,Yes
B-1004,201,06/22/2018,07/11/2018,01/17/2019,COMPLETED APPROVED,7545,Staten Island,Wood Pole,NoAction,Hett Av,Remove & Install,24,Yes
B-1004,202,06/22/2018,07/11/2018,02/01/2019,COMPLETED APPROVED,7543,Staten Island,Pipe,NoAction,Beacon Pl,Remove & Install,30,Yes
B-1004,202,06/22/2018,07/11/2018,02/01/2019,COMPLETED APPROVED,7543,Staten Island,Pipe,NoAction,Finley Av,Install,30,Yes
B-1004,203,06/22/2018,07/11/2018,12/06/2018,COMPLETED APPROVED,7588,Staten Island,Wood Pole,NoAction,Cedar Grove Avenue,NoAction,30,No
B-1004,203,06/22/2018,07/11/2018,12/06/2018,COMPLETED APPROVED,7588,Staten Island,Wood Pole,NoAction,Father Gannon Court,Remove & Install,36,Yes
B-1004,203,06/22/2018,07/11/2018,12/06/2018,COMPLETED APPROVED,7588,Staten Island,Wood Pole,NoAction,Marine Way,Install,30,Yes
B-1004,204,06/22/2018,07/11/2018,12/07/2018,COMPLETED APPROVED,7539,Staten Island,Wood Pole,NoAction,Marine Way,Remove & Install,30,Yes
B-1004,204,06/22/2018,07/11/2018,12/07/2018,COMPLETED APPROVED,7539,Staten Island,Wood Pole,NoAction,Roma Av,Remove & Install,24,Yes
B-1004,205,06/22/2018,07/11/2018,02/05/2019,COMPLETED APPROVED,7539,Staten Island,Pipe,NoAction,Marine Way,Remove & Install,30,Yes
B-1004,205,06/22/2018,07/11/2018,02/05/2019,COMPLETED APPROVED,7539,Staten Island,Pipe,NoAction,Roma Av,Remove & Install,24,Yes
B-1004,210,06/28/2018,07/11/2018,02/05/2019,COMPLETED APPROVED,8188,Staten Island,Wood Pole,NoAction,Hylan Blvd,NoAction,30,No
B-1004,210,06/28/2018,07/11/2018,02/05/2019,COMPLETED APPROVED,8188,Staten Island,Wood Pole,NoAction,Monica Goldstein Way,NoAction,30,No
B-1004,210,06/28/2018,07/11/2018,02/05/2019,COMPLETED APPROVED,8188,Staten Island,Wood Pole,NoAction,Slater Blvd,NoAction,30,No
B-1004,211,06/28/2018,07/11/2018,11/30/2018,COMPLETED APPROVED,3581,Staten Island,Light Pole,NoAction,Gadsen Pl,Remove & Install,30,Yes
B-1004,211,06/28/2018,07/11/2018,11/30/2018,COMPLETED APPROVED,3581,Staten Island,Light Pole,NoAction,Travis Av,Install,30,Yes
B-1004,212,06/28/2018,07/11/2018,11/30/2018,COMPLETED APPROVED,3581,Staten Island,Light Pole,NoAction,Gadsen Pl,Remove & Install,30,Yes
B-1004,212,06/28/2018,07/11/2018,11/30/2018,COMPLETED APPROVED,3581,Staten Island,Light Pole,NoAction,Travis Av,Remove & Install,30,Yes
B-1004,213,06/28/2018,07/11/2018,12/07/2018,COMPLETED APPROVED,7534,Staten Island,Wood Pole,NoAction,Marine Way,Remove & Install,30,Yes
B-1004,213,06/28/2018,07/11/2018,12/07/2018,COMPLETED APPROVED,7534,Staten Island,Wood Pole,NoAction,Milton Av,Remove & Install,30,Yes
B-1004,214,06/28/2018,07/11/2018,12/12/2018,COMPLETED APPROVED,7535,Staten Island,Wood Pole,NoAction,Finley Av,Install,30,Yes
B-1004,214,06/28/2018,07/11/2018,12/12/2018,COMPLETED APPROVED,7535,Staten Island,Wood Pole,NoAction,Marine Way,Install,30,Yes
B-1004,215,06/28/2018,07/11/2018,12/05/2018,COMPLETED APPROVED,7659,Staten Island,Pipe,NoAction,Adams Av,Remove & Install,24,Yes
B-1004,215,06/28/2018,07/11/2018,12/05/2018,COMPLETED APPROVED,7659,Staten Island,Pipe,NoAction,Idlease Pl,Remove & Install,30,Yes
B-1004,216,06/28/2018,07/11/2018,12/05/2018,COMPLETED APPROVED,7662,Staten Island,Pipe,NoAction,Adams Av,Remove & Install,24,Yes
B-1004,216,06/28/2018,07/11/2018,12/05/2018,COMPLETED APPROVED,7662,Staten Island,Pipe,NoAction,Mason Av,Remove & Install,24,Yes
