the_geom,OBJECTID,Zone_Code,Auth,Source,Food_Truck_Zone,Shape_Length,Shape_Area
"MULTIPOLYGON (((-90.091921961221 29.947716469075, -90.092177275196 29.94754985812, -90.092234619503 29.947615070674, -90.091977845263 29.947782634247, -90.091921961221 29.947716469075)))",18247,B-1,Permit,Zoning,Food Truck Permitted Zone,262.39670983857309,3026.5217775775627
"MULTIPOLYGON (((-90.052908761508 30.021388984675, -90.051800099516 30.021455040324, -90.051780108 30.021222820743, -90.051964654842 30.021212324023, -90.052311872973 30.021192574073, -90.052324852388 30.021356481372, -90.052330136974 30.021423213207, -90.052908761508 30.021388984675)))",18023,RD-2,Franchise,Zoning,Food Truck Franchise Zone,872.61297466755161,14224.32485409416
"MULTIPOLYGON (((-90.049147317225 29.965692467612, -90.049245639259 29.965384208069, -90.049384961753 29.965415828198, -90.049290737298 29.965724165715, -90.049147317225 29.965692467612)))",18402,HMC-1,Permit,Zoning,Food Truck Permitted Zone,324.81769073783437,5369.709582821366
"MULTIPOLYGON (((-90.049208504061 29.981874698709, -90.049323478246 29.981868318367, -90.049327650149 29.981934622179, -90.049330532712 29.981989661747, -90.049333528571 29.982024708182, -90.049339894426 29.982099148921, -90.049343873697 29.982237665948, -90.049233012515 29.982243478337, -90.049223508911 29.982103640683, -90.049217350666 29.982024189194, -90.049213879815 29.981959142704, -90.049208504061 29.981874698709)))",17901,RM-1,Franchise,Zoning,Food Truck Franchise Zone,340.47211024167092,4886.7386742735553
"MULTIPOLYGON (((-89.946512503456 30.070920856417, -89.946034543077 30.070482701941, -89.945209826567 30.069698520258, -89.945635618456 30.069341383356, -89.945990981984 30.069051140385, -89.947300622315 30.070293535471, -89.947333864903 30.070325071456, -89.946809722094 30.070737366416, -89.946540340578 30.070949262724, -89.946512503456 30.070920856417)))",17998,RS-2,Franchise,Zoning,Food Truck Franchise Zone,1927.9747281794444,212881.03869221109
"MULTIPOLYGON (((-90.073788735462 29.981026972611, -90.073793702849 29.981021300045, -90.073900378502 29.98089948029, -90.074269487332 29.980490779071, -90.074628233109 29.980093546939, -90.075337037466 29.979281928441, -90.075267933918 29.97922599315, -90.074725985591 29.978864353716, -90.07500617723 29.978541284633, -90.07508660448 29.978597689218, -90.075157777518 29.978647753774, -90.075210449868 29.978684514978, -90.075254642808 29.978631966006, -90.075274598207 29.978608237878, -90.075331466153 29.978540018398, -90.075287331076 29.978509590358, -90.075346321709 29.978443891225, -90.075391810547 29.978393919617, -90.075408941091 29.978375101442, -90.07543451077 29.978346644256, -90.07547521182 29.978301345495, -90.07558792505 29.978176917804, -90.075602868927 29.978186041353, -90.075720290123 29.978055513488, -90.075791658982 29.977976179824, -90.075864493353 29.977894359156, -90.075904994553 29.977849346163, -90.075926393945 29.977825562261, -90.075944370869 29.977838241544, -90.07637287537 29.978140477379, -90.076218856288 29.978308473001, -90.076159276296 29.978373459546, -90.076572979382 29.978652523116, -90.07646506051 29.978791626085, -90.076387022691 29.978738301909, -90.076129581839 29.97902336215, -90.076225742111 29.979084917336, -90.076167455054 29.979151874058, -90.076121561539 29.979203945148, -90.076121524554 29.979203919532, -90.075682131972 29.97889992695, -90.075485686172 29.979117381349, -90.075927054166 29.979425255869, -90.07587532892 29.979484148816, -90.075774298765 29.979599334106, -90.075803373235 29.979619982321, -90.075656064464 29.979789613067, -90.075655071713 29.979790758427, -90.075570083062 29.979888812031, -90.075515431869 29.979952051762, -90.075458594765 29.980017771545, -90.075449127504 29.980028308366, -90.075387194718 29.980099605689, -90.075331083433 29.980164707113, -90.075273520098 29.980231045117, -90.075212312014 29.980301724044, -90.075107220305 29.980423362405, -90.074921971786 29.980290473809, -90.074770778492 29.980466909802, -90.074849109075 29.980518918666, -90.074937403379 29.980577900401, -90.074738542632 29.980802292153, -90.074722518635 29.980820268219, -90.074646761434 29.980905810845, -90.074599058638 29.98087347275, -90.074545140167 29.980935469506, -90.074485391023 29.981004286325, -90.07440210655 29.980946603596, -90.074338735189 29.981017886669, -90.074238006802 29.981130575413, -90.074336634286 29.981201097499, -90.074216238236 29.981336152799, -90.073788735462 29.981026972611)))",18531,B-1A,Permit,Zoning,Food Truck Permitted Zone,4223.3819559927369,297487.57950030203
"MULTIPOLYGON (((-90.10648008966 29.974282033201, -90.106517482228 29.974228924182, -90.106624456216 29.974106954701, -90.10668487346 29.974148183694, -90.10694120671 29.974323104538, -90.106893864597 29.974377674585, -90.106791791421 29.974495332219, -90.10648008966 29.974282033201)))",18214,B-1A,Permit,Zoning,Food Truck Permitted Zone,409.89803361193157,9978.8747359911304
"MULTIPOLYGON (((-90.075837044588 29.977056674555, -90.076243894139 29.977337811162, -90.076078199278 29.977516951264, -90.075984291874 29.977618574859, -90.075983421344 29.977619316292, -90.075982839943 29.977619811472, -90.075910771236 29.977697888071, -90.075879465358 29.977731970952, -90.075808939794 29.977687538333, -90.075798967442 29.977681192439, -90.07571205517 29.977626600233, -90.075647226112 29.977585973408, -90.075623723587 29.977570746628, -90.075573142882 29.977539006599, -90.075556764005 29.977528222771, -90.07547270856 29.97747490909, -90.075501851324 29.977441430873, -90.075573251435 29.977359597556, -90.075837044588 29.977056674555)))",18523,LI,Permit,Zoning,Food Truck Permitted Zone,698.49007155236029,30323.188084440462
"MULTIPOLYGON (((-90.016268507772 29.978558601534, -90.016285697385 29.978507513364, -90.016389471445 29.978533557066, -90.016492526447 29.978559592588, -90.016377629384 29.978886634446, -90.016355403304 29.978943439282, -90.016143271905 29.978891414153, -90.016169315043 29.978838290755, -90.016188935052 29.978783429436, -90.01620584873 29.978736135098, -90.016236456051 29.978647674618, -90.016268507772 29.978558601534)))",18806,B-1,Permit,Zoning,Food Truck Permitted Zone,430.94954693407828,9986.2809951531854
"MULTIPOLYGON (((-90.110437350262 29.963815753557, -90.109689313879 29.963192283686, -90.110042956374 29.962858591955, -90.108459227564 29.961974323189, -90.108393256887 29.961937487538, -90.107889377496 29.961656140988, -90.107654562018 29.961453203853, -90.107804991222 29.961282929707, -90.107876295767 29.961202217656, -90.10828901922 29.960735040921, -90.108963577188 29.961277840802, -90.109716794237 29.961871143328, -90.110453834042 29.962470890846, -90.110882781893 29.962066133781, -90.110944624314 29.962115413894, -90.11100862477 29.962166413812, -90.111073624147 29.962217413954, -90.111129624469 29.9622624137, -90.111229624647 29.962342414205, -90.111265625237 29.962371414882, -90.111200625451 29.962431414497, -90.111136624445 29.962491414335, -90.111200624193 29.962542415049, -90.111264625054 29.962593414839, -90.111328624944 29.962644414588, -90.111392623864 29.962695414296, -90.111456624921 29.962746413992, -90.111513823677 29.962791993096, -90.111214795265 29.963078006383, -90.110919851993 29.963348188636, -90.111562624861 29.963671414806, -90.111746624664 29.963774414686, -90.111847647552 29.96383096547, -90.111973010088 29.963878736083, -90.111959014232 29.963891872477, -90.111307154808 29.964503682307, -90.111215710443 29.964421381297, -90.110437350262 29.963815753557)))",18498,C-1A,Permit,Zoning,Food Truck Permitted Zone,4599.6746618335792,522193.40886795934
"MULTIPOLYGON (((-90.051945442522 29.980820243967, -90.052369695981 29.980792156949, -90.052376462413 29.980880364892, -90.052388721187 29.981036234609, -90.051965444568 29.981061210406, -90.051945442522 29.980820243967)))",17900,RM-3,Franchise,Zoning,Food Truck Franchise Zone,445.84074560829549,11890.467684469713
"MULTIPOLYGON (((-90.115021794983 29.920889966499, -90.115142615705 29.920458464319, -90.115265543929 29.920478586495, -90.115358647945 29.920493826529, -90.115452463075 29.920509698325, -90.115562758848 29.92052759746, -90.115683077203 29.920547465015, -90.115739655623 29.920556741264, -90.115910820782 29.920585205634, -90.116011803174 29.920601768608, -90.116105618521 29.920617639035, -90.116189618871 29.9206318487, -90.11625360948 29.920393144617, -90.116324547843 29.920407122364, -90.116690731717 29.920479274047, -90.116668940368 29.920559713644, -90.116716191151 29.920568902293, -90.116761297563 29.920577445848, -90.116854363804 29.920595810691, -90.117132130502 29.920650889779, -90.117214958524 29.920667313744, -90.117068750608 29.921199859, -90.117983126871 29.921370560844, -90.118074278585 29.920994663277, -90.118162541597 29.921012357568, -90.118531935256 29.92108640857, -90.118528928627 29.921097633389, -90.118898874536 29.921170437966, -90.119023738297 29.921190285771, -90.119161915587 29.921212249368, -90.119532251398 29.921287556729, -90.119531635508 29.921292551192, -90.119899904115 29.921367213193, -90.119973473237 29.921382140719, -90.119996189212 29.921297429869, -90.120071123884 29.921311635523, -90.120441822237 29.921381910128, -90.120481630177 29.921389457107, -90.120509786419 29.921394931593, -90.12054119445 29.921401037839, -90.120552507988 29.921403238024, -90.12058043175 29.921408496523, -90.120629455311 29.921418461583, -90.120635282474 29.921419645796, -90.120651300958 29.92142290255, -90.120678508082 29.921428154421, -90.120714545617 29.921435304778, -90.120764416248 29.921445200005, -90.120814321558 29.921454884411, -90.120826092935 29.921457167286, -90.120862500246 29.921464232592, -90.120914435452 29.921479046791, -90.120957614846 29.921491364103, -90.12101547955 29.921507552871, -90.121047729504 29.921516574635, -90.121106603465 29.92153332573, -90.121138554311 29.921542415991, -90.121196990449 29.921557951318, -90.121228685269 29.921566376963, -90.121588397719 29.921669711169, -90.121699851214 29.921701728443, -90.121635116246 29.921860272464, -90.121764275445 29.92190137671, -90.122132434024 29.922018539856, -90.122162061735 29.921942547365, -90.122191674228 29.921867805214, -90.122286041556 29.921897428948, -90.122310347801 29.921905154747, -90.122381120067 29.921927685307, -90.122428303764 29.921942498467, -90.122476205185 29.921957316413, -90.122570573707 29.921986940854, -90.122570650059 29.921986965015, -90.12265565023 29.922013354389, -90.122744294579 29.922041675533, -90.122761455367 29.922046834512, -90.122828654552 29.922068081458, -90.122853677535 29.922075813751, -90.122913732248 29.922094494836, -90.12300523785 29.922123467374, -90.123097461195 29.922152446452, -90.123180385964 29.922178839847, -90.123164070443 29.922222447777, -90.123456306388 29.922327657004, -90.123593991912 29.92239518651, -90.123852512098 29.922499458624, -90.123985340886 29.922553190406, -90.124129598871 29.922611402919, -90.12409131677 29.922691066836, -90.124052309339 29.922771349316, -90.124014027115 29.922851013208, -90.123975018523 29.922931295654, -90.123931560158 29.923020734482, -90.124388945112 29.923213237324, -90.124172111956 29.923677498207, -90.124037682292 29.923623259302, -90.123706315535 29.923489561052, -90.123739552662 29.923411726591, -90.123652419004 29.923377168496, -90.123577431173 29.92334709875, -90.123462448949 29.923301031832, -90.12336888754 29.923263914357, -90.123236768256 29.923210813733, -90.123098273209 29.923150777539, -90.122999667538 29.923115488216, -90.122898924008 29.923078928659, -90.122810325211 29.923046857493, -90.12272245175 29.923014167698, -90.122707676375 29.92304903904, -90.122688377494 29.923042609891, -90.122621192849 29.923020112528, -90.122593314018 29.923011104323, -90.122580365405 29.923006805121, -90.122533273982 29.922991172747, -90.122499677386 29.922980236161, -90.122446782983 29.922962870392, -90.122405324152 29.922949361335, -90.122315253358 29.922920401597, -90.122285228045 29.922910748321, -90.122210181336 29.922885678291, -90.122216874674 29.922866360975, -90.12212034579 29.922837341641, -90.122024533633 29.922808327934, -90.121929439215 29.922779321669, -90.121832911524 29.922750303036, -90.121861852338 29.922671803315, -90.121505051261 29.922564746167, -90.121378861837 29.922526882773, -90.121253245197 29.922498663934, -90.121135968746 29.922464451645, -90.121015829201 29.92242958762, -90.120912858087 29.922399257531, -90.120882109864 29.92239022161, -90.120851015284 29.922468701272, -90.120725884442 29.922431289999, -90.12066582234 29.92241323309, -90.120603607186 29.922395156304, -90.120587090402 29.922390190644, -90.120573576672 29.92238612783, -90.120482757815 29.922359660002, -90.12050585492 29.922292578509, -90.119700490689 29.922127400471, -90.119547298948 29.922095980702, -90.119438481713 29.922074348017, -90.119331824172 29.922052109027, -90.119311469988 29.922132562292, -90.11894138564 29.922056007081, -90.118801119018 29.922026991108, -90.118818401227 29.921959931095, -90.118708152996 29.921938205194, -90.118585014858 29.921913938586, -90.118461167737 29.92188904007, -90.11833802211 29.921865398405, -90.118246382178 29.921847673047, -90.117968603922 29.921793221494, -90.117874844674 29.921774842029, -90.117878367884 29.921761689425, -90.117800536246 29.921746034744, -90.117445460856 29.921674614138, -90.117430788943 29.9216713532, -90.117330935572 29.921650426863, -90.117238599098 29.921630819531, -90.117146981393 29.921611217876, -90.117053920724 29.921592228962, -90.116978104715 29.921576758439, -90.116963293045 29.921638342892, -90.116869871407 29.921619908086, -90.116776803174 29.921601543247, -90.116684467889 29.921581935535, -90.116592849291 29.921562334387, -90.116571386864 29.921643634117, -90.116570280019 29.921647767812, -90.116473647275 29.921627494956, -90.116432135428 29.921618359318, -90.116382028665 29.921607894564, -90.116289693453 29.921588286575, -90.116201656777 29.921569342636, -90.11601698653 29.921530126339, -90.115959483205 29.921517914829, -90.115965813271 29.921492807564, -90.115868415551 29.921473115433, -90.115745286304 29.921448220992, -90.115653661422 29.921429244372, -90.115539128213 29.921405678897, -90.115444633709 29.921386675565, -90.115406702848 29.921378197999, -90.115399168576 29.9214075093, -90.115026211562 29.921331540758, -90.114905062439 29.921306863258, -90.115021794983 29.920889966499)))",18513,B-2,Permit,Zoning,Food Truck Permitted Zone,7767.5300914453173,923744.21375660656
"MULTIPOLYGON (((-90.076959872541 29.961747466659, -90.077235892452 29.961439024748, -90.077259883103 29.961411162919, -90.076827549435 29.961127137759, -90.07692514536 29.96101608073, -90.077120274727 29.960793610381, -90.077176511435 29.960831654586, -90.077226757796 29.960775247927, -90.077392317116 29.960887494377, -90.077599150951 29.961027723674, -90.077659444522 29.960959724382, -90.077807577036 29.961058346399, -90.077874479348 29.961104618414, -90.077942832354 29.961149653749, -90.078009749474 29.961194676251, -90.078077377805 29.961240329844, -90.078110839827 29.961262528927, -90.078144296082 29.961285352288, -90.078212633605 29.961331637817, -90.078279550969 29.961376660181, -90.078347897505 29.961422321383, -90.078414815002 29.961467342776, -90.078546164732 29.961555714294, -90.078538934341 29.961563713058, -90.078812609744 29.96174744072, -90.078869410662 29.961683593919, -90.078927663158 29.961618511347, -90.078992492075 29.961544114597, -90.079075080847 29.961452554419, -90.079678896153 29.961853508597, -90.079044287645 29.962551623718, -90.07897198083 29.962633131834, -90.078713852095 29.962926198922, -90.078601300542 29.96285126867, -90.078534380997 29.96280624737, -90.078466751406 29.962760593121, -90.078399833018 29.962715571762, -90.078331494461 29.962669286339, -90.078300886032 29.962648365022, -90.078264575171 29.962624264, -90.078196946864 29.96257860962, -90.078129310731 29.962533582177, -90.078061673657 29.962488551983, -90.078119927149 29.962423469776, -90.078119813113 29.962423391999, -90.078044473107 29.962372115287, -90.07789590769 29.962274126418, -90.077838782411 29.962338311652, -90.077786883046 29.962303394746, -90.07778544813 29.962303381056, -90.077651611618 29.962213336694, -90.077583265895 29.962167675145, -90.077516347278 29.962122652422, -90.077416684525 29.962055439072, -90.07740742375 29.962049724404, -90.07732128836 29.961991389876, -90.077254371004 29.96194636793, -90.077249393439 29.961942569863, -90.077186743607 29.961900713929, -90.077119825349 29.961855691002, -90.076959872541 29.961747466659)))",18230,B-1A,Permit,Zoning,Food Truck Permitted Zone,2809.0360158654526,312797.43415342242
