ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Fuel Type,Furnace is ENERGY STAR Certified in,Efficiency (AFUE),Capable of Two Way Communication?,Date Available On Market,Date Qualified,Markets,CB Model Identifier,Can Integrate Hot Water Heating,Meets ENERGY STAR Most Efficient 2019 Criteria
2311746,York International Corp. UPG,COLEMAN BY JOHNSON CONTROLS,LX SERIES,TM9V120D20MP11,,"Natural Gas,Propane Gas",All,96,Not Applicable,06/01/2008,03/18/2020,"United States, Canada",ES_42777_TM9V120D20MP11_03062018034251_6621140,No,No
2311748,York International Corp. UPG,COLEMAN BY JOHNSON CONTROLS,LX Series,TM9Y120D20MP11,,"Natural Gas,Propane Gas",All,96,Not Applicable,09/06/2015,03/18/2020,"United States, Canada",ES_42777_TM9Y120D20MP11_03062018034256_2116045,No,No
2311754,York International Corp. UPG,COLEMAN BY JOHNSON CONTROLS,LX SERIES,TM9V040A10MP11,,"Natural Gas,Propane Gas",All,96,Not Applicable,06/01/2008,02/03/2020,"United States, Canada",ES_42777_TM9V040A10MP11_03062018034452_5752962,No,No
2311756,York International Corp. UPG,COLEMAN BY JOHNSON CONTROLS,LX Series,TM9Y040A10MP11,,"Natural Gas,Propane Gas",All,96,Not Applicable,09/06/2015,02/03/2020,"United States, Canada",ES_42777_TM9Y040A10MP11_03062018034457_6439100,No,No
2311765,York International Corp. UPG,COLEMAN BY JOHNSON CONTROLS,ECHELON,CP9C100C20MP12,,"Natural Gas,Propane Gas",All,97.7,Other/Proprietary,09/14/2009,03/18/2020,"United States, Canada",ES_42777_CP9C100C20MP12_03062018034757_0699620,No,No
2311771,York International Corp. UPG,COLEMAN BY JOHNSON CONTROLS,ECHELON,CP9C100C16MP12,,"Natural Gas,Propane Gas",All,97.7,Other/Proprietary,09/14/2009,03/18/2020,"United States, Canada",ES_42777_CP9C100C16MP12_03062018034915_1288083,No,No
2311776,York International Corp. UPG,COLEMAN BY JOHNSON CONTROLS,LX SERIES,TM9V080B12MP11,,"Natural Gas,Propane Gas",All,96,Not Applicable,06/01/2008,03/18/2020,"United States, Canada",ES_42777_TM9V080B12MP11_03062018035033_2051271,No,No
2311778,York International Corp. UPG,COLEMAN BY JOHNSON CONTROLS,LX Series,TM9Y080B12MP11,,"Natural Gas,Propane Gas",All,96,Not Applicable,09/06/2015,03/18/2020,"United States, Canada",ES_42777_TM9Y080B12MP11_03062018035038_1134226,No,No
2311785,York International Corp. UPG,COLEMAN BY JOHNSON CONTROLS,ECHELON,CP9C080C16MP12,,"Natural Gas,Propane Gas",All,97.7,Other/Proprietary,09/14/2009,03/18/2020,"United States, Canada",ES_42777_CP9C080C16MP12_03062018035219_4565517,No,No
2311790,York International Corp. UPG,COLEMAN BY JOHNSON CONTROLS,ECHELON,CP9C080B12MP12,,"Natural Gas,Propane Gas",All,97.5,Other/Proprietary,09/14/2009,03/18/2020,"United States, Canada",ES_42777_CP9C080B12MP12_03062018035412_0231513,No,No
2311795,York International Corp. UPG,COLEMAN BY JOHNSON CONTROLS,ECHELON,CP9C060B12MP12,,"Natural Gas,Propane Gas",All,97.5,Other/Proprietary,09/14/2009,03/18/2020,"United States, Canada",ES_42777_CP9C060B12MP12_03062018035557_3476890,No,No
2311800,York International Corp. UPG,COLEMAN BY JOHNSON CONTROLS,LX SERIES,TM9V100C16MP11,,"Natural Gas,Propane Gas",All,96,Not Applicable,06/01/2008,03/18/2020,"United States, Canada",ES_42777_TM9V100C16MP11_03062018035834_6605665,No,No
2311802,York International Corp. UPG,COLEMAN BY JOHNSON CONTROLS,LX Series,TM9Y100C16MP11,,"Natural Gas,Propane Gas",All,96,Not Applicable,09/06/2015,03/18/2020,"United States, Canada",ES_42777_TM9Y100C16MP11_03062018035840_2341333,No,No
2311809,York International Corp. UPG,COLEMAN BY JOHNSON CONTROLS,LX SERIES,TM9V100C20MP11,,"Natural Gas,Propane Gas",All,96,Not Applicable,06/01/2008,03/18/2020,"United States, Canada",ES_42777_TM9V100C20MP11_03062018040126_3669820,No,No
2313819,Nortek Global HVAC,Garrison,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018223126_6342375,No,No
2313865,Nortek Global HVAC,Garrison,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018223233_2731341,No,No
2313868,Nortek Global HVAC,Garrison,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/18/2020,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018223237_4795257,No,No
2315662,Nortek Global HVAC,Garrison,KG7TC,KG7TC 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/18/2020,"United States, Canada",ES_1020907_KG7TC 080*-*C*_03282018150109_3365127,No,No
2315734,Nortek Global HVAC,Garrison,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/18/2020,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018151156_9259368,No,No
2315812,Nortek Global HVAC,Garrison,KG7TL,KG7TL 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TL 080*-*C*_03282018151920_9639235,No,No
2315901,Nortek Global HVAC,Garrison,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018150457_1638717,No,No
2316020,Nortek Global HVAC,Garrison,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018150815_4821889,No,No
2316101,Nortek Global HVAC,Garrison,KG7TC,KG7TC 100*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/18/2020,"United States, Canada",ES_1020907_KG7TC 100*-*C*_03282018145910_6006224,No,No
2326177,Nortek Global HVAC,Garrison,KG7TE 115*-*D*,KG7TE 115*-*D*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,02/09/2020,"United States, Canada",ES_1020907_KG7TE 115*-*D*_09202018153849_6400135,No,No
2326179,Nortek Global HVAC,Garrison,KG7TE 100*-*C*,KG7TE 100*-*C*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,03/19/2020,"United States, Canada",ES_1020907_KG7TE 100*-*C*_09202018154002_6530046,No,No
2326182,Nortek Global HVAC,Garrison,KG7TN 080*-*C*,KG7TN 080*-*C*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,02/04/2020,"United States, Canada",ES_1020907_KG7TN 080*-*C*_09202018154205_0713275,No,No
2326184,Nortek Global HVAC,Garrison,KG7TN 100*-*C*,KG7TN 100*-*C*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,03/19/2020,"United States, Canada",ES_1020907_KG7TN 100*-*C*_09202018154306_1965857,No,No
2326186,Nortek Global HVAC,Garrison,KG7TN 115*-*D*,KG7TN 115*-*D*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,03/19/2020,"United States, Canada",ES_1020907_KG7TN 115*-*D*_09202018154459_7412676,No,No
2326188,Nortek Global HVAC,Garrison,KG7TE 060*-*B*,KG7TE 060*-*B*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,02/08/2020,"United States, Canada",ES_1020907_KG7TE 060*-*B*_09202018154634_4841463,No,No
2326190,Nortek Global HVAC,Garrison,KG7TN 060*-*B*,KG7TN 060*-*B*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,02/08/2020,"United States, Canada",ES_1020907_KG7TN 060*-*B*_09202018154907_5015765,No,No
2358880,Nortek Global HVAC,Garrison,G7TC-100*-E35C1,KG7TC-100*-E35C1,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/02/2019,05/01/2020,"United States, Canada",ES_1020907_KG7TC-100*-E35C1_04082020123417_3302017,No,No
2358898,Nortek Global HVAC,Garrison,G7TC-100D-E35C1,KG7TC-100D-E35C1,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/02/2019,05/01/2020,"United States, Canada",ES_1020907_KG7TC-100D-E35C1_04082020123412_2892758,No,No
2358909,Nortek Global HVAC,Garrison,G7TC-080*-E35C1,KG7TC-080*-E35C1,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/02/2019,05/01/2020,"United States, Canada",ES_1020907_KG7TC-080*-E35C1_04082020123407_819331,No,No
2358929,Nortek Global HVAC,Garrison,G7TC-120*-E45D1,KG7TC-120*-E45D1,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/02/2019,05/01/2020,"United States, Canada",ES_1020907_KG7TC-120*-E45D1_04082020123431_7746034,No,No
2358940,Nortek Global HVAC,Garrison,G7TC-120D-E45D1,KG7TC-120D-E45D1,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/02/2019,05/01/2020,"United States, Canada",ES_1020907_KG7TC-120D-E45D1_04082020123427_2078691,No,No
2358948,Nortek Global HVAC,Garrison,G7TC-080D-E35C1,KG7TC-080D-E35C1,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/02/2019,05/01/2020,"United States, Canada",ES_1020907_KG7TC-080D-E35C1_04082020123400_544030,No,No
2358965,Nortek Global HVAC,Garrison,G7TC-060*-E24B1,KG7TC-060*-E24B1,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/02/2019,05/01/2020,"United States, Canada",ES_1020907_KG7TC-060*-E24B1_04082020123352_8133588,No,No
2358983,Nortek Global HVAC,Garrison,G7TC-060D-E24B1,KG7TC-060D-E24B1,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/02/2019,05/01/2020,"United States, Canada",ES_1020907_KG7TC-060D-E24B1_04082020123347_4560000,No,No
2313715,Nortek Global HVAC,Gibson,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018222810_4287836,No,No
2313750,Nortek Global HVAC,Gibson,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018222917_1345217,No,No
2313821,Nortek Global HVAC,Gibson,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018223130_1751759,No,No
2313867,Nortek Global HVAC,Gibson,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018223236_4967379,No,No
2313870,Nortek Global HVAC,Gibson,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/18/2020,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018223240_9352852,No,No
2315663,Nortek Global HVAC,Gibson,KG7TC,KG7TC 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/18/2020,"United States, Canada",ES_1020907_KG7TC 080*-*C*_03282018150111_3507614,No,No
2315735,Nortek Global HVAC,Gibson,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/18/2020,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018151158_8845447,No,No
2315813,Nortek Global HVAC,Gibson,KG7TL,KG7TL 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TL 080*-*C*_03282018151922_2049214,No,No
2315902,Nortek Global HVAC,Gibson,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018150459_4812846,No,No
2316016,Nortek Global HVAC,Nutone,FG7TC,FG7TC 100*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/18/2020,"United States, Canada",ES_1020907_FG7TC 100*-*C*_03282018145748_2613763,No,No
2316023,Nortek Global HVAC,Nutone,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018150822_6088381,No,No
2316085,Nortek Global HVAC,Nutone,FG7TC,FG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/18/2020,"United States, Canada",ES_1020907_FG7TC 120*-*D*_03282018151121_4859505,No,No
2316104,Nortek Global HVAC,Nutone,KG7TC,KG7TC 100*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/18/2020,"United States, Canada",ES_1020907_KG7TC 100*-*C*_03282018145918_0205300,No,No
2321613,Nortek Global HVAC,Nutone,FG7TE 100*-VC*,FG7TE 100*-VC*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,03/19/2020,"United States, Canada",ES_1020907_FG7TE 100*-VC*_06272018150323_8480866,No,No
2321620,Nortek Global HVAC,Nutone,FG7TN 100*-VC*,FG7TN 100*-VC*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,03/19/2020,"United States, Canada",ES_1020907_FG7TN 100*-VC*_06272018150445_5635319,No,No
2321629,Nortek Global HVAC,Nutone,FG7TN 100*-*C*,FG7TN 100*-*C*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,03/19/2020,"United States, Canada",ES_1020907_FG7TN 100*-*C*_06272018150617_9956015,No,No
2321635,Nortek Global HVAC,Nutone,KG7TN 100*-*C*,KG7TN 100*-*C*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,03/19/2020,"United States, Canada",ES_1020907_KG7TN 100*-*C*_06272018150632_0721502,No,No
2321643,Nortek Global HVAC,Nutone,FG7TN 080*-VC*,FG7TN 080*-VC*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,03/19/2020,"United States, Canada",ES_1020907_FG7TN 080*-VC*_06272018150922_4279011,No,No
2321651,Nortek Global HVAC,Nutone,FG7TN 080*-*C*,FG7TN 080*-*C*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,02/04/2020,"United States, Canada",ES_1020907_FG7TN 080*-*C*_06272018151105_6289340,No,No
2321657,Nortek Global HVAC,Nutone,KG7TN 080*-*C*,KG7TN 080*-*C*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,02/04/2020,"United States, Canada",ES_1020907_KG7TN 080*-*C*_06272018151119_7818193,No,No
2321660,Nortek Global HVAC,Nutone,FG7TE 100*-*C*,FG7TE 100*-*C*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,03/19/2020,"United States, Canada",ES_1020907_FG7TE 100*-*C*_06272018151503_0696701,No,No
2321666,Nortek Global HVAC,Nutone,KG7TE 100*-*C*,KG7TE 100*-*C*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,03/19/2020,"United States, Canada",ES_1020907_KG7TE 100*-*C*_06272018151518_1429167,No,No
2321673,Nortek Global HVAC,Nutone,KG7TE 100*-VC*,KG7TE 100*-VC*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,03/19/2020,"United States, Canada",ES_1020907_KG7TE 100*-VC*_06272018151536_1922435,No,No
2321693,Nortek Global HVAC,Nutone,FG7TE 060*-VB*,FG7TE 060*-VB*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,03/19/2020,"United States, Canada",ES_1020907_FG7TE 060*-VB*_06272018152501_3377440,No,No
2321701,Nortek Global HVAC,Nutone,KG7SD 054D-23EB*,KG7SD 054D-23EB,,"Natural Gas,Propane Gas",All,95,Not Applicable,11/01/2015,03/18/2020,"United States, Canada",ES_1020907_KG7SD 054D-23EB_06272018152937_2959224,No,No
2321710,Nortek Global HVAC,Nutone,KG7SD 072D-35EC*,KG7SD 072D-35EC,,"Natural Gas,Propane Gas",All,95,Not Applicable,11/01/2015,03/18/2020,"United States, Canada",ES_1020907_KG7SD 072D-35EC_06272018153123_4140928,No,No
2321719,Nortek Global HVAC,Nutone,KG7SD 090D-35EC*,KG7SD 090D-35EC,,"Natural Gas,Propane Gas",All,95,Not Applicable,11/01/2015,06/27/2018,"United States, Canada",ES_1020907_KG7SD 090D-35EC_06272018153425_1244396,No,No
2321728,Nortek Global HVAC,Nutone,KG7SD 090D-35EC*,KG7SD 090D-35EC,,"Natural Gas,Propane Gas",All,95,Not Applicable,11/01/2015,03/18/2020,"United States, Canada",ES_1020907_KG7SD 090D-35EC_06272018153449_5795036,No,No
2321737,Nortek Global HVAC,Nutone,KG7SD 108D-35ED*,KG7SD 108D-35ED,,"Natural Gas,Propane Gas",All,95,Not Applicable,11/01/2015,03/18/2020,"United States, Canada",ES_1020907_KG7SD 108D-35ED_06272018153706_8683218,No,No
2321746,Nortek Global HVAC,Nutone,KG7SD 120D-35ED*,KG7SD 120D-35ED,,"Natural Gas,Propane Gas",U.S. South Only,94.3,Not Applicable,11/01/2015,02/04/2020,"United States, Canada",ES_1020907_KG7SD 120D-35ED_06272018153841_6460669,No,No
2321754,Nortek Global HVAC,Nutone,KG7SD 038D-23EB1,KG7SD 038D-23EB1,,"Natural Gas,Propane Gas",All,95,Not Applicable,02/20/2017,03/19/2020,"United States, Canada",ES_1020907_KG7SD 038D-23EB1_06272018154029_8482972,No,No
2321763,Nortek Global HVAC,Nutone,FG7TE 115*-*D*,FG7TE 115*-*D*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,02/09/2020,"United States, Canada",ES_1020907_FG7TE 115*-*D*_06272018154230_7606263,No,No
2321769,Nortek Global HVAC,Nutone,KG7TE 115*-*D*,KG7TE 115*-*D*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,02/09/2020,"United States, Canada",ES_1020907_KG7TE 115*-*D*_06272018154246_9593247,No,No
2321777,Nortek Global HVAC,Nutone,FG7TE 115*-VD*,FG7TE 115*-VD*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,03/19/2020,"United States, Canada",ES_1020907_FG7TE 115*-VD*_06272018154828_2550475,No,No
2321784,Nortek Global HVAC,Nutone,FG7TN 115*-VD*,FG7TN 115*-VD*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,02/03/2020,"United States, Canada",ES_1020907_FG7TN 115*-VD*_06272018155040_9538121,No,No
2321793,Nortek Global HVAC,Nutone,FG7TE 080*-*C*,FG7TE 080*-*C*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,06/27/2018,"United States, Canada",ES_1020907_FG7TE 080*-*C*_06272018155315_2122403,No,No
2321799,Nortek Global HVAC,Nutone,FG7TE 080*-VC*,FG7TE 080*-VC*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,06/27/2018,"United States, Canada",ES_1020907_FG7TE 080*-VC*_06272018155331_9300620,No,No
2321805,Nortek Global HVAC,Nutone,KG7TE 080*-*C*,KG7TE 080*-*C*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,06/27/2018,"United States, Canada",ES_1020907_KG7TE 080*-*C*_06272018155347_3064729,No,No
2321812,Nortek Global HVAC,Nutone,KG7TE 080*-VC*,KG7TE 080*-VC*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,06/27/2018,"United States, Canada",ES_1020907_KG7TE 080*-VC*_06272018155405_1399190,No,No
2321824,Nortek Global HVAC,Nutone,FG7TE 080*-*C*,FG7TE 080*-*C*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,06/27/2018,"United States, Canada",ES_1020907_FG7TE 080*-*C*_06272018155448_6217235,No,No
2321830,Nortek Global HVAC,Nutone,FG7TE 080*-VC*,FG7TE 080*-VC*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,06/27/2018,"United States, Canada",ES_1020907_FG7TE 080*-VC*_06272018155503_7506108,No,No
2321836,Nortek Global HVAC,Nutone,KG7TE 080*-*C*,KG7TE 080*-*C*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,06/27/2018,"United States, Canada",ES_1020907_KG7TE 080*-*C*_06272018155519_8588021,No,No
2311622,Rheem-Ruud Manufacturing,Sure,Sure,S96TA0852521MSA,,"Natural Gas,Propane Gas",All,96,Not Applicable,11/03/2016,03/18/2020,"United States, Canada",ES_1045829_S96TA0852521MSA_03062018030207_1667305,No,No
2311627,Rheem-Ruud Manufacturing,Sure,SURE,S95TC0701317MSA,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/20/2016,03/18/2020,"United States, Canada",ES_1045829_S95TC0701317MSA_03062018030327_4970984,No,No
2311632,Rheem-Ruud Manufacturing,Sure,Sure,S95TC1001521MSA,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/20/2016,03/18/2020,"United States, Canada",ES_1045829_S95TC1001521MSA_03062018030442_9223945,No,No
2311637,Rheem-Ruud Manufacturing,Sure,Sure,S95TC1151524MSA,,"Natural Gas,Propane Gas",All,95,Not Applicable,08/01/2013,03/18/2020,"United States, Canada",ES_1045829_S95TC1151524MSA_03062018030629_7311109,No,No
2311641,Rheem-Ruud Manufacturing,Sure,Sure,S96VA0602317MSA,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,10/01/2013,03/18/2020,"United States, Canada",ES_1045829_S96VA0602317MSA_03062018031026_6473864,No,No
2311646,Rheem-Ruud Manufacturing,Sure,Sure,S96VA0702317MSA,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,10/01/2013,03/18/2020,"United States, Canada",ES_1045829_S96VA0702317MSA_03062018031148_3048384,No,No
2311650,Rheem-Ruud Manufacturing,Sure,Sure,S96VA1002521MSA,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,10/01/2013,03/18/2020,"United States, Canada",ES_1045829_S96VA1002521MSA_03062018031255_1708947,No,No
2311654,Rheem-Ruud Manufacturing,Sure,Sure,S96TA0702317MSA,,"Natural Gas,Propane Gas",All,96,Not Applicable,11/03/2016,03/18/2020,"United States, Canada",ES_1045829_S96TA0702317MSA_03062018031356_1536160,No,No
2311659,Rheem-Ruud Manufacturing,Sure,Sure,S96TA0602317MSA,,"Natural Gas,Propane Gas",All,96,Not Applicable,11/03/2016,03/18/2020,"United States, Canada",ES_1045829_S96TA0602317MSA_03062018031515_3760827,No,No
2311664,Rheem-Ruud Manufacturing,Sure,Sure,S96TA0402317MSA,,"Natural Gas,Propane Gas",All,96,Not Applicable,11/03/2016,03/18/2020,"United States, Canada",ES_1045829_S96TA0402317MSA_03062018031626_5201079,No,No
2311689,Rheem-Ruud Manufacturing,Sure,Sure,S95TC0851521MSA,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/20/2016,03/18/2020,"United States, Canada",ES_1045829_S95TC0851521MSA_03062018032419_1480098,No,No
2311696,Rheem-Ruud Manufacturing,Sure,Sure,S96VA1152524MSA,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,11/01/2014,03/18/2020,"United States, Canada",ES_1045829_S96VA1152524MSA_03062018032545_9090202,No,No
2311700,Rheem-Ruud Manufacturing,Sure,Sure,S96VA0852521MSB,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,05/15/2014,03/18/2020,"United States, Canada",ES_1045829_S96VA0852521MSB_03062018032649_9920763,No,No
2311702,Rheem-Ruud Manufacturing,Sure,SURE,S95TC0601317MSA,,"Natural Gas,Propane Gas",All,95,Not Applicable,08/01/2013,03/18/2020,"United States, Canada",ES_1045829_S95TC0601317MSA_03062018032758_8438840,No,No
2311709,Rheem-Ruud Manufacturing,Sure,Sure,S96VA0402317MSA,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,11/01/2014,02/04/2020,"United States, Canada",ES_1045829_S96VA0402317MSA_03062018032911_2070921,No,No
2337769,Rheem-Ruud Manufacturing,Sure,Sure,S96VA0702521MSA,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,01/10/2019,03/19/2020,"United States, Canada",ES_1045829_S96VA0702521MSA_05062019154124_8365803,No,No
2340717,Rheem-Ruud Manufacturing,Sure,Sure,S95TC0701521MSA,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/10/2019,03/19/2020,"United States, Canada",ES_1045829_S95TC0701521MSA_07022019225941_6909196,No,No
2340721,Rheem-Ruud Manufacturing,Sure,Sure,S92TA0701521MSA,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,01/10/2019,02/09/2020,"United States, Canada",ES_1045829_S92TA0701521MSA_07022019225950_7725847,No,No
2340724,Rheem-Ruud Manufacturing,Sure,Sure,S97VA060M317KSA,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,12/20/2016,03/19/2020,"United States, Canada",ES_1045829_S97VA060M317KSA_07022019230044_4501155,No,No
2340730,Rheem-Ruud Manufacturing,Sure,Sure,S97VA100M521KSA,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,12/20/2016,02/03/2020,"United States, Canada",ES_1045829_S97VA100M521KSA_07022019230153_5494467,No,No
2340732,Rheem-Ruud Manufacturing,Sure,Sure,S92TA1001521MSA,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/20/2016,03/18/2020,"United States, Canada",ES_1045829_S92TA1001521MSA_07022019230241_2946839,No,No
2340735,Rheem-Ruud Manufacturing,Sure,SURE,S92TA0601317MSA,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,08/01/2013,03/18/2020,"United States, Canada",ES_1045829_S92TA0601317MSA_07022019230302_5267062,No,No
2340739,Rheem-Ruud Manufacturing,Sure,Sure,S97VA085M521KSA,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,12/20/2016,02/09/2020,"United States, Canada",ES_1045829_S97VA085M521KSA_07022019230359_9216904,No,No
2342107,Rheem-Ruud Manufacturing,Sure,Sure,S98VB085M521USA,,"Natural Gas,Propane Gas",All,98.2,Other/Proprietary,10/04/2017,03/19/2020,"United States, Canada",ES_1045829_S98VB085M521USA_07312019053237_1023171,No,No
2342188,Rheem-Ruud Manufacturing,Sure,Sure,S98VB100M521USA,,"Natural Gas,Propane Gas",All,98.1,Other/Proprietary,10/04/2017,03/19/2020,"United States, Canada",ES_1045829_S98VB100M521USA_07312019054758_8133833,No,No
2342430,Rheem-Ruud Manufacturing,Sure,Sure,S98VB060M317USA,,"Natural Gas,Propane Gas",All,98.7,Other/Proprietary,10/04/2017,03/19/2020,"United States, Canada",ES_1045829_S98VB060M317USA_08012019210137_9274725,No,No
2342435,Rheem-Ruud Manufacturing,Sure,Sure,S96TA0702521MSA,,"Natural Gas,Propane Gas",All,96,Not Applicable,01/10/2019,02/09/2020,"United States, Canada",ES_1045829_S96TA0702521MSA_08012019210721_1275741,No,No
2342474,Rheem-Ruud Manufacturing,Sure,SURE,S92TA0701317MSA,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/20/2016,03/18/2020,"United States, Canada",ES_1045829_S92TA0701317MSA_08012019212618_6192999,No,No
