RequestID,IndexNumber,TenantName,TenantFloor,TenantBuildingNumber,TenantStreetName,TenantCity,TenantStateCode,TenantPostcode,TenantBorough,OwnerName,OwnerFloor,OwnerStreetAddress,OwnerCity,OwnerStateCode,OwnerZipCode,FloorSuiteRequested,NoOfBicycleRequested,BBL,BIN,DateofRequest,RequestDateofEntry,ImplementDate,PlanPostDate,PlanSubmitDate,ExceptionRequestDueDate,TenantNotificationExceptionDate,LocationOfEntrances,RouteToElevators,RegularHoursOfOperation,PlandDateReceived,AlternateParkingLocation,AlternateParkingDescription,NoOfBicycleAccomodate,RouteToAlternateParking,ParkingExceptionDateReceived,ParkingExceptionDateofEntry,DOBDeviceNumber,DateOfBuilding,DateOfElevator,MethodOfElevator,SelfServiceOrOperator,IsCarTop,IsCarDoor,ElevatorExceptionDateReceived,ElevatorExceptionHardCopyReceived,ElevatorExceptionDateofEntry,RequestStatus
1391,BIB12000329,Bank Of America,5,250,Vesey St,New York,NY,10080,Manhattan,Brookfield Properties,Street Lev,225 Liberty St,New York,NY,10281,2 World Finance (Street Level),1,1000160150,1000060,09/20/2012,09/20/2012,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Entrance to the Van Dock is located at the corner of Liberty and West Street,N/A,N/A,09/20/2012,,,,,,,,,,,,,,,,,Pending
2751,BIB18000129,Ganfer Shore Leeds & Zauderer LLP,13,360,Lexington Avenue,New York,NY,10017,Manhattan,AEW Capital Management,,Two Seaport Lane,Boston,MA,2210,13,1,1012950017,1036145,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1619,BIB13000174,"XIN Development Management East, LLC",6,150,East 52nd Street,New York,NY,10022,Manhattan,Princeton International Properties,6,East 52nd Street,New York,NY,10022,6th Floor,1,1013060042,1036463,,06/11/2013,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2636,BIB18000014,Gannett,25,1633,Broadway,New York,NY,10019,Manhattan,Paramount Group,1,1633 Broadway,New York,NY,10019,25,6,1010220043,1024812,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1848,BIB14000097,John MIlone,3,50,Rockefeller Plaza,New York,NY,10020,Manhattan,Tishman Speyer,,"10 Rockefeller Plaza, Suite 820",New York,NY,10020,Bike Room,1,1012660001,1083859,,06/17/2014,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1604,BIB13000159,Stout Risius Ross,2800,120,West 45th Street,New York,NY,10036,Manhattan,SL Green Realty Corp.,9th FL,120 West 45th Street,New York,NY,10036,suite 2800,6,1009970041,1069581,06/03/2013,06/03/2013,07/11/2013,07/16/2013,07/21/2013 12:00:00 AM,06/26/2013,07/11/2013,"Loading dock entrance located on 45th street, west of building entrance.","Enter building through loading dock and take a ramp to the service corridor, which leads to the high rise elevators.  The freight car services floors 2 - 39.",7:00am-12:00pm & 1:00pm-5:30pm,06/18/2013,,,,,,,,,,,,,,,,,Pending
599,BIB10000522,Robert Derector Associates,10,19,West 44th Street,New York,NY,10036,Manhattan,SL Green,317,28 W 44th Street,New York,NY,10036,Basement,5,1012600024,1034224,07/16/2010,07/16/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Cyclists will enter and exit through the sidewalk car on 44th Street leading down to the basement.,Cyclists will take bikes straight into the building's basement and use the freight elevator for bicycle transport to their suite.,Hours of operation for the sidewalk car and freight elevator are Monday to Friday 8:00 AM to 5:00 PM,07/19/2010,,,,,,,,,,,,,,,,,Pending
1517,BIB13000072,GENERATOR // SonyDADC New Media Solutions,2nd Fl,400,Lafayette St,New York,NY,10003,Manhattan,Sand Associates,,400 Lafayette Street,New York,NY,10003,2nd Floor - 2R,8,1005450053,1080097,,04/10/2013,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
752,BIB11000025,"Kyodo News International, Inc",1803,747,Third Avenue,New York,NY,10017,Manhattan,Sage Realty Corporation,,747 Third Avenue,New York,NY,10017,Suite 1803,1,1013200046,1081179,03/04/2011,03/04/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Loading Dock,"The freight elevator is the only elevator designated for use.  When entering the building, bicycles must go directly from the loading dock entrance to the freight elevator. When leaving the building, they must go directly from the freight elevator to the loading dock.","8:00 a.m. to 5:00 p.m., Monday through Friday, excluding Building holidays.",03/14/2011,,,,,,,,,,,,,,,,,Pending
2098,BIB15000071,Kaplan Inc.,7th Floor,750,Third Ave,New York,NY,10017,Manhattan,SL Green,301,485 Lexington Ave,New York,NY,10017,7 and 8,10,1013010033,1036207,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
448,BIB10000371,United Nations,FF-220,380,Madison Ave,New York,NY,10017,Manhattan,TAG 380 LLC c/o C&W,20,380 Madison Avenue,New York,NY,10017,All Floors,40,1012820017,1035403,05/13/2010,05/13/2010,06/19/2010,06/24/2010,06/29/2010 12:00:00 AM,06/04/2010,06/19/2010,,,,,3-level parking garage located at 380 Madison Avenue (46th street).,3-level parking garage located at 380 Madison Avenue (46th street),"3-level parking garage is 44,453 square feet","46th street South side of the building, between 5th & Madison Avenue.",,06/08/2010,1P22961,06/06/1951,06/06/1951,Automatic,Operator,Yes,Yes,09/09/1999,No,01/11/2011,Pending
106,BIB10000029,Ford Foundation,C level,320,East 43rd,New York,NY,10017,Manhattan,Ford Foundation,1st floor,320 East 43rd,New York,NY,10017,A level,8,1013350005,1038659,01/15/2010,01/15/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,"The entrance for bicycle parking is by entering the pedestrian gate located on 42nd Street. Once you pass through the locked pedestrian gate, you will then proceed to the roll down gate that leads into the parking garage. There is an intercom which the employee is to push for access to the roll down gate. Straight ahead to the right is the bike rake for employees to utilize.","The bike rack is on the ground level, so no elevators will be needed.",Not Applicable.,01/15/2010,,,,,,,,,,,,,,,,,Pending
1520,BIB13000075,eChalk,16,199,Water Street,New York,NY,10038,Manhattan,Jack Resnick & Sons,4,199 Water Street,New York,NY,10038,16,1,1000747501,1001162,04/10/2013,04/10/2013,10/09/1999,10/14/1999,10/19/1999 12:00:00 AM,09/24/1999,10/09/1999,,,,,,,,,,,,,,,,,,,,,Pending
416,BIB10000339,Deloitte,35th Floor,1633,Broadway,New York,NY,10019,Manhattan,"Paramount Group, Inc.",C,1633 Broadway,New York,NY,10019,"2C Level, 35th floor",5,1010220043,1024812,05/06/2010,05/06/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Loading dock on 51st Street between Broadway and 8th Avenue,Through the loading dock to the freight elevator vestibule located on the ground floor,"8am to 6pm, Monday through Friday, excluding building holidays",05/14/2010,,,,,,,,,,,,,,,,,Pending
1720,BIB13000275,Anheuser Busch Inbev,2nd floor,250,Park Avenue,New York,NY,10177,Manhattan,Cassidy Turley,,250 Park Avenue,New York,NY,10177,5,5,1012820034,1035405,,10/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2432,BIB16000184,"Coltrane Asset Management, L.P.",16C,250,West 55th street,New York,NY,10018,Manhattan,Boston Properties,,250 W 55th Street,New York,NY,10019,16C,1,1010260055,1024860,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
410,BIB10000333,"Arc90, Inc.",30,747,3rd Avenue,New York,NY,10017,Manhattan,Sage Realty Corp,31,777 Third Avenue,New York,NY,10017,30th Floor and 24th Floor,6,1013200046,1081179,05/05/2010,05/05/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Loading Dock,"The freight elevator is the only elevator designated for use.  When entering the building, bicycles must go directly from the loading dock entrance to the freight elevator. When leaving the building, they must go directly from the freight elevator to the loading dock.","8:00 a.m. to 5:00 p.m., Monday through Friday, excluding Building holidays.",05/10/2010,,,,,,,,,,,,,,,,,Pending
421,BIB10000344,Cellfish Media LLC,40,1633,Broadway,New York,NY,10019,Manhattan,"Paramount Group, Inc",,1633 Broadway,New York,NY,10019,40,5,1010220043,1024812,05/06/2010,05/06/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Loading dock on 51st Street between Broadway and 8th Avenue,Through the loading dock to the freight vestibule located on the ground floor,"8am to 6pm, Monday through Friday, excluding building holidays",05/14/2010,,,,,,,,,,,,,,,,,Pending
1791,BIB14000040,Bloomberg LP,9W,731,Lexington Avenue,New York,NY,10022,Manhattan,Eastgate,D Level,120 Park Avenue,New York,NY,10017,C Level,120,1013137501,1086160,,04/29/2014,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
353,BIB10000276,Mayer Brown LLP,19,1675,Broadway,New York,NY,10019,Manhattan,Rudin Management Inc,,1675 Broadway,New York,NY,10019,Simone LutzJoaquin C de BacaSusan VancilBerw,4,1010240015,1076199,04/16/2010,04/16/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Freight Entrance of 1675 Broadway located on 52nd Street,Thru Freight Entrance to the Freight Elevators,"7am to 6pm, Monday to Friday",04/19/2010,,,,,,,,,,,,,,,,,Pending
732,BIB11000005,DekaBank,23,1330,Avenue of the Americas,New York,NY,10019,Manhattan,RXR Realty LLC,18,1330 Avenue of the Americas,New York,NY,10019,23,4,1012690001,1034522,01/31/2011,01/31/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Entrance/Exit at loading dock located on 54th Street.,Access to Tenant employee's floor is available via freight elevator which is accessible from the loading dock on 54th Street.,Access to the loading dock is available Mon - Fri from 7am - 5pm,02/23/2011,,,,,,,,,,,,,,,,,Pending
2538,BIB17000066,"Morgens, Waterfall, Vintiadis & Company, Inc.",214,1270,Avenue of the Americas,New York,NY,10020,Manhattan,Tishman Speyer,820,10 Rockefeller Plaza,New York,NY,10020,"Suite 214, 2nd Floor",1,1012660001,1083861,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2795,BIB18000173,Bell Potter,3900,444,Madison Avenue,New York,NY,10022,Manhattan,CBRE,,444 Madison,New York,NY,10022,Level 39,1,1012850015,1035454,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
352,BIB10000275,Unisys Corporation,29,885,Third Avenue,New York,NY,10022,Manhattan,CB Richard Ellis,First,885 Third Avenue,New York,NY,10022,29th Floor (FTEN),4,1013270001,1038549,04/15/2010,04/15/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,54th Street Loading Dock (Ingress & Egress),Loading Dock Freight to LL 1,Monday to Friday 8am - 5pm,07/21/2010,,,,,,,,,,,,,,,,,Pending
560,BIB10000483,Innovation Ads,1710,317,Madison Avenue,New York,NY,10017,Manhattan,SL Green,,317 Madison Ave,New York,NY,10017,1710,3,1012770020,1035349,06/21/2010,06/21/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Entrance is on 43rd street sidewalk car.,Basement hall to interior freight cars,8 am to 5 pm,04/25/2011,,,,,,,,,,,,,,,,,Pending
96,BIB10000019,Rapp,4th Floor,437,Madison Avenue,New York,NY,10022,Manhattan,Cushman & Wakefield,2nd Floor,250 West 57th Street,New York,NY,10022,3rd & 4th Floors,20,1012850021,1035455,01/12/2010,01/12/2010,02/13/2010,02/18/2010,02/23/2010 12:00:00 AM,01/29/2010,02/13/2010,"Cyclists will then access the internal freight elevator (car #8) located on the east side of the property, through the basement corridor.  For egress, the same elevator is to be used.","Cyclists will then access the internal freight elevator (car #8) located on the east side of the property, through the basement corridor.  For egress, the same elevator is to be used.","Freight service is available on a first come, first served basis from 8:00AM to 5:00PM.",07/20/2010,,,,,,,,,,,,,,,,,Pending
1014,BIB11000287,"Sanky Communications, Inc.",10,589,Eighth Avenue,New York,NY,10018,Manhattan,NEWMARK KNIGHT FRANK,,125 PARK AVENUE,NEW YORK,NY,10017,10,2,1007620042,1013646,09/30/2011,09/30/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Frieght car entrance located on 39th Street,Freight cars 1 & 2 can be utilized,8:00 am tp 5:00,11/01/2011,,,,,,,,,,,,,,,,,Pending
2234,BIB15000207,"Shade VFX, LLC",6th fl,475,Park Ave South,New York,NY,10016,Manhattan,"475 Building Company, LLC",8th,475 Park Avenue South,new york,NY,10016,6th Fl,2,1008870095,1018471,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1812,BIB14000061,Hunter Roberts Construction Group,1500,40,Rector Street,New York,NY,10006,Manhattan,40 Rector Owner LLC c/o Phillips International,2nd Floor,295 Madison Ave,New York,NY,10017,"1500, 5th Floor",2,1000550002,1079029,05/15/2014,05/15/2014,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Hold
598,BIB10000521,Salans LLP,4,620,5th Avenue,New York,NY,10020,Manhattan,Tishman Speyer,820,10 Rockefeller Plaza,New York,NY,10020,"4,5,6",5,1012650050,1075692,07/15/2010,07/15/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,50th Street automated door.,All authorized bicycles must be brought directly from the designated Building entrance to teh Building's freight elevators via the turnstiles.,"8:00 am to 5:00 pm Monday to Friday, excluding Building holidays.",08/06/2010,,,,,,,,,,,,,,,,,Pending
2284,BIB16000036,Will Gibbons,12,300,Cadman Plaza West,Brooklyn,NY,11201,Brooklyn,Regus,12,300 Cadman Plaza W,Brooklyn,NY,11201,12,1,3002390001,3001937,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
412,BIB10000335,MISSION OF FRANCE TO THE UNITED NATIONS,44th floor,245,East 47th Street,New York,NY,10017,Manhattan,"Plaza Tower, LLC",26th floor,885 2nd Avenue,New York,NY,10017,43rd and 44th floors,1,1013210022,1037988,05/05/2010,05/05/2010,06/16/2010,06/21/2010,06/26/2010 12:00:00 AM,06/01/2010,06/16/2010,Cyclists will enter and exit the building through the loading dock  (freight elevator) located on 47th street.  Cyclists are prohibited from entering the building through the lobby.,"Cyclists will enter the loading dock located on 47th Street and proceed to the security booth where they are required to present their building photo identification card to the security guard.  The security guard will instruct the cyclist to take the loading dock freight elevator to the freight/sub-cellar level.  After exiting the elevator, the cyclist will walk to the end of the corridor and take the building freight elevator to his/her floor.",8 am - 4:30 pm  Monday through Friday,05/07/2010,,,,,,,,,,,,,,,,,Pending
74,BIB09000074,Invesco,27th floor,1166,Avenue of the Americas,New York,NY,10036,Manhattan,1166 A of A Condominium,lobby,1166 Avenue of the Americas,New York,NY,10036,"25, 25 and 27th floors",10,1012617501,1071414,12/24/2009,12/24/2009,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
1251,BIB12000189,Commerzbank,31,2,World Financial Center,New York,NY,10281,Manhattan,Brookfield,,2 World Financial Center,Manhattan,NY,10281,C1 Level,1,1000160125,1000058,06/12/2012,06/12/2012,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
1822,BIB14000071,Conservation Services Group,1801,16,Court Street,Brooklyn,NY,11214,Brooklyn,SL Green Realty Corp.,,420 Lexington Avenue,New York,NY,10170,1801,3,3002500044,3002108,05/28/2014,05/28/2014,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Hold
1394,BIB12000332,"Discern Investment Analytics, Inc.",Ste. 1208,60,East 42nd St.,New York,NY,10165,Manhattan,W&H Properties,,"One Grand Central Pl, 60 E. 42nd Street Suite 803",New York,NY,10165,Suite 1208,1,1012760042,1035335,09/24/2012,09/24/2012,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
49,BIB09000049,ECBA LLP,20,75,Rockefeller Plaza,New York,NY,10019,Manhattan,Time Warner Companies,26,75 Rockefeller Plaza,New York,NY,10019,20th,5,1012670022,1034512,12/15/2009,12/15/2009,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Enter:  36th W 52nd StreetLocated on 52nd Street between 5th & 6th AvenueExit:Reverse Abpve,Ring Bell for access into ramp on W 52nd Street Loading DockWalk up ramp take freight elevator to Sub ConcourseWalk around to service elevator.  Take service elevator to youdesingnated floor.Store your bicycle in your companies designated area,Monday thru Friday7:00a.m to 7:00p.mclosed for lunch12:00-1:00p.m,02/11/2010,,,,,,,,,,,,,,,,,Pending
1641,BIB13000196,Patrick Trears,19,777,Third Avenue,New York,NY,10017,Manhattan,Sage Realty Corp,19 Floor,777 Third Ave,New York,NY,10017,19th floor suite c,1,1013220001,1038000,,07/09/2013,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1666,BIB13000221,"Tyndall Management, LLC",41,599,Lexington Avenue,New York,NY,10022,Manhattan,"BP 599 Lexington Avenue, LLC",,599 Lexington Avenue,New York,NY,10022,41,9,1013070023,1036467,,08/02/2013,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1759,BIB14000008,L&R Trading LLC,2830,61,broadway,new york,NY,10006,Manhattan,61 broadway owner llc,14th floor,61 broadway,new york,NY,10006,2830,2,1000210001,1000808,,02/27/2014,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
24,BIB09000024,Clifford Chance US LLP,3rd floor,31,West 52nd Street,New York,NY,10019,Manhattan,Paramount Group,17th floor,31 West 52nd Street,New York,NY,10019,2nd thru 10th floors,10,1012687501,1071418,12/11/2009,12/11/2009,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Cyclists will enter and exit through the Loading Dock on 52nd Street,"Cyclists will enter the Loading Dock, turn left at the top of the ramp and turn right through the freight corridor. Turn left to the end of the corridor and left to the freight elevator. Press the call button for service.",8 AM - 5 PM Monday- Friday,10/10/2014,,,,,,,,,,,,,,,,,Pending
889,BIB11000162,American Heart Association,18TH,122,East 42nd Street,New York,NY,10168,Manhattan,Chanin Building,10TH FLOOR,122 EAST 42 STREET,New York,NY,10168,18th floor,10,1012960014,1036152,06/24/2011,06/24/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,East 41st Street freight entrance,"41st Street freight car to basement, transfer to hi-rise freight car to access destination floor.","Business days, 8:00 a.m. - 5:00 p.m",06/24/2011,,,,,,,,,,,,,,,,,Pending
357,BIB10000280,Global NAPs,4,32,Old Slip,New York,NY,10005,Manhattan,CBRE,3rd Floor,32 Old Slip,New York,NY,10005,4,1,1000350001,1000867,04/19/2010,04/19/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Entrance on Front Street,"Upon entering the Messenger entrance on front Street, take elevator to cellar level.follow the signs to freight elevator, take to designated floor",Freight elevator hours are ; 8:00AM - 4:00PM,12/28/2011,,,,,,,,,,,,,,,,,Pending
2530,BIB17000058,Occam Global,701,80,Broad St,New York,NY,10004,Manhattan,Broad Street Development,2nd Floor,80 Broad St,New York,NY,10004,701,2,1000110021,1000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2002,BIB14000251,"River Birch Capital, LLC",41st Floor,1114,Avenue of the Americas,New York,NY,10036,Manhattan,1114 6th Avenue Co. LLC c/o Brookfield Properties,,Three World Financial Center; 200 Vesey Street,New York,NY,10281,41st Floor,3,1012580009,1034196,,10/21/2014,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
388,BIB10000311,CNA Financial Corp.,9th,40,Wall Street,New York City,NY,10005,Manhattan,"Trump Organization, LLC",2M,40 Wall Strret,New York City,NY,10005,Floors 7 - 10,20,1000430002,1001018,04/27/2010,04/27/2010,05/28/2010,06/02/2010,06/07/2010 12:00:00 AM,05/13/2010,05/28/2010,,,,,,,,,,,,,,,,,,,,,Pending
2071,BIB15000044,Grey Global Group,Mailroom,200,Fifth Avenue,New York,NY,10010,Manhattan,"L&L Holding Company, LLC",Basement,200 Fifth Avenue,New York,NY,10010,Basement,25,1008250031,1015583,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2541,BIB17000069,The Rohatyn Group/TRG Management,30W,280,Park Ave,New York,NY,10017,Manhattan,Broadway 280 Park Fee LLC,,"280 Park Ave,",New York,NY,10017,30W,4,1012840033,1035441,,,,,,,,Entrance is located on the 49th Street side of the building at east freight entrance,From 49th Street Plaza take pedestrian ramp to double door east freight entrance,7a-6p M-F,,,,,,,,,,,,,,,,,,Hold
1851,BIB14000100,ReedSmith LLP,26th Floor,599,Lexington Ave.,Manhattan,NY,10022,Manhattan,Boston Prop.,C2,Lexington Ave.,Manhattan,NY,10022,26th floor,1,1013070023,1036467,,06/18/2014,,,,,,52nd street Loading Dock,Loading Dock  taking the S2 freight down to the C2 Level. Transfer on the C2 Level to the S1 freight going up to the designated tenant floor.,Monday thru Friday 7am - 4:45pm (excluding holidays),06/18/2014,,,,,,,,,,,,,,,,,Hold
1735,BIB13000290,Memorial Sloan Kettering Cancer Center,7th,641,Lexington Avenue,New York,NY,10022,Manhattan,"Rudin Management Company, Inc",,345 Park Avenue,New York,NY,10154,7th Floor,3,1013090023,1036482,,10/24/2013,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1614,BIB13000169,Dr. Joseph DeRario & Associates,43rd Floor,245,Park Avenue,New York,NY,10167,Manhattan,Brookfield Properties,,245 Park Avenue,New York,NY,10167,43rd Floor,1,1013010001,1036205,,06/11/2013,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1732,BIB13000287,Young Women's Leadership Network,21st Floor,150,East 52nd Street,New York,NY,10001,Manhattan,Plaza 52 LLC,6th Floor,150 East 52nd Street,New York,NY,10022,21st Floor,1,1013060042,1036463,,10/22/2013,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
994,BIB11000267,Itau BBA USA Securities Inc.,50,767,Fifth Avenue,New York,NY,10153,Manhattan,Boston Properties,3,767 Fifth Avenue,New York,NY,10153,50,2,1012940001,1036082,09/14/2011,09/14/2011,10/20/2011,10/25/2011,10/30/2011 12:00:00 AM,10/05/2011,10/20/2011,"The designated entrance and exit for bicycles to the GM Building, 767 Fifth Avenue is the building's loading dock facility located on the Southside of 59th Street between Fifth Avenue and Madison Avenue.","From the 59th Street loading dock facility entrance, the registered bicycle user must check in with loading dock security for proper screening. The bicycle user must present a valid building access card with the appropriate decal designating them as a registered and authorized bicycle user. After screening, the bicycle user shall access the adjacent freight elevator.","8:00am-6:00pm, Monday to Friday, excluding Holidays",05/23/2012,,,,,,,,,,,,,,,,,Pending
942,BIB11000215,First Solar Inc.,44,620,8th Ave.,New York,NY,10018,Manhattan,"FC Eighth Ave., LLC",22,One MetroTech Center,Brooklyn,NY,11201,44th floor,3,1010127501,1087186,08/03/2011,08/03/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Entrance/Exit at 40th Street Loading Dock,"Enter at 40th Street Loading Dock, sign in at the Loading Dock Security Office and take the Loading Dock Service Elevator to the Cellar Level. Follow the main corridor to the Tower Service Elevators and take the Tower Service Elevators to the tenant premises.","Monday through Friday, 8:00am to 6:00pm, excluding Building Holidays.",08/08/2011,,,,,,,,,,,,,,,,,Pending
1346,BIB12000284,Dewey Pegno & Kramarsky LLP,37A,777,Third Avenue,New York,NY,10017,Manhattan,Sage Realty Corp.,,777 Third Avenue,New York,NY,10017,37A,1,1013220001,1038000,08/21/2012,08/21/2012,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
1637,BIB13000192,"Tyndall Management, LLC",41,599,Lexington Avenue,New York,NY,10022,Manhattan,"BP 599 Lexington Avenue, LLC",C2,599 Lexington Avenue,New York,NY,10022,41,2,1013070023,1036467,,06/28/2013,,,,,,52nd Street Loading Dock Gate,S2 freight elevator down to C2 level toward S1 freight elevator up to tenant floor,7am - 4:45pm Monday thru Friday only not including building holidays,07/08/2013,,,,,,,,,,,,,,,,,Hold
1815,BIB14000064,ENGINE SHOP LLC,3,150,FIFTH AVENUE,NEW YORK,NY,10011,Manhattan,"L&l HOLDING COMPANY, LLC",,150 5TH AVENUE,NEW YORK,NY,10011,BASEMENT,2,1008210041,1015478,,05/19/2014,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1626,BIB13000181,New York University,19th Floor,1,Metro Tech,Brooklyn,NY,11201,Brooklyn,"Forest City Jay Street Associates, LP",11th floor,1 Metro Tech,Brooklyn,NY,11201,19th Floor,10,3001470004,3319418,,06/14/2013,,,,,,"All Bikes will enter through the Loading Dock entrance which is located under the building drive-through, aka Metrotech Roadway off Lawrence Street.","Once in the Loading Dock, all bikes will be carried up the access ramp to the Loading Platform and through the swing double doors, to access the Freight Elevators.Bike access will be restricted to the Freight Elevators and only during the specified building operating hours.","Monday through FridayOpen: 8AM to 12PM & 1PM to 5PMClosed: 12PM-1PM, Sat, Sun & Holidays",06/14/2013,,,,,,,,,,,,,,,,,Hold
23,BIB09000023,Council for Economic Education,Suite 2600,122,East 42nd Street,New York,NY,10168,Manhattan,"Colliers ABR, Inc.",Suite 1023,122 East 42nd Street,New York,NY,10168,Suite 2600,2,1012960014,1036152,12/11/2009,12/11/2009,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,125 East 41st Street.  Entrance permitted at 41st Street building entrance only.,41st Street freight car to basement level.  Interior hi-rise basement then used to access to all floors.,"Business days only (Mon - Fri), 8 a.m. -5 p.m.",01/26/2010,,,,,,,,,,,,,,,,,Pending
2427,BIB16000179,Silver Leaf Partners,2805,420,Lexington Ave.,New York,NY,10170,Manhattan,Kevin Meehan,,420 Lexington Ave.,New York,NY,10170,Suite 2805 and Main Bike Room,1,1012800060,1035385,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1798,BIB14000047,TESS,15,745,Fifth Ave,New York,NY,10037,Manhattan,Paramont,12,745 Fifth Ave,New York,NY,10037,1501,1,1012930069,1036079,,05/12/2014,,,,,,Delivery entrance  12 east 58th street,Service entrance to freight elevator.  Freight elevator to tenant space,8am to 4:45 pm,05/12/2014,,,,,,,,,,,,,,,,,Hold
1222,BIB12000160,Merrill Lynch,2,560,Lexington Avenue,New york,NY,10022,Brooklyn,Rudin Management Company Inc,,560 Lexington Ave,New York,NY,10022,2nd Floor,1,3016240126,3341788,05/30/2012,05/30/2012,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
628,BIB10000551,"780 East Conference, LLC",C-2,780,Third Avenue,New York,NY,10017,Manhattan,TIAA-CREF,6th,780 Third Avenue,New York,NY,10017,C-2,2,1013030033,1036228,07/29/2010,07/29/2010,05/24/2011,05/29/2011,06/03/2011 12:00:00 AM,05/09/2011,05/24/2011,48th Street Loading dock,Freight elevator 48th street,7:30 AM - 4:30 PM,04/25/2011,,,,,,,,,,,,,,,,,Pending
