the_geom,GRIDS_INDE,TILE_NAME,DELIVERY_A,SHAPE_AREA,SHAPE_LEN
"MULTIPOLYGON (((-97.41905151646243 30.42407244391617, -97.41946701197493 30.410329086697967, -97.43532334767376 30.41068818472337, -97.43491011110356 30.42443159324912, -97.41905151646243 30.42407244391617)))",383,210130,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.4031930413447 30.42371133535811, -97.40361079574868 30.409968029727565, -97.41946701197493 30.410329086697967, -97.41905151646243 30.42407244391617, -97.4031930413447 30.42371133535811)))",384,215130,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.3873346853531 30.423348267573573, -97.38775469859766 30.409605013810687, -97.40361079574868 30.409968029727565, -97.4031930413447 30.42371133535811, -97.3873346853531 30.423348267573573)))",385,220130,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.37147644809025 30.422983240560697, -97.37189872012434 30.40924003894556, -97.38775469859766 30.409605013810687, -97.3873346853531 30.423348267573573, -97.37147644809025 30.422983240560697)))",386,225130,6,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.37147644809025 30.422983240560697, -97.35561833228053 30.42261625438972, -97.35604286305252 30.40887310520234, -97.37189872012434 30.40924003894556, -97.37147644809025 30.422983240560697)))",387,230130,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.14928202363517 30.411074304726334, -98.14897057627662 30.42481972813036, -98.13310957705163 30.424548804602253, -98.1334232847029 30.410803419907346, -98.14928202363517 30.411074304726334)))",388,985125,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.11724866833805 30.424275921253983, -98.11756463624364 30.410530575548325, -98.1334232847029 30.410803419907346, -98.13310957705163 30.424548804602253, -98.11724866833805 30.424275921253983)))",389,990125,0,24999998.425,19999.99937
"MULTIPOLYGON (((-98.10138784869848 30.424001078066404, -98.10170607682001 30.410255771630077, -98.11756463624364 30.410530575548325, -98.11724866833805 30.424275921253983, -98.10138784869848 30.424001078066404)))",390,995125,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.08552712085854 30.423724275092376, -98.08584760915706 30.40997900820552, -98.10170607682001 30.410255771630077, -98.10138784869848 30.424001078066404, -98.08552712085854 30.423724275092376)))",391,000125,0,24999998.425,19999.99937
"MULTIPOLYGON (((-98.06966648338081 30.423445512312522, -98.06998923181736 30.40970028525522, -98.08584760915706 30.40997900820552, -98.08552712085854 30.423724275092376, -98.06966648338081 30.423445512312522)))",392,005125,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.05380593899083 30.423164789780433, -98.05413094752593 30.409419602832823, -98.06998923181736 30.40970028525522, -98.06966648338081 30.423445512312522, -98.05380593899083 30.423164789780433)))",393,010125,0,24999998.425,19999.99937
"MULTIPOLYGON (((-98.03794548625115 30.422882107476486, -98.03827275484531 30.409136960918627, -98.05413094752593 30.409419602832823, -98.05380593899083 30.423164789780433, -98.03794548625115 30.422882107476486)))",394,015125,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.02208512788727 30.42259746545502, -98.02241465650044 30.408852359567067, -98.03827275484531 30.409136960918627, -98.03794548625115 30.422882107476486, -98.02208512788727 30.42259746545502)))",395,020125,0,24999998.425,19999.99937
"MULTIPOLYGON (((-98.00622486246169 30.422310863696072, -98.00655665105383 30.408565798758094, -98.02241465650044 30.408852359567067, -98.02208512788727 30.42259746545502, -98.00622486246169 30.422310863696072)))",396,025125,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.99036469269984 30.42202230225482, -97.99069874123037 30.40827727854693, -98.00655665105383 30.408565798758094, -98.00622486246169 30.422310863696072, -97.99036469269984 30.42202230225482)))",397,030125,9,24999998.425,19999.99937
"MULTIPOLYGON (((-97.97450461716424 30.421731781110974, -97.97484092559256 30.407986798913292, -97.99069874123037 30.40827727854693, -97.99036469269984 30.42202230225482, -97.97450461716424 30.421731781110974)))",398,035125,9,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.95864463858022 30.421439300320497, -97.95898320686518 30.407694359913112, -97.97484092559256 30.407986798913292, -97.97450461716424 30.421731781110974, -97.95864463858022 30.421439300320497)))",399,040125,9,24999998.425,19999.99937
"MULTIPOLYGON (((-97.94278475551027 30.4211448598628, -97.94312558361074 30.40739996152586, -97.95898320686518 30.407694359913112, -97.95864463858022 30.421439300320497, -97.94278475551027 30.4211448598628)))",400,045125,9,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.92692497067965 30.420848459794605, -97.92726805855392 30.407103603808164, -97.94312558361074 30.40739996152586, -97.94278475551027 30.4211448598628, -97.92692497067965 30.420848459794605)))",401,050125,9,24999998.425,19999.99937
"MULTIPOLYGON (((-97.91106528265082 30.420550100095085, -97.91141063025722 30.406805286739257, -97.92726805855392 30.407103603808164, -97.92692497067965 30.420848459794605, -97.91106528265082 30.420550100095085)))",402,055125,9,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.89520569414903 30.42024978082164, -97.89555330144528 30.40650501037657, -97.91141063025722 30.406805286739257, -97.91106528265082 30.420550100095085, -97.89520569414903 30.42024978082164)))",403,060125,9,24999998.425,19999.99937
"MULTIPOLYGON (((-97.87934620373663 30.419947501953263, -97.87969607068054 30.406202774698986, -97.89555330144528 30.40650501037657, -97.89520569414903 30.42024978082164, -97.87934620373663 30.419947501953263)))",404,065125,9,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.86348681413882 30.419643263548053, -97.86383894068756 30.405898579764717, -97.87969607068054 30.406202774698986, -97.87934620373663 30.419947501953263, -97.86348681413882 30.419643263548053)))",405,070125,9,24999998.425,19999.99937
"MULTIPOLYGON (((-97.84762752391799 30.419337065584703, -97.84798191002879 30.405592425552378, -97.86383894068756 30.405898579764717, -97.86348681413882 30.419643263548053, -97.84762752391799 30.419337065584703)))",406,075125,9,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.83176833579921 30.41902890812211, -97.8321249814287 30.405284312120926, -97.84798191002879 30.405592425552378, -97.84762752391799 30.419337065584703, -97.83176833579921 30.41902890812211)))",407,080125,9,24999998.425,19999.99937
"MULTIPOLYGON (((-97.81590924834484 30.418718791138673, -97.8162681534497 30.40497423944871, -97.8321249814287 30.405284312120926, -97.83176833579921 30.41902890812211, -97.81590924834484 30.418718791138673)))",408,085125,9,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.80005026427988 30.41840671469407, -97.8004114288162 30.40466220759543, -97.8162681534497 30.40497423944871, -97.81590924834484 30.418718791138673, -97.80005026427988 30.41840671469407)))",409,090125,4,24999998.425,19999.99937
"MULTIPOLYGON (((-97.78419138320727 30.41809267878706, -97.78455480713104 30.404348216559864, -97.8004114288162 30.40466220759543, -97.80005026427988 30.41840671469407, -97.78419138320727 30.41809267878706)))",410,095125,4,24999998.425,19999.99937
"MULTIPOLYGON (((-97.76833260473016 30.417776683416086, -97.76869828799721 30.404032266340405, -97.78455480713104 30.404348216559864, -97.78419138320727 30.41809267878706, -97.76833260473016 30.417776683416086)))",411,100125,4,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.75247393157323 30.417458728641897, -97.75284187413885 30.403714356997842, -97.76869828799721 30.404032266340405, -97.76833260473016 30.417776683416086, -97.75247393157323 30.417458728641897)))",412,105125,4,24999998.425,19999.99937
"MULTIPOLYGON (((-97.73661536229902 30.417138814442215, -97.73698556411847 30.403394488509893, -97.75284187413885 30.403714356997842, -97.75247393157323 30.417458728641897, -97.73661536229902 30.417138814442215)))",413,110125,4,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.72075689963208 30.4168169408786, -97.72112936066011 30.403072660938104, -97.73698556411847 30.403394488509893, -97.73661536229902 30.417138814442215, -97.72075689963208 30.4168169408786)))",414,115125,4,24999998.425,19999.99937
"MULTIPOLYGON (((-97.70489854213493 30.416493107928485, -97.7052732623263 30.402748874259895, -97.72112936066011 30.403072660938104, -97.72075689963208 30.4168169408786, -97.70489854213493 30.416493107928485)))",415,120125,4,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.68904029253208 30.416167315654146, -97.68941727184095 30.402423128537592, -97.7052732623263 30.402748874259895, -97.70489854213493 30.416493107928485, -97.68904029253208 30.416167315654146)))",416,125125,4,24999998.425,19999.99937
"MULTIPOLYGON (((-97.67318214938602 30.415839564032773, -97.67356138776658 30.402095423748307, -97.68941727184095 30.402423128537592, -97.68904029253208 30.416167315654146, -97.67318214938602 30.415839564032773)))",417,130125,3,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.65732411542119 30.4155098531274, -97.65770561282706 30.401765759955143, -97.67356138776658 30.402095423748307, -97.67318214938602 30.415839564032773, -97.65732411542119 30.4155098531274)))",418,135125,3,24999998.425,19999.99937
"MULTIPOLYGON (((-97.64146618920002 30.415178182914925, -97.64184994558485 30.40143413713497, -97.65770561282706 30.401765759955143, -97.65732411542119 30.4155098531274, -97.64146618920002 30.415178182914925)))",419,140125,3,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.62560837344685 30.41484455345914, -97.62599438876374 30.4011005553516, -97.64184994558485 30.40143413713497, -97.64146618920002 30.415178182914925, -97.62560837344685 30.41484455345914)))",420,145125,3,24999998.425,19999.99937
"MULTIPOLYGON (((-97.60975066672414 30.414508964736676, -97.61013894092616 30.40076501458162, -97.62599438876374 30.4011005553516, -97.62560837344685 30.41484455345914, -97.60975066672414 30.414508964736676)))",421,150125,3,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.59389307175614 30.414171416812078, -97.59428360479583 30.4004275148896, -97.61013894092616 30.40076501458162, -97.60975066672414 30.414508964736676, -97.59389307175614 30.414171416812078)))",422,155125,3,24999998.425,19999.99937
"MULTIPOLYGON (((-97.57803558710526 30.413831909661674, -97.57842837893517 30.40008805625188, -97.59428360479583 30.4004275148896, -97.59389307175614 30.414171416812078, -97.57803558710526 30.413831909661674)))",423,160125,3,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.56217821549569 30.413490443350796, -97.5625732660678 30.399746638733788, -97.57842837893517 30.40008805625188, -97.57803558710526 30.413831909661674, -97.56217821549569 30.413490443350796)))",424,165125,3,24999998.425,19999.99937
"MULTIPOLYGON (((-97.54632095548979 30.413147017855536, -97.54671826475611 30.39940326231137, -97.5625732660678 30.399746638733788, -97.56217821549569 30.413490443350796, -97.54632095548979 30.413147017855536)))",425,170125,3,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.53046380981169 30.412801633241905, -97.53086337772363 30.399057927050702, -97.54671826475611 30.39940326231137, -97.54632095548979 30.413147017855536, -97.53046380981169 30.412801633241905)))",426,175125,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.51460677702373 30.412454289485712, -97.51500860353273 30.39871063292756, -97.53086337772363 30.399057927050702, -97.53046380981169 30.412801633241905, -97.51460677702373 30.412454289485712)))",427,180125,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.49874985984991 30.412104986653798, -97.49915394490688 30.398361380008765, -97.51500860353273 30.39871063292756, -97.51460677702373 30.412454289485712, -97.49874985984991 30.412104986653798)))",428,185125,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.48289305685257 30.411753724721635, -97.4832994004084 30.398010168269863, -97.49915394490688 30.398361380008765, -97.49874985984991 30.412104986653798, -97.48289305685257 30.411753724721635)))",429,190125,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.46703637075564 30.411400503756838, -97.46744497276066 30.39765699777838, -97.4832994004084 30.398010168269863, -97.48289305685257 30.411753724721635, -97.46703637075564 30.411400503756838)))",430,195125,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.45117980012142 30.41104532373465, -97.45159066052598 30.39730186850958, -97.46744497276066 30.39765699777838, -97.46703637075564 30.411400503756838, -97.45117980012142 30.41104532373465)))",431,200125,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.43532334767376 30.41068818472337, -97.43573646642764 30.396944780531786, -97.45159066052598 30.39730186850958, -97.45117980012142 30.41104532373465, -97.43532334767376 30.41068818472337)))",432,205125,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.41946701197493 30.410329086697967, -97.41988238902793 30.39658573381999, -97.43573646642764 30.396944780531786, -97.43532334767376 30.41068818472337, -97.41946701197493 30.410329086697967)))",433,210125,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.40361079574868 30.409968029727565, -97.40402843105007 30.396224728443222, -97.41988238902793 30.39658573381999, -97.41946701197493 30.410329086697967, -97.40361079574868 30.409968029727565)))",434,215125,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.38775469859766 30.409605013810687, -97.38817459209652 30.395861764400095, -97.40402843105007 30.396224728443222, -97.40361079574868 30.409968029727565, -97.38775469859766 30.409605013810687)))",435,220125,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.37189872012434 30.40924003894556, -97.37232087176965 30.395496841688804, -97.38817459209652 30.395861764400095, -97.38775469859766 30.409605013810687, -97.37189872012434 30.40924003894556)))",436,225125,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.1334232847029 30.410803419907346, -98.13373690294235 30.397058038301164, -98.14959338222563 30.39732888440648, -98.14928202363517 30.411074304726334, -98.1334232847029 30.410803419907346)))",437,985120,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-98.11756463624364 30.410530575548325, -98.11788051409371 30.396785232935922, -98.13373690294235 30.397058038301164, -98.1334232847029 30.410803419907346, -98.11756463624364 30.410530575548325)))",438,990120,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.10170607682001 30.410255771630077, -98.10202421424233 30.39651046829166, -98.11788051409371 30.396785232935922, -98.11756463624364 30.410530575548325, -98.10170607682001 30.410255771630077)))",439,995120,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-98.08584760915706 30.40997900820552, -98.0861680061127 30.39623374442118, -98.10202421424233 30.39651046829166, -98.10170607682001 30.410255771630077, -98.08584760915706 30.40997900820552)))",440,000120,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.06998923181736 30.40970028525522, -98.07031188826743 30.395955061305127, -98.0861680061127 30.39623374442118, -98.08584760915706 30.40997900820552, -98.06998923181736 30.40970028525522)))",441,005120,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-98.05413094752593 30.409419602832823, -98.05445586343093 30.395674418997096, -98.07031188826743 30.395955061305127, -98.06998923181736 30.40970028525522, -98.05413094752593 30.409419602832823)))",442,010120,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.03827275484531 30.409136960918627, -98.03859993016579 30.39539181747742, -98.05445586343093 30.395674418997096, -98.05413094752593 30.409419602832823, -98.03827275484531 30.409136960918627)))",443,015120,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-98.02241465650044 30.408852359567067, -98.02274409119636 30.395107256800497, -98.03859993016579 30.39539181747742, -98.03827275484531 30.409136960918627, -98.02241465650044 30.408852359567067)))",444,020120,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.00655665105383 30.408565798758094, -98.0068883450852 30.394820736946343, -98.02274409119636 30.395107256800497, -98.02241465650044 30.408852359567067, -98.00655665105383 30.408565798758094)))",445,025120,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.99069874123037 30.40827727854693, -97.99103269455658 30.39453225797009, -98.0068883450852 30.394820736946343, -98.00655665105383 30.408565798758094, -97.99069874123037 30.40827727854693)))",446,030120,9,25000000.0654,20000.0000262
