ENUMBER,CEQR_NUM,the_geom,ULURP_NUM,BOROCODE,TAXBLOCK,TAXLOT,BBL
E-53,88-087X,POINT (-73.91362566016093 40.82354597776615),940227 ZMX,2,2382,35,2023820035
E-53,88-087X,POINT (-73.91355197103965 40.82352333630153),940227 ZMX,2,2382,134,2023820134
E-53,88-087X,POINT (-73.91370074045525 40.82356904615936),940227 ZMX,2,2382,135,2023820135
E-53,88-087X,POINT (-73.91281127682153 40.823415893343125),940227 ZMX,2,2382,7501,2023827501
E-52,88-087X,POINT (-73.91340817281744 40.82447651518876),940227 ZMX,2,2383,3,2023830003
E-52,88-087X,POINT (-73.91317547044623 40.82447647438758),940227 ZMX,2,2383,8,2023830008
E-52,88-087X,POINT (-73.91304457631227 40.824447489646744),940227 ZMX,2,2383,11,2023830011
E-354,14HPD030X,POINT (-73.91269472347398 40.824072817948725),150152ZMX,2,2383,39,2023830039
E-52,88-087X,POINT (-73.91269472347398 40.824072817948725),940227 ZMX,2,2383,39,2023830039
E-52,88-087X,POINT (-73.91341894766033 40.824303057125476),940227 ZMX,2,2383,48,2023830048
E-52,88-087X,POINT (-73.91134946009305 40.82365615048846),940227 ZMX,2,2383,61,2023830061
E-52,88-087X,POINT (-73.91304193580339 40.825146393203376),940227 ZMX,2,2384,7,2023840007
E-115,02DME017X,POINT (-73.91085220656335 40.82552484661255),030213 ZMX,2,2385,1,2023850001
E-115,02DME017X,POINT (-73.91132082291718 40.826005263173954),030213 ZMX,2,2385,15,2023850015
E-115,02DME017X,POINT (-73.91145773784794 40.82615280475762),030213 ZMX,2,2385,17,2023850017
E-115,02DME017X,POINT (-73.91028177824812 40.825742536741465),030213 ZMX,2,2385,38,2023850038
E-115,02DME017X,POINT (-73.91055035780658 40.82528861179807),030213 ZMX,2,2385,49,2023850049
E-118,03DCP046X,POINT (-73.90962831447685 40.82687840984909),030333 ZMX,2,2386,43,2023860043
E-118,03DCP046X,POINT (-73.90917173939226 40.828110331667276),030333 ZMX,2,2387,32,2023870032
E-118,03DCP046X,POINT (-73.9090349091413 40.82801607250654),030333 ZMX,2,2387,35,2023870035
E-118,03DCP046X,POINT (-73.90978096261928 40.82739903837947),030333 ZMX,2,2387,51,2023870051
E-118,03DCP046X,POINT (-73.90900654215723 40.82921793149803),030333 ZMX,2,2388,16,2023880016
E-118,03DCP046X,POINT (-73.90845424875025 40.82907559703894),030333 ZMX,2,2388,57,2023880057
E-118,03DCP046X,POINT (-73.90848110755628 40.829023144689565),030333 ZMX,2,2388,58,2023880058
E-118,03DCP046X,POINT (-73.90870913841971 40.828908196189744),030333 ZMX,2,2388,59,2023880059
E-118,03DCP046X,POINT (-73.90873817899697 40.828735088124276),030333 ZMX,2,2388,61,2023880061
E-118,03DCP046X,POINT (-73.90873071951603 40.82858922627207),030333 ZMX,2,2388,64,2023880064
E-118,03DCP046X,POINT (-73.90879714071774 40.828468301757496),030333 ZMX,2,2388,67,2023880067
E-118,03DCP046X,POINT (-73.90851495980867 40.82896109139666),030333 ZMX,2,2388,87,2023880087
E-259,08DCP022X,POINT (-73.90781291857236 40.83143193607121),080129ZMX,2,2389,20,2023890020
R-227,08DCP022X,POINT (-73.90781291857236 40.83143193607121),080129ZMX,2,2389,20,2023890020
E-259,08DCP022X,POINT (-73.90719548611007 40.831316553010566),080129ZMX,2,2389,28,2023890028
E-53,88-087X,POINT (-73.91562042918422 40.8215956469854),940227 ZMX,2,2403,25,2024030025
E-53,88-087X,POINT (-73.91553991392138 40.821571012590795),940227 ZMX,2,2403,26,2024030026
E-53,88-087X,POINT (-73.91545333074012 40.821544532175665),940227 ZMX,2,2403,27,2024030027
E-53,88-087X,POINT (-73.91563058418127 40.821379791009285),940227 ZMX,2,2403,29,2024030029
E-53,88-087X,POINT (-73.91568959930261 40.82126937837649),940227 ZMX,2,2403,31,2024030031
E-53,88-087X,POINT (-73.91587090220807 40.82110809409952),940227 ZMX,2,2403,37,2024030037
E-53,88-087X,POINT (-73.916572180028 40.822248782457606),940227 ZMX,2,2404,1,2024040001
E-53,88-087X,POINT (-73.91619877949341 40.82250292621752),940227 ZMX,2,2404,9,2024040009
E-53,88-087X,POINT (-73.91607591054407 40.82246465221343),940227 ZMX,2,2404,10,2024040010
E-53,88-087X,POINT (-73.915852733814 40.82239533775534),940227 ZMX,2,2404,113,2024040113
E-53,88-087X,POINT (-73.91575994330799 40.82236651805809),940227 ZMX,2,2404,114,2024040114
E-53,88-087X,POINT (-73.91568342310467 40.82234275206302),940227 ZMX,2,2404,115,2024040115
E-53,88-087X,POINT (-73.9156067204777 40.822318929152296),940227 ZMX,2,2404,116,2024040116
E-53,88-087X,POINT (-73.91535917644815 40.82194595032827),940227 ZMX,2,2404,125,2024040125
E-53,88-087X,POINT (-73.91545575827419 40.82197567993026),940227 ZMX,2,2404,126,2024040126
E-53,88-087X,POINT (-73.91552433806804 40.82199679190154),940227 ZMX,2,2404,127,2024040127
E-53,88-087X,POINT (-73.91559642883745 40.8220189833956),940227 ZMX,2,2404,128,2024040128
E-53,88-087X,POINT (-73.91566853624468 40.82204117935908),940227 ZMX,2,2404,129,2024040129
E-53,88-087X,POINT (-73.91574288083999 40.82206406399083),940227 ZMX,2,2404,130,2024040130
E-53,88-087X,POINT (-73.91581884172668 40.82208744592797),940227 ZMX,2,2404,131,2024040131
E-53,88-087X,POINT (-73.91590708088701 40.822114607148045),940227 ZMX,2,2404,132,2024040132
E-53,88-087X,POINT (-73.91610270196256 40.822174822655136),940227 ZMX,2,2404,134,2024040134
E-53,88-087X,POINT (-73.91619196750463 40.82220229957713),940227 ZMX,2,2404,135,2024040135
E-53,88-087X,POINT (-73.91626577923977 40.822225020493725),940227 ZMX,2,2404,136,2024040136
E-53,88-087X,POINT (-73.91634554175651 40.82224957278729),940227 ZMX,2,2404,137,2024040137
E-53,88-087X,POINT (-73.91520387453006 40.82293371490033),940227 ZMX,2,2405,17,2024050017
E-53,88-087X,POINT (-73.91501736049335 40.82288013134101),940227 ZMX,2,2405,19,2024050019
E-53,88-087X,POINT (-73.91491718756419 40.82254677119424),940227 ZMX,2,2405,25,2024050025
E-53,88-087X,POINT (-73.9162542333264 40.82283836984661),940227 ZMX,2,2405,100,2024050100
E-53,88-087X,POINT (-73.91622605519962 40.822891057224474),940227 ZMX,2,2405,101,2024050101
E-53,88-087X,POINT (-73.91619804931757 40.822943422342526),940227 ZMX,2,2405,102,2024050102
E-53,88-087X,POINT (-73.91616739725208 40.82300074366179),940227 ZMX,2,2405,103,2024050103
E-53,88-087X,POINT (-73.91613680518715 40.823059324810245),940227 ZMX,2,2405,104,2024050104
E-53,88-087X,POINT (-73.91610693559214 40.82311742110819),940227 ZMX,2,2405,105,2024050105
E-53,88-087X,POINT (-73.91607555498538 40.82317611242668),940227 ZMX,2,2405,106,2024050106
E-53,88-087X,POINT (-73.91604345192194 40.823236129640954),940227 ZMX,2,2405,107,2024050107
E-53,88-087X,POINT (-73.91600984331444 40.82329897690917),940227 ZMX,2,2405,108,2024050108
E-53,88-087X,POINT (-73.91492600070688 40.822852039630604),940227 ZMX,2,2405,117,2024050117
E-53,88-087X,POINT (-73.91484903795859 40.82282837451353),940227 ZMX,2,2405,118,2024050118
E-53,88-087X,POINT (-73.91477347111704 40.82280513901289),940227 ZMX,2,2405,119,2024050119
E-53,88-087X,POINT (-73.91502770964219 40.822580754574815),940227 ZMX,2,2405,120,2024050120
E-53,88-087X,POINT (-73.9151527721435 40.82261921050824),940227 ZMX,2,2405,121,2024050121
E-53,88-087X,POINT (-73.91534151797607 40.82267347986702),940227 ZMX,2,2405,122,2024050122
E-53,88-087X,POINT (-73.91541830297935 40.82269709049586),940227 ZMX,2,2405,123,2024050123
E-53,88-087X,POINT (-73.91549360805325 40.82272024433775),940227 ZMX,2,2405,124,2024050124
E-53,88-087X,POINT (-73.91556570557741 40.82274332734399),940227 ZMX,2,2405,125,2024050125
E-53,88-087X,POINT (-73.91563898155442 40.82276538460149),940227 ZMX,2,2405,126,2024050126
E-53,88-087X,POINT (-73.91571370908756 40.822787921937305),940227 ZMX,2,2405,127,2024050127
E-53,88-087X,POINT (-73.9157857605204 40.82281007636028),940227 ZMX,2,2405,128,2024050128
E-53,88-087X,POINT (-73.91585670154521 40.82283202101276),940227 ZMX,2,2405,129,2024050129
E-53,88-087X,POINT (-73.91593025728993 40.82285515978479),940227 ZMX,2,2405,130,2024050130
E-53,88-087X,POINT (-73.91601081201115 40.822879930804554),940227 ZMX,2,2405,131,2024050131
E-53,88-087X,POINT (-73.91535560847579 40.82373052776543),940227 ZMX,2,2406,11,2024060011
E-53,88-087X,POINT (-73.91527184282951 40.82370484893421),940227 ZMX,2,2406,12,2024060012
E-53,88-087X,POINT (-73.91476757123648 40.82355026014301),940227 ZMX,2,2406,16,2024060016
E-53,88-087X,POINT (-73.91462326214301 40.82330659799014),940227 ZMX,2,2406,21,2024060021
E-53,88-087X,POINT (-73.91490316219684 40.82329463468068),940227 ZMX,2,2406,28,2024060028
E-53,88-087X,POINT (-73.91502880554557 40.823333159609376),940227 ZMX,2,2406,29,2024060029
E-53,88-087X,POINT (-73.91515403502395 40.82337192542932),940227 ZMX,2,2406,31,2024060031
E-53,88-087X,POINT (-73.91540741317019 40.82344924718498),940227 ZMX,2,2406,34,2024060034
E-53,88-087X,POINT (-73.91580718696916 40.82367645938652),940227 ZMX,2,2406,104,2024060104
E-53,88-087X,POINT (-73.91577442525406 40.82373855618643),940227 ZMX,2,2406,105,2024060105
E-53,88-087X,POINT (-73.915740913696 40.8238020608044),940227 ZMX,2,2406,106,2024060106
E-53,88-087X,POINT (-73.91570895394264 40.823862636332066),940227 ZMX,2,2406,107,2024060107
E-53,88-087X,POINT (-73.91567306096908 40.82393064437023),940227 ZMX,2,2406,108,2024060108
E-53,88-087X,POINT (-73.91552444424718 40.82377976193013),940227 ZMX,2,2406,109,2024060109
E-53,88-087X,POINT (-73.91557432498169 40.82350077883469),940227 ZMX,2,2406,136,2024060136
E-53,88-087X,POINT (-73.91565938570125 40.82352400184089),940227 ZMX,2,2406,137,2024060137
E-53,88-087X,POINT (-73.91424550431498 40.82407444088451),940227 ZMX,2,2407,18,2024070018
E-53,88-087X,POINT (-73.91490564648686 40.82403091546976),940227 ZMX,2,2407,31,2024070031
E-53,88-087X,POINT (-73.91498971101427 40.82405575642386),940227 ZMX,2,2407,32,2024070032
E-53,88-087X,POINT (-73.91448729310973 40.824762335556166),940227 ZMX,2,2408,1,2024080001
E-53,88-087X,POINT (-73.91395996147494 40.824727493930126),940227 ZMX,2,2408,16,2024080016
E-53,88-087X,POINT (-73.91431454008949 40.82517617971335),940227 ZMX,2,2408,33,2024080033
E-53,88-087X,POINT (-73.91382079748935 40.82528295008271),940227 ZMX,2,2408,52,2024080052
E-53,88-087X,POINT (-73.91716331891583 40.82338116121845),940227 ZMX,2,2418,33,2024180033
E-53,88-087X,POINT (-73.91702162218678 40.82397608105561),940227 ZMX,2,2419,4,2024190004
E-53,88-087X,POINT (-73.91696680404658 40.824031726471496),940227 ZMX,2,2419,5,2024190005
E-53,88-087X,POINT (-73.91653132884034 40.82408612712084),940227 ZMX,2,2419,12,2024190012
E-53,88-087X,POINT (-73.91644749694746 40.82406056616239),940227 ZMX,2,2419,13,2024190013
E-53,88-087X,POINT (-73.91629070123096 40.82390019566378),940227 ZMX,2,2419,17,2024190017
E-53,88-087X,POINT (-73.91658598148773 40.82380158739603),940227 ZMX,2,2419,23,2024190023
E-53,88-087X,POINT (-73.9166698380588 40.82382710234764),940227 ZMX,2,2419,24,2024190024
E-53,88-087X,POINT (-73.91675119440968 40.82385185721549),940227 ZMX,2,2419,25,2024190025
E-53,88-087X,POINT (-73.91683260769987 40.8238766291763),940227 ZMX,2,2419,26,2024190026
E-53,88-087X,POINT (-73.91671414852638 40.82418077357152),940227 ZMX,2,2419,110,2024190110
E-53,88-087X,POINT (-73.91665945208638 40.82423639731574),940227 ZMX,2,2419,111,2024190111
E-53,88-087X,POINT (-73.91616800904774 40.824087429526436),940227 ZMX,2,2419,114,2024190114
E-53,88-087X,POINT (-73.91623403209168 40.82404248151847),940227 ZMX,2,2419,115,2024190115
E-53,88-087X,POINT (-73.91636077729943 40.82376915139104),940227 ZMX,2,2419,118,2024190118
E-53,88-087X,POINT (-73.9163954148031 40.82370437861037),940227 ZMX,2,2419,119,2024190119
E-53,88-087X,POINT (-73.91642987876286 40.82363992897093),940227 ZMX,2,2419,120,2024190120
E-225,09DCP024X,POINT (-73.91803036643988 40.82571489563197),090365ZMX,2,2421,1,2024210001
E-225,09DCP024X,POINT (-73.91657356849794 40.82582347366438),090365ZMX,2,2421,26,2024210026
E-225,09DCP024X,POINT (-73.91637940235073 40.82576163105878),090365ZMX,2,2421,27,2024210027
E-225,09DCP024X,POINT (-73.91727636151971 40.825557620505165),090365ZMX,2,2421,50,2024210050
E-225,09DCP024X,POINT (-73.91734416740688 40.825579150454416),090365ZMX,2,2421,51,2024210051
E-225,09DCP024X,POINT (-73.91739824885805 40.8255963220393),090365ZMX,2,2421,52,2024210052
E-225,09DCP024X,POINT (-73.91745698851093 40.82561497194531),090365ZMX,2,2421,53,2024210053
E-225,09DCP024X,POINT (-73.91751374334453 40.82563299365651),090365ZMX,2,2421,54,2024210054
E-225,09DCP024X,POINT (-73.91756937129271 40.82565065343536),090365ZMX,2,2421,55,2024210055
E-225,09DCP024X,POINT (-73.91762476582241 40.8256682436824),090365ZMX,2,2421,56,2024210056
E-225,09DCP024X,POINT (-73.91770163387903 40.82576521262576),090365ZMX,2,2421,57,2024210057
R-50,04HPD020X,POINT (-73.9220381728855 40.82070598161404),050060 ZMX,2,2442,34,2024420034
R-50,04HPD020X,POINT (-73.92154064662813 40.82082224764522),050060 ZMX,2,2442,60,2024420060
E-81,97DCP045X,POINT (-73.92641228581624 40.819659981104614),970463 ZMX,2,2443,40,2024430040
E-81,97DCP045X,POINT (-73.92639085920888 40.819705274114604),970463 ZMX,2,2443,41,2024430041
E-81,97DCP045X,POINT (-73.9262855451832 40.81979375446876),970463 ZMX,2,2443,43,2024430043
E-225,09DCP024X,POINT (-73.92028365335706 40.82510954292046),090365ZMX,2,2443,90,2024430090
E-225,09DCP024X,POINT (-73.9210952352902 40.825867360436106),090365ZMX,2,2443,94,2024430094
E-386,16DCP146X,POINT (-73.92466654904777 40.82167256562613),150312ZMX 150313ZRX,2,2458,6,2024580006
E-386,16DCP146X,POINT (-73.92467445798763 40.822000268604896),150312ZMX 150313ZRX,2,2458,13,2024580013
E-386,16DCP146X,POINT (-73.92378205819121 40.82288561830523),150312ZMX 150313ZRX,2,2458,35,2024580035
E-386,16DCP146X,POINT (-73.92399950486718 40.82249221797592),150312ZMX 150313ZRX,2,2458,43,2024580043
E-386,16DCP146X,POINT (-73.92426470176152 40.82203891425362),150312ZMX 150313ZRX,2,2458,49,2024580049
E-225,09DCP024X,POINT (-73.9215689033094 40.826278415867556),090365ZMX,2,2459,46,2024590046
E-225,09DCP024X,POINT (-73.92163632300226 40.826189787190664),090365ZMX,2,2459,49,2024590049
E-225,09DCP024X,POINT (-73.92179125534076 40.826011539291216),090365ZMX,2,2459,53,2024590053
E-225,09DCP024X,POINT (-73.92183853232908 40.82594414492704),090365ZMX,2,2459,54,2024590054
E-225,09DCP024X,POINT (-73.921241408989 40.82678183447323),090365ZMX,2,2460,25,2024600025
E-225,09DCP024X,POINT (-73.924901480747 40.82706521178987),090365ZMX,2,2474,40,2024740040
E-225,09DCP024X,POINT (-73.92634059964011 40.82679002375256),090365ZMX,2,2483,32,2024830032
E-225,09DCP024X,POINT (-73.92595759502372 40.827105383248956),090365ZMX,2,2483,34,2024830034
E-225,09DCP024X,POINT (-73.92587642991572 40.82737055404492),090365ZMX,2,2483,40,2024830040
E-225,09DCP024X,POINT (-73.92544741204011 40.82723317344899),090365ZMX,2,2483,45,2024830045
E-225,09DCP024X,POINT (-73.92615246075312 40.82672145585782),090365ZMX,2,2483,68,2024830068
E-225,09DCP024X,POINT (-73.92540325125671 40.82807320087379),090365ZMX,2,2484,5,2024840005
E-225,09DCP024X,POINT (-73.92518837459325 40.82838725711272),090365ZMX,2,2484,9,2024840009
E-225,09DCP024X,POINT (-73.92481740406238 40.82825526438614),090365ZMX,2,2484,33,2024840033
E-225,09DCP024X,POINT (-73.92501507556761 40.827950895979995),090365ZMX,2,2484,35,2024840035
E-442,17DCP019X,POINT (-73.92280318876202 40.8321165235321),180051AZMZ 180050AZRX 170305MMX,2,2487,10,2024870010
E-442,17DCP019X,POINT (-73.922509620796 40.8326176104685),180051AZMZ 180050AZRX 170305MMX,2,2487,20,2024870020
E-442,17DCP019X,POINT (-73.92226864385763 40.833027913589376),180051AZMZ 180050AZRX 170305MMX,2,2487,30,2024870030
E-442,17DCP019X,POINT (-73.92210375624856 40.833308657608875),180051AZMZ 180050AZRX 170305MMX,2,2487,32,2024870032
E-442,17DCP019X,POINT (-73.92213515269201 40.83372223544763),180051AZMZ 180050AZRX 170305MMX,2,2487,38,2024870038
E-442,17DCP019X,POINT (-73.92150891454949 40.83472079700647),180051AZMZ 180050AZRX 170305MMX,2,2488,1,2024880001
E-442,17DCP019X,POINT (-73.92116957890013 40.83545136535769),180051AZMZ 180050AZRX 170305MMX,2,2488,20,2024880020
E-442,17DCP019X,POINT (-73.92103793910515 40.83537620650044),180051AZMZ 180050AZRX 170305MMX,2,2488,23,2024880023
E-442,17DCP019X,POINT (-73.92178163361551 40.83615922654893),180051AZMZ 180050AZRX 170305MMX,2,2489,1,2024890001
E-442,17DCP019X,POINT (-73.92140604991788 40.83630526190373),180051AZMZ 180050AZRX 170305MMX,2,2489,6,2024890006
E-442,17DCP019X,POINT (-73.92129732050823 40.83641464822727),180051AZMZ 180050AZRX 170305MMX,2,2489,8,2024890008
E-442,17DCP019X,POINT (-73.92113080375644 40.83658288996183),180051AZMZ 180050AZRX 170305MMX,2,2489,11,2024890011
E-442,17DCP019X,POINT (-73.92094254765611 40.83677276713202),180051AZMZ 180050AZRX 170305MMX,2,2489,14,2024890014
E-442,17DCP019X,POINT (-73.92135659597163 40.83599102776284),180051AZMZ 180050AZRX 170305MMX,2,2489,27,2024890027
E-442,17DCP019X,POINT (-73.92146752676088 40.836030923203545),180051AZMZ 180050AZRX 170305MMX,2,2489,29,2024890029
E-442,17DCP019X,POINT (-73.92155823085162 40.83606366116196),180051AZMZ 180050AZRX 170305MMX,2,2489,30,2024890030
E-442,17DCP019X,POINT (-73.92087112422105 40.835828648174726),180051AZMZ 180050AZRX 170305MMX,2,2489,33,2024890033
E-442,17DCP019X,POINT (-73.92171475394808 40.83560920432763),180051AZMZ 180050AZRX 170305MMX,2,2496,58,2024960058
E-442,17DCP019X,POINT (-73.92197801519944 40.835246723054205),180051AZMZ 180050AZRX 170305MMX,2,2496,64,2024960064
E-442,17DCP019X,POINT (-73.92226079269255 40.834771343127),180051AZMZ 180050AZRX 170305MMX,2,2496,73,2024960073
E-442,17DCP019X,POINT (-73.92274266043769 40.83780493463621),180051AZMZ 180050AZRX 170305MMX,2,2506,40,2025060040
E-442,17DCP019X,POINT (-73.92268782695439 40.83736713626681),180051AZMZ 180050AZRX 170305MMX,2,2506,44,2025060044
E-442,17DCP019X,POINT (-73.92268689912677 40.83696365849515),180051AZMZ 180050AZRX 170305MMX,2,2506,54,2025060054
E-442,17DCP019X,POINT (-73.92272246888189 40.83642150294719),180051AZMZ 180050AZRX 170305MMX,2,2506,62,2025060062
E-442,17DCP019X,POINT (-73.92221736885828 40.8386580588534),180051AZMZ 180050AZRX 170305MMX,2,2506,98,2025060098
E-442,17DCP019X,POINT (-73.92229473413452 40.83853773839281),180051AZMZ 180050AZRX 170305MMX,2,2506,100,2025060100
E-442,17DCP019X,POINT (-73.92232527583397 40.84099858290414),180051AZMZ 180050AZRX 170305MMX,2,2520,45,2025200045
E-442,17DCP019X,POINT (-73.92294268866006 40.84211448315306),180051AZMZ 180050AZRX 170305MMX,2,2521,15,2025210015
E-442,17DCP019X,POINT (-73.92354149271945 40.842907402984714),180051AZMZ 180050AZRX 170305MMX,2,2522,65,2025220065
E-442,17DCP019X,POINT (-73.9235236465862 40.84310583912387),180051AZMZ 180050AZRX 170305MMX,2,2522,68,2025220068
E-442,17DCP019X,POINT (-73.92340375745333 40.84403082615169),180051AZMZ 180050AZRX 170305MMX,2,2522,81,2025220081
E-442,17DCP019X,POINT (-73.92328670348387 40.84307950895319),180051AZMZ 180050AZRX 170305MMX,2,2522,96,2025220096
E-418,16DME012X,POINT (-73.93247839114728 40.821009973832865),170311ZMX 170312ZRX 170315ZSX,2,2539,1,2025390001
E-418,16DME012X,POINT (-73.9317550989762 40.82271399651787),170311ZMX 170312ZRX 170315ZSX,2,2539,2,2025390002
E-418,16DME012X,POINT (-73.93254063409447 40.82295412398111),170311ZMX 170312ZRX 170315ZSX,2,2539,3,2025390003
R-165,08BSA075X,POINT (-73.9177808644278 40.802913605776865),78-08-BZ,2,2546,27,2025460027
E-143,05DCP005X,POINT (-73.91880743603313 40.80382097476225),050120 ZMX,2,2546,98,2025460098
E-143,05DCP005X,POINT (-73.91875068680939 40.803801656896155),050120 ZMX,2,2546,99,2025460099
E-143,05DCP005X,POINT (-73.91869123901007 40.80377961038769),050120 ZMX,2,2546,100,2025460100
E-143,05DCP005X,POINT (-73.91886113990232 40.80356692686986),050120 ZMX,2,2546,135,2025460135
E-143,05DCP005X,POINT (-73.91894537142355 40.803591298699224),050120 ZMX,2,2546,137,2025460137
E-143,05DCP005X,POINT (-73.91907550793626 40.803625999006954),050120 ZMX,2,2546,138,2025460138
E-143,05DCP005X,POINT (-73.919389106951 40.80363747766407),050120 ZMX,2,2546,140,2025460140
E-143,05DCP005X,POINT (-73.9156599576603 40.80240784714553),050120 ZMX,2,2562,17,2025620017
E-143,05DCP005X,POINT (-73.91540057077276 40.80229868676255),050120 ZMX,2,2562,21,2025620021
E-143,05DCP005X,POINT (-73.91519360741147 40.80221158608215),050120 ZMX,2,2562,25,2025620025
E-143,05DCP005X,POINT (-73.91439916945276 40.801872868605884),050120 ZMX,2,2562,40,2025620040
E-454,18DCP007X,POINT (-73.91408413256657 40.80174028244482),180088ZMX,2,2562,41,2025620041
