InspectionID,CSNumber,MW,OvCond,isClosed,isOfficially,HandDryersAm,ChangingTablesAm,MirrorsAm,UrinalsAm,UrinalsComm,ToiletsAm,ToiletsComm,SinksAm,SinksComm,ToiletPaperDispAm,ToiletPaperDispComm,SoapDispAm,SoapDispComm,PaperTowelDispAm,PaperTowelDispComm,Comm
98074,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
79065,1,W1,U,0,0,1,1,1,,,2,Stainless Steel,1,Stainless Steel,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Stainless Steel,
106339,1,W1,A,0,0,1,0,1,,,1,Porcelain,1,Porcelain,1,Standard,1,Soap Globe,0,,
95522,1,W1,A,0,0,1,1,0,,,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Soap Globe,0,,
44441,1,W1,N,1,1,0,0,0,,,,,,,,,,,,,
106530,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
71835,1,M1,A,0,0,1,0,0,1,Porcelain,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
75313,1,M1,A,0,0,1,1,2,2,Porcelain,1,Porcelain,2,Porcelain,1,Tamper Proof Stainless Steel,2,Stainless Steel,0,,
107295,1,W1,A,0,0,1,0,1,,,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
106242,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,0,,
84871,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Soap Globe,0,,
79954,1,M1,U,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,0,,0,,
98453,1,W1,A,0,0,1,0,0,,,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,0,,
93297,1,W1,A,0,0,1,1,4,,,11,Porcelain,4,Porcelain,10,Tamper Proof Stainless Steel,3,Stainless Steel,0,,
67358,1,W1,A,0,0,0,0,0,,,3,Porcelain,1,Porcelain,3,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
93082,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
94356,1,W1,N,1,1,2,0,4,,,5,Stainless Steel,4,Porcelain,5,Standard,2,Stainless Steel,0,,
76858,1,M1,N,0,0,,,,,,,,,,,,,,,,Not rated. Restoom was in use at the time of inspection.
95453,1,M1,A,0,0,1,0,0,2,Stainless Steel,1,Stainless Steel,2,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,
75960,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,0,,
82004,1,M1,U,1,0,1,1,2,2,Porcelain,1,Porcelain,2,Porcelain,1,Tamper Proof Stainless Steel,2,Stainless Steel,0,,
43663,1,M1,U,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,0,,1,Metal-Painted White,
72134,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,
98975,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,
97297,1,W1,U,1,0,,,,,,1,,,,,,,,,,
49473,1,M1,A,0,0,0,0,1,1,Porcelain,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Metal-Painted White,
44661,1,W1,U,0,0,0,0,1,,,2,Porcelain,1,Porcelain,2,Standard,1,Stainless Steel,1,Stainless Steel,
48598,1,W1,A,0,0,0,0,0,,,1,Stainless Steel,2,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
81240,1,M1,A,0,0,1,0,2,2,Porcelain,,,2,Porcelain,2,Standard,2,Stainless Steel,1,Metal-Painted White,
32836,1,W1,U,1,1,0,0,0,,,,,,,,,,,,,
59593,1,W1,A,0,0,0,0,0,,,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,1,Stainless Steel,
72787,1,M1,N,1,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,
40873,1,M1,A,0,0,0,0,0,,,,,,,,,,,,,
83382,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Stainless Steel,
83932,1,W1,A,0,0,0,1,1,,,1,Stainless Steel,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
48876,1,W1,N,1,1,0,0,0,,,,,,,,,,,,,Sign present been Winterized will reopen in Spring.
68627,1,M1,N,1,1,0,0,0,,,,,,,,,,,,,
69745,1,W1,A,0,0,0,1,0,,,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Metal-Painted White,
113046,1,M1,A,0,0,1,1,1,1,Stainless Steel,2,Stainless Steel,2,Stainless Steel,2,2-ply or more,2,Stainless Steel,0,,
51551,1,M1,N,0,0,0,0,0,,,,,,,,,,,,,
103611,1,W1,N,1,1,,,,,,,,,,,,,,,,
62698,1,M1,A,0,0,0,0,1,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,
89204,1,M1,A,0,0,1,1,0,1,Stainless Steel,1,Stainless Steel,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
87483,1,W1,A,0,0,1,0,1,,,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,
69811,1,M1,A,0,0,0,0,1,3,Porcelain,2,Porcelain,2,Porcelain,2,Fully Enclosed (Big Giant Roll),2,Stainless Steel,1,Metal-Painted White,
85806,1,W1,A,0,0,1,1,1,,,1,Porcelain,1,1,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
100704,1,M1,A,0,0,2,1,2,2,Stainless Steel,1,Stainless Steel,2,Stainless Steel,1,Tamper Proof Stainless Steel,2,Stainless Steel,0,,
65176,1,W1,A,0,0,2,0,2,,,4,Stainless Steel,2,Stainless Steel,4,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
68232,1,W1,N,1,1,0,0,0,,,,,,,,,,,,,
113845,1,M1,A,0,0,1,1,1,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
113256,1,W1,A,0,0,1,0,1,,,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
112397,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
56195,1,M1,A,0,0,1,0,1,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,Bulletin board present with updated material.
115833,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,
111806,1,W1,A,0,0,1,1,1,,,1,Porcelain,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
51610,1,W1,A,0,0,2,1,1,,,3,Porcelain,2,Porcelain,3,Tamper Proof Stainless Steel,2,Stainless Steel,0,,
32619,1,M1,U,1,1,0,0,0,0,,1,Porcelain,1,Porcelain,1,Standard,1,Soap Globe,1,Stainless Steel,
32695,1,W1,U,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,Worker cleaning at time of inspection.
43484,1,M1,A,0,0,0,0,0,,,,,,,,,,,,,
108178,1,W1,N,0,0,7,1,12,,,23,Porcelain,13,Porcelain,23,Tamper Proof Stainless Steel,8,Stainless Steel,0,,Not rated due to patron use.
76856,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
40104,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Stainless Steel,1,2-ply or more,1,Soap Globe,1,Metal-Painted White,
116924,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,
110724,1,M1,N,0,0,0,0,0,,,,,,,,,,,,,
46672,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Stainless Steel,1,Standard,1,Stainless Steel,0,,
69839,1,W1,,0,0,0,0,0,,,,,,,,,,,,,
117876,1,M1,N,0,0,2,1,1,5,Porcelain,4,Porcelain,2,Porcelain,5,Fully Enclosed (Big Giant Roll),2,Other,0,,Mens not rated due to high usage at time of inspection.
79362,1,M1,A,0,0,1,0,0,2,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Soap Globe,0,,
72527,1,W1,A,0,0,0,0,0,,,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,1,Stainless Steel,
94190,1,W1,N,1,0,2,0,4,,,20,Porcelain,4,Porcelain,20,Tamper Proof Stainless Steel,4,Stainless Steel,0,,
95355,1,W1,A,0,0,1,1,1,,,2,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,
76055,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,
58958,1,M1,U,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,0,Soap Globe,1,Stainless Steel,
64971,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
101682,1,M1,A,0,0,1,1,1,1,Stainless Steel,2,Stainless Steel,2,Stainless Steel,2,2-ply or more,2,Stainless Steel,0,,
95662,1,W1,A,0,0,1,0,0,,,2,Porcelain,1,Porcelain,2,2-ply or more,1,Stainless Steel,0,,
76942,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,
40181,1,M1,A,0,0,0,0,0,,,,,,,,,,,,,
113418,1,W1,A,0,0,1,0,0,,,2,Stainless Steel,1,Stainless Steel,2,2-ply or more,1,Stainless Steel,0,,
83838,1,W1,A,0,0,1,,,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,
93312,1,W1,A,0,0,1,1,1,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
33249,1,M1,A,0,0,0,0,0,2,Porcelain,2,Porcelain,1,Porcelain,2,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
91263,1,M1,A,0,0,1,1,0,1,Porcelain,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
64685,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
76924,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
41803,1,W1,N,1,1,0,0,0,,,,,,,,,,,,,
101773,1,W1,A,0,0,1,0,0,,,2,Stainless Steel,2,Stainless Steel,2,2-ply or more,1,Stainless Steel,0,,
73311,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Stainless Steel,0,,1,Stainless Steel,,,
116053,1,W1,A,0,0,1,1,2,,,3,Porcelain,2,Porcelain,3,Tamper Proof Stainless Steel,1,Soap Globe,0,,
106624,1,M1,N,1,1,,,,,,,,,,,,,,,,
104585,1,M1,A,0,0,1,1,1,1,Stainless Steel,2,Stainless Steel,2,Stainless Steel,2,2-ply or more,2,Stainless Steel,0,,
75042,1,W1,U,0,0,0,0,1,,,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,1,Stainless Steel,
58206,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Soap Globe,1,Stainless Steel,
66413,1,W1,N,1,1,1,0,0,,,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,0,,
91709,1,W1,A,0,0,1,0,1,,,1,Porcelain,1,Porcelain,,2-ply or more,1,Stainless Steel,0,,
81658,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
87324,1,W1,N,1,1,0,0,0,,,,,,,,,,,,,NYPD has asked that the women's CS remain closed for safety reasons.
66274,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,
94867,1,M1,A,0,0,1,0,0,2,Porcelain,2,Porcelain,1,Porcelain,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
68473,1,M1,N,1,1,1,0,0,3,Stainless Steel,2,Stainless Steel,1,Stainless Steel,2,Standard,1,Stainless Steel,,,Not rated due to heavy use by hundreds of school children.
97416,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
92990,1,M1,A,0,0,1,0,0,2,Stainless Steel,1,Stainless Steel,2,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,
77847,1,M1,U,1,0,1,0,1,1,Stainless Steel,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Soap Globe,,,
84010,1,W1,A,0,0,1,1,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
80962,1,W1,A,0,0,1,0,0,,,2,Porcelain,1,Porcelain,2,2-ply or more,1,Stainless Steel,0,,
99784,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
87355,1,M1,A,0,0,1,1,2,1,Porcelain,1,Porcelain,2,Porcelain,1,Standard,1,Stainless Steel,0,,
68628,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,
97035,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
46674,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,1,Metal-Painted White,
115704,1,W1,A,0,0,1,0,0,,,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,
40736,1,W1,N,1,1,0,0,0,,,,,,,,,,,,,
111242,1,W1,A,0,0,1,1,1,,,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,1,Metal-Painted White,
111254,1,M1,A,0,0,1,0,0,2,Stainless Steel,1,Stainless Steel,2,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
69711,1,M1,U,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
106609,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
57907,1,W1,N,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,,,
73585,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
101094,1,M1,N,1,1,,,,,,,,,,,2-ply or more,,Stainless Steel,,,Playground was inaccessible. Closed due to snow fall.
69380,1,W1,A,0,0,1,1,4,,,8,Stainless Steel,4,Stainless Steel,8,Tamper Proof Stainless Steel,4,Stainless Steel,0,,
88370,1,M1,U,1,0,1,0,0,1,Stainless Steel,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
33041,1,W1,A,0,0,1,0,0,,,,Porcelain,1,Porcelain,1,2-ply or more,0,,0,Metal-Painted White,
74437,1,W1,A,0,0,1,0,1,,,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,,,
58225,1,M1,U,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,0,Soap Globe,1,Stainless Steel,
78770,1,W1,A,0,0,0,0,0,,,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,
61951,1,W1,A,0,0,0,0,0,,,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
41543,1,M1,U,0,0,0,0,0,3,Porcelain,2,Porcelain,1,Porcelain,2,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Metal-Painted White,
68923,1,M1,A,0,0,2,0,2,18,Porcelain,11,Porcelain,2,Porcelain,11,2-ply or more,2,Stainless Steel,0,,
34478,1,W1,N,1,1,0,0,0,,,,,,,,,,,,,
108938,1,M1,A,0,0,1,1,0,0,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
61982,1,M1,A,0,0,0,0,1,0,,3,Porcelain,1,Porcelain,3,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Stainless Steel,
101213,1,W1,A,0,0,1,1,3,,,5,Stainless Steel,3,Stainless Steel,5,2-ply or more,2,Stainless Steel,0,,
43103,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,2-ply or more,1,Soap Globe,1,Stainless Steel,
40097,1,W1,A,0,0,0,0,0,,,2,Stainless Steel,1,Stainless Steel,2,2-ply or more,1,Soap Globe,1,Stainless Steel,
86390,1,W1,N,1,1,0,0,0,,,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Metal-Painted White,
113676,1,M1,A,0,0,1,1,2,1,Stainless Steel,3,Stainless Steel,2,Stainless Steel,3,Tamper Proof Stainless Steel,2,Stainless Steel,0,,
91708,1,W1,A,0,0,1,1,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
36124,1,M1,A,0,0,0,0,0,2,Porcelain,2,Porcelain,1,Porcelain,2,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
79577,1,M1,A,0,0,0,0,1,2,Stainless Steel,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
76216,1,W1,A,0,0,1,0,1,,,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,
82416,1,W1,A,0,0,1,0,2,,,2,Stainless Steel,2,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
35350,1,M1,U,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
41803,1,M1,N,1,1,0,0,0,,,,,,,,,,,,,
108586,1,M1,A,0,0,1,0,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
72790,1,M1,A,0,0,1,1,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,
34370,1,W1,A,0,0,0,0,0,,,,,,,,,,,,,
33800,1,M1,U,1,1,0,0,0,,,,,,,,,,,,,
81076,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,,,
73574,1,M1,N,1,1,0,0,0,,,,,,,,,,,,,
82382,1,M1,N,1,1,,,,2,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,1,Stainless Steel,
108963,1,W1,A,0,0,1,0,0,,,1,Stainless Steel,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
114015,1,W1,U,1,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
104819,1,M1,U,1,0,1,1,1,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
88333,1,M1,U,1,0,1,0,0,2,Porcelain,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,0,,
62527,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
93062,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
83109,1,W1,A,0,0,1,0,1,,,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Soap Globe,0,,
51159,1,W1,U,1,0,1,0,0,,,1,Stainless Steel,1,Stainless Steel,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Stainless Steel,
85162,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,0,,
66332,1,W1,N,1,0,0,0,0,,,,,,,,,,,,,
68175,1,W1,A,0,0,0,0,0,,,2,Stainless Steel,1,Stainless Steel,2,Standard,1,Stainless Steel,1,Stainless Steel,
36327,1,M1,U,1,1,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Metal-Painted White,
74797,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,,,
79130,1,W1,N,0,0,2,0,4,,,9,Porcelain,4,Porcelain,9,Tamper Proof Stainless Steel,3,Stainless Steel,,,Unable to rate due to high usage.
35813,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
90269,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
59996,1,M1,N,1,0,0,0,0,,,,,,,,,,,,,
74623,1,W1,A,0,0,2,0,3,,,6,Stainless Steel,4,Stainless Steel,6,Fully Enclosed (Big Giant Roll),2,Stainless Steel,,,
39897,1,W1,A,0,0,0,0,0,,,,,,,,,,,,,
75510,1,W1,A,0,0,0,0,0,,,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,
100703,1,M1,N,0,0,2,0,3,8,Porcelain,6,Porcelain,3,Porcelain,6,Fully Enclosed (Big Giant Roll) and standard,2,Stainless Steel,0,,CS not rated due to heavy usage.
99404,1,W1,A,0,0,1,1,1,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
95560,1,M1,N,1,1,1,0,0,6,Porcelain,3,Porcelain,1,Porcelain,3,2-ply or more,1,Stainless Steel,0,,
114607,1,W1,U,1,0,1,0,2,,,2,Porcelain,2,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
62133,1,M1,U,1,0,0,0,0,,,,,,,,,,,,,
117658,1,M1,N,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Porcelain,1,2-ply or more,1,Stainless Steel,0,,N rating do to use.
94323,1,W1,A,0,0,0,1,0,,,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Metal-Painted White,
84000,1,W1,A,0,0,1,0,1,,,4,Stainless Steel,1,Stainless Steel,4,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
47384,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
106842,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,,,
54312,1,M1,N,1,1,0,0,0,,,,,,,,,,,,,Bulletin board is present and in good condition.
74331,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,0,,
59274,1,W1,U,0,0,0,0,0,,,9,Porcelain,3,Porcelain,9,various,1,Soap Globe,1,Metal-Painted White,
107137,1,M1,A,0,0,1,0,0,2,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
90859,1,W1,A,0,0,1,0,1,,,1,Porcelain,1,Porcelain,1,2-ply or more,1,Soap Globe,0,,
68247,1,W1,A,0,0,1,0,1,,,2,Porcelain,1,Porcelain,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
101276,1,M1,U,1,0,,,,,,,,,,,,,,,,
59324,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,
109510,1,M1,A,0,0,1,0,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
66754,1,W1,A,0,0,1,1,1,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
109955,1,M1,A,0,0,0,0,0,1,Porcelain,1,Stainless Steel,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Stainless Steel,
91712,1,M1,A,0,0,1,0,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
48634,1,W1,U,1,0,0,0,0,,,,,,,,,,,,,
107849,1,W1,N,1,1,1,0,0,,,2,Porcelain,2,Stainless Steel,2,Standard,1,Stainless Steel,0,,
52797,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,,,,,
43397,1,M1,U,0,0,0,0,0,2,Porcelain,2,Porcelain,1,Porcelain,2,Standard,1,Soap Globe,1,Stainless Steel,
89686,1,M1,N,1,1,0,0,0,,,,,,,,,,,,,
116336,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,0,,
103050,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Metal-Painted White,
75084,1,W1,A,0,0,1,1,1,,,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Soap Globe,0,,
68495,1,W1,N,1,1,0,0,0,,,,,,,,,,,,,
79699,1,M1,A,0,0,1,0,0,2,Porcelain,2,Porcelain,2,Porcelain,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
91419,1,M1,A,0,0,1,1,1,1,Porcelain,2,Porcelain,1,Porcelain,2,Tamper Proof Stainless Steel,1,Soap Globe,0,,
45891,1,W1,A,0,0,1,,,,,1,Stainless Steel,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
96143,1,M1,N,1,1,1,0,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
