PRE DIR,PRE TYPE,STREET NAME,STREET TYPE,STATUS
,,PALMA VERDE,DR,ACTIVE
,,PALLADIO,DR,ACTIVE
,,PALISADE,DR,ACTIVE
,,PALFREY,DR,ACTIVE
,,PALEFACE SHORE,DR,ACTIVE
,,PALEFACE POINT,DR,ACTIVE
,,PALEFACE LAKE,DR,ACTIVE
,,PALAZZA ALTO,DR,ACTIVE
,,PALACIOS,DR,ACTIVE
,,PAISLEY,DR,ACTIVE
,,PAINTED VALLEY,DR,ACTIVE
,,PAINTED SHIELD,DR,ACTIVE
,,PAINTED BUNTING,DR,ACTIVE
,,PAINT ROCK,DR,ACTIVE
,,PAIGE,DR,ACTIVE
,,PAGEDALE,DR,ACTIVE
,,PAGEDALE,DR,ACTIVE
,,PADINA,DR,ACTIVE
,,OXSHEER,DR,ACTIVE
,,OXFORD,DR,ACTIVE
,,OVERLOOK,DR,ACTIVE
,,OVERLAND,DR,ACTIVE
,,OVERHILL,DR,ACTIVE
,,OVERCUP OAK,DR,ACTIVE
,,OVERCUP,DR,ACTIVE
,,OVERBROOK,DR,ACTIVE
,,OVALLA,DR,ACTIVE
,,OUTLAW COUNTRY,DR,ACTIVE
,,OUIDA,DR,ACTIVE
,,OTTENHOME,DR,ACTIVE
,,OTTAWA,DR,ACTIVE
,,OSPREY,DR,ACTIVE
,,OSBORNE,DR,ACTIVE
,,OSAGE,DR,ACTIVE
,,ORRICK,DR,ACTIVE
,,ORR,DR,ACTIVE
,,ORLEANS,DR,ACTIVE
,,ORLEANS,DR,ACTIVE
,,ORIOLE,DR,ACTIVE
,,ORCHARD HILL,DR,ACTIVE
,,ORCHARD,DR,ACTIVE
,,ORANGE,DR,ACTIVE
,,MICHAEL NEILL,DR,ACTIVE
,,MIAMI,DR,ACTIVE
,,MEXICAN HAT,DR,ACTIVE
,,METTLE,DR,ACTIVE
,,METROPOLITAN,DR,ACTIVE
,,METRO CENTER,DR,ACTIVE
,,METEOR,DR,ACTIVE
,,MESQUITE,DR,ACTIVE
,,MESCALERO,DR,ACTIVE
,,MESA,DR,ACTIVE
,,MESA,DR,ACTIVE
,,MERSEYSIDE,DR,ACTIVE
,,MERRIWOOD,DR,ACTIVE
,,MERRITT,DR,ACTIVE
,,MERRILLTOWN,DR,ACTIVE
,,MERLENE,DR,ACTIVE
,,MERLE,DR,ACTIVE
,,MERION CRICKET,DR,ACTIVE
,,MEREDITH,DR,ACTIVE
,,MENTONE,DR,ACTIVE
,,MENTEER,DR,ACTIVE
,,MENODORA,DR,ACTIVE
,,SPANCREEK,CIR,ACTIVE
,,SOUTHILL,CIR,ACTIVE
,,SOUTHGATE,CIR,ACTIVE
,,SOUTH RIDGE,CIR,ACTIVE
,,OXBOW,CIR,ACTIVE
,,OVERSTREET,CIR,ACTIVE
,,OVERLOOK,CIR,ACTIVE
,,PRINGLE,CIR,ACTIVE
,,PRAIRIE DOVE,CIR,ACTIVE
,,POWELL,CIR,ACTIVE
,,POTOMAC,CIR,ACTIVE
,,POTEAU,CIR,ACTIVE
,,POE,CIR,ACTIVE
,,PLUMCREEK,CIR,ACTIVE
,,PLEASANT MEADOW,CIR,ACTIVE
,,PARKER,BND,ACTIVE
,,ONION CREEK,BND,ACTIVE
,,WATERWAY,BND,ACTIVE
,,WAGON,BND,ACTIVE
,,OAK,BND,ACTIVE
,,MOONLIGHT,BND,ACTIVE
,,NORTH,BND,ACTIVE
,,MISTY,BND,ACTIVE
,,IZORO,BND,ACTIVE
,,IRIONA,BND,ACTIVE
,,HORSESHOE,BND,ACTIVE
,,HONEYBEE,BND,ACTIVE
,,HONDO,BND,ACTIVE
,,HITCHER,BND,ACTIVE
,,GENTLEBROOK,BND,ACTIVE
,,GEORGIA COLEMAN,BND,ACTIVE
,,BRUBECK,BND,ACTIVE
,,BUCK,BND,ACTIVE
,,BURLEY,BND,ACTIVE
,,BAYOU,BND,ACTIVE
,,BASKET FLOWER,BND,ACTIVE
,,BANBURY,BND,ACTIVE
,,BANGOR,BND,ACTIVE
,,BARREL,BND,ACTIVE
,,WHITE RIVER,BLVD,ACTIVE
,,LAUREL GLEN,BLVD,ACTIVE
,,LAKEWAY,BLVD,ACTIVE
,,LAKEWAY,BLVD,ACTIVE
,,LAKELINE,BLVD,ACTIVE
,,LAKESHORE,BLVD,ACTIVE
,,LAUREL GLEN,BLVD,ACTIVE
,,LONGHORN,BLVD,ACTIVE
,,LOUIS HENNA,BLVD,ACTIVE
E,,LOUIS HENNA,BLVD,ACTIVE
,,JOURDAN CROSSING,BLVD,ACTIVE
,,BLANCO WOODS,BLVD,ACTIVE
,,ASHLEY WORTH,BLVD,ACTIVE
,,ARBORETUM,BLVD,ACTIVE
,,ANDTREE,BLVD,ACTIVE
,,AMBERGLEN,BLVD,ACTIVE
,,AMBERGLEN,BLVD,ACTIVE
,,ALVIN DEVANE,BLVD,ACTIVE
,,AIRPORT,BLVD,ACTIVE
,,ASHFORD PARK,BLVD,ACTIVE
,,ASPEN GLENN,BLVD,ACTIVE
,,BLUEJAY,BLVD,ACTIVE
,,BOYER,BLVD,ACTIVE
,,HIDDEN WEST,BLVD,ACTIVE
,,HOLLOW TREE,BLVD,ACTIVE
,,HUR INDUSTRIAL,BLVD,ACTIVE
,,INDUSTRIAL,BLVD,ACTIVE
,,INDUSTRIAL OAKS,BLVD,ACTIVE
,,INVERNESS,BLVD,ACTIVE
,,INTERCHANGE,BLVD,ACTIVE
,,JESTER,BLVD,ACTIVE
,,MERION,CIR,ACTIVE
,,MERKIN,CIR,ACTIVE
,,MERRYBROOK,CIR,ACTIVE
,,MAPLEWOOD,CIR,ACTIVE
,,MAPLELAWN,CIR,ACTIVE
,,MANSFIELD,CIR,ACTIVE
,,MANDEVILLE,CIR,ACTIVE
,,MANANA MOUNTAIN,CIR,ACTIVE
,,MADRONE,CIR,ACTIVE
,,MAHA,CIR,ACTIVE
,,LYRA,CIR,ACTIVE
,,MEDIO CALLE,,ACTIVE
,,AVENUE C,,ACTIVE
,,ROCKING HORSE,RD,ACTIVE
,,ROCKING CHAIR,RD,ACTIVE
,,MOUNTAIN QUAIL,RD,ACTIVE
,,MOUNT LAUREL,RD,ACTIVE
,,MOUNT LARSON,RD,ACTIVE
,,MOUNT BONNELL,RD,ACTIVE
,,MORRIS,RD,ACTIVE
,,MOORES BRIDGE,RD,ACTIVE
,,MOORE,RD,ACTIVE
,,MONTEBELLO,RD,ACTIVE
,,MONKEY,RD,ACTIVE
,,MOHAWK,RD,ACTIVE
,,MILO,RD,ACTIVE
,,MILESTONE,RD,ACTIVE
,,MIDDLEWAY,RD,ACTIVE
,,MIDDLE FISKVILLE,RD,ACTIVE
,,MIDDLE FISKVILLE,RD,ACTIVE
,,METCALFE,RD,ACTIVE
,,METAL,RD,ACTIVE
,,MESQUITE GROVE,RD,ACTIVE
,,MESQUITE,RD,ACTIVE
,,MESQUITE,RD,ACTIVE
,,MELS,RD,ACTIVE
,,MELDRUM,RD,ACTIVE
,,MANDA,RD,ACTIVE
,,MANCHACA SPRINGS,RD,ACTIVE
,,MANCHACA,RD,ACTIVE
,,MANCHACA,RD,ACTIVE
,,MALARKEY,RD,ACTIVE
,,MAJESTIC RIDGE,RD,ACTIVE
,,MAHLOW,RD,ACTIVE
,,MAHA,RD,ACTIVE
,,MADRONE,RD,ACTIVE
,,MEDIAN,RD,ACTIVE
,,MECCA,RD,ACTIVE
,,MECCA,RD,ACTIVE
,,MASCHMEIER,RD,ACTIVE
,,MARSHALL FORD,RD,ACTIVE
,,MARSHALL FORD,RD,ACTIVE
,,MARIA ANNA,RD,ACTIVE
,,MARBLE,RD,ACTIVE
,,MANSFIELD DAM,RD,ACTIVE
,,MANORWOOD,RD,ACTIVE
,,MANOR HIGH SCHOOL,RD,ACTIVE
,,MANOR,RD,ACTIVE
,,MANOR,RD,ACTIVE
,,MANDA CARLSON,RD,ACTIVE
,,MACMORA,RD,ACTIVE
,,MACHADO,RD,ACTIVE
,,MACCO,RD,ACTIVE
,,LYONS,RD,ACTIVE
,,LULLWOOD,RD,ACTIVE
,,LUND,RD,ACTIVE
,,LYLE,RD,ACTIVE
,,JONES,RD,ACTIVE
,,JONES,RD,ACTIVE
,,JOY,RD,ACTIVE
,,LINK,RD,ACTIVE
,,LAWS,RD,ACTIVE
,,LAWS,RD,ACTIVE
,,LECOMPTE,RD,ACTIVE
,,LEDESMA,RD,ACTIVE
,,LANGLAND,RD,ACTIVE
,,LANSDOWNE,RD,ACTIVE
,,KUSKOKWIM,RD,ACTIVE
,,LAFAYETTE PARK,RD,ACTIVE
,,KENTFIELD,RD,ACTIVE
,,KENNELWOOD,RD,ACTIVE
,,KENNAN,RD,ACTIVE
,,KELLAM,RD,ACTIVE
,,KEARNEY HILL,RD,ACTIVE
,,JUNIPER,RD,ACTIVE
,,LAUREL VALLEY,RD,ACTIVE
,,LEISURE RUN,RD,ACTIVE
,,LEWIS,RD,ACTIVE
,,LEXINGTON,RD,ACTIVE
,,LITT,RD,ACTIVE
,,LITTIG,RD,ACTIVE
,,LITTLE BEAR,RD,ACTIVE
,,LITTLE BEND,RD,ACTIVE
,,LOHMANS FORD,RD,ACTIVE
,,LOHMAN FORD,RD,ACTIVE
,,LOHMANS CROSSING,RD,ACTIVE
,,LOHMANS SPUR,RD,ACTIVE
,,LONDON,RD,ACTIVE
,,LIGHTSEY,RD,ACTIVE
,,LIKENESS,RD,ACTIVE
,,LINDEN,RD,ACTIVE
,,LANCE,RD,ACTIVE
,,LARKSPUR,RD,ACTIVE
,,LITTLE POOL,RD,ACTIVE
,,LITTLE THICKET,RD,ACTIVE
,,LONGVIEW,RD,ACTIVE
,,LOCKWOOD,RD,ACTIVE
,,LOCKWOOD SPRINGS,RD,ACTIVE
,,HARLIQUIN,RUN,ACTIVE
,,LOHMAN FORD,RD,ACTIVE
,,JUDSON,RD,ACTIVE
,,JONES,RD,ACTIVE
,,HATCH,RD,ACTIVE
,,HAYNIE FLAT,RD,ACTIVE
,,HEADQUARTERS,RD,ACTIVE
,,HESTER,RD,ACTIVE
,,BRUTON SPRINGS,RD,ACTIVE
,,BUCKMAN MOUNTAIN,RD,ACTIVE
,,BUCKNER,RD,ACTIVE
,,COLTON,RD,ACTIVE
,,COLTON BLUFF SPRINGS,RD,ACTIVE
,,COLTON BLUFF SPRINGS,RD,ACTIVE
,,CONRAD,RD,ACTIVE
,,BURLESON,RD,ACTIVE
,,BURLESON,RD,ACTIVE
,,BURLESON MANOR,RD,ACTIVE
,,BURNET,RD,ACTIVE
,,BURNET,RD,ACTIVE
,,BURNSIDE,RD,ACTIVE
,,BUSHMILLS,RD,ACTIVE
,,BUTLER,RD,ACTIVE
,,CLOUDY RIDGE,RD,ACTIVE
,,COACH HOUSE,RD,ACTIVE
,,COLEMAN BRANCH CREEK,RD,ACTIVE
,,COPPERLEAF,RD,ACTIVE
,,COTTONDALE,RD,ACTIVE
,,COTTONMOUTH SCHOOL,RD,ACTIVE
,,COULVER,RD,ACTIVE
,,COUNTRY CLUB,RD,ACTIVE
,,COUNTY,RD,ACTIVE
,,COUNTY LINE,RD,ACTIVE
,,BUCKINGHAM,RD,ACTIVE
,,BUCKINGHAM GATE,RD,ACTIVE
,,BUFFALO GAP,RD,ACTIVE
,,BULLBRIER,RD,ACTIVE
,,BULLICK HOLLOW,RD,ACTIVE
,,BUNCHE,RD,ACTIVE
,,BUTTERCUP,RD,ACTIVE
,,BUTTON BEND,RD,ACTIVE
,,CABALLO,RD,ACTIVE
,,BROOKS HOLLOW,RD,ACTIVE
,,HORSETHIEF,TRL,ACTIVE
,,HORNSBY,TRL,ACTIVE
,,HORIZON,TRL,ACTIVE
,,JOHNSON ROAD,TRL,ACTIVE
,,KEEPSAKE,DR,ACTIVE
,,KEISS,DR,ACTIVE
,,KELLY,DR,ACTIVE
,,KELLY RAYS,DR,ACTIVE
,,KELLYWOOD,DR,ACTIVE
,,KELTON,DR,ACTIVE
,,KEMPLER,DR,ACTIVE
,,KEMPWOOD,DR,ACTIVE
,,KENAI,DR,ACTIVE
,,KATHLEEN,DR,ACTIVE
,,KATIE LYNCH,DR,ACTIVE
,,KATZMAN,DR,ACTIVE
,,KAVANAGH,DR,ACTIVE
,,KAWNEE,DR,ACTIVE
,,KAYVIEW,DR,ACTIVE
,,KEARSARGE,DR,ACTIVE
,,KEATS,DR,ACTIVE
,,KEEGANS,DR,ACTIVE
,,JOYCE,DR,ACTIVE
,,JONATHAN,DR,ACTIVE
,,BRAYTON PARK,DR,ACTIVE
,,BRAZIL,DR,ACTIVE
,,BRASSIEWOOD,DR,ACTIVE
,,BRANUM,DR,ACTIVE
,,BRASHER,DR,ACTIVE
,,BRANSTON,DR,ACTIVE
,,BRAESGATE,DR,ACTIVE
,,BRAES RIDGE,DR,ACTIVE
,,BRAEMAR,DR,ACTIVE
,,BOSSWOOD,DR,ACTIVE
,,BRANDT,DR,ACTIVE
,,BRANCHWOOD,DR,ACTIVE
,,BRAMHALL,DR,ACTIVE
,,BRAMBLECREST,DR,ACTIVE
,,BRAMBLE BUSH,DR,ACTIVE
,,BRAMBLE,DR,ACTIVE
,,BRAIDED ROPE,DR,ACTIVE
,,BRAEWOOD,DR,ACTIVE
,,BOYLE,DR,ACTIVE
,,BRAESGREEN,DR,ACTIVE
,,BRADSHER,DR,ACTIVE
,,BRADNER,DR,ACTIVE
,,BRADMORE,DR,ACTIVE
,,BRADLEY,DR,ACTIVE
,,BRADFORD PARK,DR,ACTIVE
,,BRADFORD,DR,ACTIVE
,,BRADFIELD,DR,ACTIVE
,,BORDLEY,DR,ACTIVE
,,BORAGE,DR,ACTIVE
,,BOOTHILL,DR,ACTIVE
,,BOONE VALLEY,DR,ACTIVE
,,BOONE,DR,ACTIVE
,,BONWOOD,DR,ACTIVE
,,BONNIEBROOK,DR,ACTIVE
,,BONNELL,DR,ACTIVE
,,BONITA VISTA,DR,ACTIVE
,,BONITA VERDE,DR,ACTIVE
,,BONAVENTURE,DR,ACTIVE
,,BOLIVIA,DR,ACTIVE
,,BOLING,DR,ACTIVE
,,BOLEYNWOOD,DR,ACTIVE
,,BOGGY RIDGE,DR,ACTIVE
,,BOGGY CREEK,DR,ACTIVE
,,BOERNE,DR,ACTIVE
,,BODGERS,DR,ACTIVE
,,BRAD,DR,ACTIVE
,,BOXDALE,DR,ACTIVE
,,BOWLING GREEN,DR,ACTIVE
,,BOWHILL,DR,ACTIVE
,,BOWERTON,DR,ACTIVE
,,BOWER,DR,ACTIVE
,,BOWDITCH,DR,ACTIVE
,,BOULEWARE,DR,ACTIVE
,,BLUFF BEND,DR,ACTIVE
,,BLUFF BEND,DR,ACTIVE
,,BLUFF,DR,ACTIVE
,,BLUESTEIN,DR,ACTIVE
,,BLUESTAR,DR,ACTIVE
,,BLUELINE,DR,ACTIVE
,,BLUELINE,DR,ACTIVE
,,BLUEJAY,DR,ACTIVE
,,BLUEGRASS,DR,ACTIVE
,,BLUEBONNET,DR,ACTIVE
,,BLUEBONNET,DR,ACTIVE
,,BLUEBIRD,DR,ACTIVE
,,BLOSSOMWOOD,DR,ACTIVE
,,BLOSSOM BELL,DR,ACTIVE
,,BLOOMFIELD,DR,ACTIVE
,,BLOCK HOUSE,DR,ACTIVE
,,APRIL,DR,ACTIVE
,,APRICOT GLEN,DR,ACTIVE
,,APPOMATTOX,DR,ACTIVE
,,APPLEWOOD,DR,ACTIVE
,,APPLEWOOD,DR,ACTIVE
,,APPLE SPRINGS,DR,ACTIVE
,,APPLE CROSS,DR,ACTIVE
,,APPALOOSA CHASE,DR,ACTIVE
,,APPALACHIAN,DR,ACTIVE
,,APOLLO,DR,ACTIVE
,,APACHE OAKS,DR,ACTIVE
,,APACHE FOREST,DR,ACTIVE
,,ANTLER,DR,ACTIVE
,,ANTLER,DR,ACTIVE
,,ANTIQUE HERITAGE,DR,ACTIVE
,,ANTIQUE FINISH,DR,ACTIVE
,,ANTIGUA,DR,ACTIVE
,,ANTERO,DR,ACTIVE
,,ANNABELLE,DR,ACTIVE
,,ANKEN,DR,ACTIVE
,,ANITA,DR,ACTIVE
,,ANISE,DR,ACTIVE
,,ANIKAWI,DR,ACTIVE
,,ANGUS,DR,ACTIVE
,,ANGELWYLDE,DR,ACTIVE
,,ANGEL WING,DR,ACTIVE
,,ANGEL VALLEY,DR,ACTIVE
,,ANGEL SPRINGS,DR,ACTIVE
,,ANGEL SIDE,DR,ACTIVE
,,ANGEL OAK,ST,ACTIVE
,,ANGEL MOUNTAIN,DR,ACTIVE
,,ANGEL BAY,DR,ACTIVE
,,ANGEL,DR,ACTIVE
,,ANDREW,DR,ACTIVE
,,ANDOVER,DR,ACTIVE
,,ANDORA,DR,ACTIVE
,,ANDERSON VILLAGE,DR,ACTIVE
,,ANDERSON RAVINE,DR,ACTIVE
,,ANDENWOOD,DR,ACTIVE
,,ANDALUSIA,DR,ACTIVE
,,ANAQUA,DR,ACTIVE
,,AMUR,DR,ACTIVE
,,AMOS,DR,ACTIVE
,,AMMUNITION,DR,ACTIVE
,,AMISTAD,DR,ACTIVE
,,AMHERST,DR,ACTIVE
,,AMESWOOD,DR,ACTIVE
,,AMESWOOD,DR,ACTIVE
,,AMERICAN KESTREL,DR,ACTIVE
,,AMERICAN,DR,ACTIVE
,,AMENO,DR,ACTIVE
,,AMELIA,DR,ACTIVE
,,AMBROSE,DR,ACTIVE
,,AMBLESIDE,DR,ACTIVE
,,AMBER OAK,DR,ACTIVE
,,AMBER DAY,DR,ACTIVE
,,AMBER DAY,DR,ACTIVE
,,AMASIA,DR,ACTIVE
,,AMARYLIS,DR,ACTIVE
,,BLISSFIELD,DR,ACTIVE
,,BLAZYK,DR,ACTIVE
,,BLAZEWOOD,DR,ACTIVE
,,BLARWOOD,DR,ACTIVE
,,BLANTON,DR,ACTIVE
,,BLANCO,DR,ACTIVE
,,BLANCHARD,DR,ACTIVE
,,BLANCHARD,DR,ACTIVE
,,BLALOCK,DR,ACTIVE
,,BLACKWELL,DR,ACTIVE
,,BLACKTHORN,DR,ACTIVE
,,BLACKMULE,DR,ACTIVE
,,BLACKMOOR,DR,ACTIVE
,,BLACKJACK,DR,ACTIVE
,,BLACKHAWK,DR,ACTIVE
,,BLACKBERRY,DR,ACTIVE
,,BLACK MOUNTAIN,DR,ACTIVE
,,BLACK KETTLE,DR,ACTIVE
,,BLACK ISLE,DR,ACTIVE
,,BLACK CHERRY,DR,ACTIVE
,,BLACK CANYON,DR,ACTIVE
,,BLACK BEAR,DR,ACTIVE
,,BLACK ANGUS,DR,ACTIVE
,,BIXLER,DR,ACTIVE
,,BITTERWOOD,DR,ACTIVE
,,BITTER CREEK,DR,ACTIVE
,,BISHOPSGATE,DR,ACTIVE
,,BISCAY,DR,ACTIVE
,,BIRSAY,DR,ACTIVE
,,BIRMINGHAM,DR,ACTIVE
,,BIRDIE,DR,ACTIVE
,,ASPEN BROOK,DR,ACTIVE
,,ASPEN,DR,ACTIVE
,,ASMARA,DR,ACTIVE
,,ASHWORTH,DR,ACTIVE
,,ASHWORTH,DR,ACTIVE
,,ASHTON WOODS,DR,ACTIVE
,,ASHLEY,DR,ACTIVE
,,ASHLAND,DR,ACTIVE
,,ASHDALE,DR,ACTIVE
,,ASHBURNHAM,DR,ACTIVE
,,ASHBERRY,DR,ACTIVE
,,ASBURY,DR,ACTIVE
,,ASA,DR,ACTIVE
,,ARVIN,DR,ACTIVE
,,ARROYO VISTA,DR,ACTIVE
,,ARROYO DOBLE,DR,ACTIVE
,,ARROYO CANYON,DR,ACTIVE
,,ARROYO BLANCO,DR,ACTIVE
,,ARROWWOOD,DR,ACTIVE
,,ARROWHEAD,DR,ACTIVE
,,ARROWHEAD,DR,ACTIVE
,,ARROWHEAD,DR,ACTIVE
,,ARROW HEAD,DR,ACTIVE
,,ARROW,DR,ACTIVE
,,ARNOLD,DR,ACTIVE
,,ARMSTRONG,DR,ACTIVE
,,ARMATRADING,DR,ACTIVE
,,ARISTOCRAT,DR,ACTIVE
,,ARIKARA RIVER,DR,ACTIVE
,,ARIA,DR,ACTIVE
,,ARGYLE,DR,ACTIVE
,,ARENA,DR,ACTIVE
,,ARDISIA,DR,ACTIVE
,,ARDEN,DR,ACTIVE
,,ARCHSTONE,DR,ACTIVE
,,ARCHHILL,DR,ACTIVE
,,ARCHDALE,DR,ACTIVE
,,ARALIA RIDGE,DR,ACTIVE
,,ARALIA,DR,ACTIVE
,,ARAGON,DR,ACTIVE
,,AQUAPLEX,DR,ACTIVE
,,APRIL,DR,ACTIVE
,,MARYSOL,TRL,ACTIVE
,,MARIMBA,TRL,ACTIVE
,,PRIEM,LN,ACTIVE
,,PRIMROSE,LN,ACTIVE
,,PRIMROSE,LN,ACTIVE
,,PRINCE ANDREW,LN,ACTIVE
,,PROCK,LN,ACTIVE
,,MASON DELLS,LN,ACTIVE
,,MATADOR,LN,ACTIVE
,,MATTERHORN,LN,ACTIVE
,,MATTHEWS,LN,ACTIVE
,,MAUFRAIS,LN,ACTIVE
,,MAXWELL,LN,ACTIVE
,,MEADOW,LN,ACTIVE
,,MEADOW,LN,ACTIVE
,,MEADOW DEW,LN,ACTIVE
,,MEADOWVIEW,LN,ACTIVE
,,MEDALLION,LN,ACTIVE
,,MEDINA VISTA,LN,ACTIVE
,,MEGHAN,LN,ACTIVE
,,MEISTER,LN,ACTIVE
,,MEISTER,LN,ACTIVE
,,MELBER,LN,ACTIVE
,,MELBOURNE,LN,ACTIVE
,,MELISSA,LN,ACTIVE
,,MELISSA OAKS,LN,ACTIVE
,,MELLOW,LN,ACTIVE
,,MELODY,LN,ACTIVE
,,MERCHANTS TALE,LN,ACTIVE
,,MERCURY,LN,ACTIVE
,,MERGANSER,LN,ACTIVE
,,MERIDEN,LN,ACTIVE
,,MERIDIAN,LN,ACTIVE
,,MERIDIAN OAK,LN,ACTIVE
,,MERTZ,LN,ACTIVE
,,MEURER,LN,ACTIVE
,,MICA,LN,ACTIVE
,,MIDDALE,LN,ACTIVE
,,MIDDLE,LN,ACTIVE
,,MILBURN,LN,ACTIVE
,,MILLCREEK,LN,ACTIVE
,,MILLER,LN,ACTIVE
,,MILLER,LN,ACTIVE
,,MILLINGTON,LN,ACTIVE
,,MINNESOTA,LN,ACTIVE
,,MINTURN,LN,ACTIVE
,,MIRROR LAKE,LN,ACTIVE
,,MISTY SHORE,LN,ACTIVE
,,MISTY SLOPE,LN,ACTIVE
,,MITCHELL,LN,ACTIVE
,,MOCKING BIRD,LN,ACTIVE
,,MOCKINGBIRD,LN,ACTIVE
,,MONARCH,LN,ACTIVE
,,MONARCH OAKS,LN,ACTIVE
,,MONES,LN,ACTIVE
,,MONICA,LN,ACTIVE
,,MONTVALE,LN,ACTIVE
,,MOORCROFT,LN,ACTIVE
,,MORAY,LN,ACTIVE
,,MORDRED,LN,ACTIVE
,,MORGAN,LN,ACTIVE
,,MORGAN,LN,ACTIVE
,,MORGANS CHOICE,LN,ACTIVE
,,MORITZ,LN,ACTIVE
,,MORNING MIST,LN,ACTIVE
,,MORROW,LN,ACTIVE
,,MOSES,LN,ACTIVE
,,MOSLEY,LN,ACTIVE
,,MOSSBACK,LN,ACTIVE
,,MOSSYCUP,LN,ACTIVE
,,MOUNT PLEASANT,LN,ACTIVE
,,MOUNTAIN LAUREL,LN,ACTIVE
,,MOUNTAIN MIST,LN,ACTIVE
,,MOURNING DOVE,LN,ACTIVE
,,MOVING WATER,LN,ACTIVE
,,MOZELLE,LN,ACTIVE
,,MUCKENDER,LN,ACTIVE
,,MUIR,LN,ACTIVE
,,MUIRFIELD GREENS,LN,ACTIVE
,,MULBERRY,LN,ACTIVE
,,PANDA,LN,ACTIVE
,,PANNIER,LN,ACTIVE
,,PARDONERS TALE,LN,ACTIVE
,,PARK,LN,ACTIVE
,,PARK,LN,ACTIVE
,,PARK,LN,ACTIVE
,,PARK,LN,ACTIVE
,,PARKER,LN,ACTIVE
,,PARKSIDE,LN,ACTIVE
,,PARRALENA,LN,ACTIVE
,,PASCAL,LN,ACTIVE
,,PASCAL,LN,ACTIVE
,,PASCAL,LN,ACTIVE
,,PATCHWAY,LN,ACTIVE
,,PATTON,LN,ACTIVE
,,PEACEDALE,LN,ACTIVE
,,PEACEFUL HILL,LN,ACTIVE
,,PEACH CREEK,LN,ACTIVE
,,PEACH TREE,LN,ACTIVE
,,PEACOCK,LN,ACTIVE
,,PEARCE,LN,ACTIVE
,,SWEET GRASS,LN,RESERVED
,,IDLEWISE,DR,RESERVED
,,COPPER CITY,DR,RESERVED
,,CAMONA,WAY,RESERVED
,,GALLATIN FORKS,DR,RESERVED
,,KENSPUR,LN,ACTIVE
,,WINDECKER,CV,ACTIVE
,,WELDON HORTON,CV,RESERVED
,,TAFT,LN,ACTIVE
,,MARKHAM CITY,LN,RESERVED
,,BOLGER,ST,RESERVED
,,BRYNN,ST,RESERVED
,,WATKINS,WAY,ACTIVE
,,ALICE MAE,LN,ACTIVE
,,ROPERS,RUN,ACTIVE
,,TRAVESIA,WAY,ACTIVE
,,CANBERRA,TRL,ACTIVE
,,ETIENNE,CV,ACTIVE
,,APRON,WAY,ACTIVE
,,ABIA,WAY,ACTIVE
,,BAGGAGE,WAY,ACTIVE
,,MEZZANINE,WAY,ACTIVE
,,PUBLIC,WAY,ACTIVE
,,YENAWINE,WAY,ACTIVE
,,LOHMANS,TRL,RESERVED
,,PASSAGE,WAY,RESERVED
,,BARLEY,RD,RESERVED
,,GARCIA,ST,ACTIVE
,,FUENTES,ST,RESERVED
,,AMITY,WAY,ACTIVE
,,KOCUREK,ST,ACTIVE
,,TILLEY,ST,ACTIVE
,,MONET POINTE,DR,ACTIVE
,,RUIZ,ST,ACTIVE
,,HERZOG,ST,ACTIVE
,,GREGG WARD,LN,ACTIVE
,,CANTINA SKY,DR,ACTIVE
,,HARVEST DANCE,DR,ACTIVE
,,PAGGI,ST,RESERVED
,,TRANQUIL,LN,ACTIVE
,,KENNEDY GRACE,LN,ACTIVE
,,KENTER,XING,ACTIVE
,,VALLEJO PLAINS,LN,ACTIVE
,,HAWTHORNE HEIGHTS,TRL,ACTIVE
,,KAMACK,LN,RESERVED
,,CALIFORNIA,CV,ACTIVE
,,INDIAN WELLS,,ACTIVE
,,TIMARRON,,ACTIVE
,,MISSION HILLS,,ACTIVE
,,PALOS VERDES,,ACTIVE
,,SQUAW VALLEY,,ACTIVE
,,SPYGLASS HILL,,ACTIVE
,,CAMELBACK,,ACTIVE
,,VENTANA CANYON,,ACTIVE
,,RANCHO MIRAGE,,ACTIVE
,,MADRONE RANCH,TRL,ACTIVE
,,MADRONE VISTA,DR,ACTIVE
,,ROBINSON FAMILY,RD,ACTIVE
,,JESSE E SEGOVIA,ST,ACTIVE
,,NICOLE,LN,ACTIVE
,,BOECHER,LN,ACTIVE
,,STOKES,LN,ACTIVE
,,ORTS,LN,ACTIVE
,,LEIGH,LN,ACTIVE
,,DEFENDORF,DR,ACTIVE
,,MANGAN,WAY,ACTIVE
,,RUGGIO,RD,ACTIVE
,,KEELI,LN,ACTIVE
,,ANTONE BLUE,BLVD,RESERVED
,,PURPLE THISTLE,DR,ACTIVE
,,AUTUMN SAGE,WAY,ACTIVE
,,WILLOW WALK,DR,ACTIVE
,,LEAPING FROG,LN,ACTIVE
,,PURPLE DROP,BND,RESERVED
,,PURPLE DROP,CV,RESERVED
,,LITHADORA,CV,RESERVED
,,SWEET MIMOSA,CV,RESERVED
,,N IH 35 NB TO DEAN KEETON,RAMP,ACTIVE
,,N IH 35 NB TO MANOR RD,RAMP,ACTIVE
,,BROOKS HOLLOW,RD,ACTIVE
,,BROOKS RANCH,RD,ACTIVE
,,BROOKVIEW,RD,ACTIVE
,,BROOKWOOD,RD,ACTIVE
