CALENDAR YEAR,MONTH,VENDOR NAME,CATEGORY,ITEM ,ITEM DESCRIPTION,QUANTITY,TRANSACTION SOURCE TYPE
2020,April,DIAGEO NORTH AMERICA INC,LIQUOR,35173,SMIRNOFF VODKA 100P - 1.75L,150,Purchase order
2020,April,KOBRAND CORPORATION,WINE,43931,ST FRANCIS SONOMA CAB VV - 750ML,28,Purchase order
2020,April,TRI-VIN IMPORTS,WINE,314082,DREAMFISH CHARD - 750ML,1,Purchase order
2020,April,OPICI FAMILY DISTRIBUTING OF MD,LIQUOR,313198,UNCLE VALS BOTANICAL  GIN - 750ML,21,Purchase order
2020,April,E & J GALLO WINERY,WINE,321806,LIBERTY CREEK  PINK MOSCATO - 1.5L,40,Purchase order
2020,April,RELIABLE CHURCHILL LLLP,LIQUOR,242019,WIDOW JANE APPLEWOOD RYE - 750ML,3,Purchase order
2020,April,DIONYSOS IMPORTS INC,WINE,354660,INKARRI ORGANIC MALBEC - 750ML,7,Purchase order
2020,April,J LOHR WINERY,WINE,81205,J LOHR WILDFLOWER VALDIGUIE - 750ML,1,Purchase order
2020,April,ROYAL WINE CORP,WINE,333652,DON ALFONSO CAB - 750ML,1,Purchase order
2020,April,BACKUP BEVERAGE,BEER,64194,LOST RHINO FINAL GLIDE HEFE 4/6 CANS,5,Purchase order
2020,April,LEGENDS LTD,BEER,63126,TWO ROADS LI'L JUICY 6/4 16OZ CANS,2,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,100927,CRISTALINO EX/DRY - 750ML,1,Purchase order
2020,April,DOPS INC,BEER,13002,21ST AMENDMENT TASTY IPA 4/6 CANS,1,Purchase order
2020,April,E & J GALLO WINERY,WINE,82333,CARLO ROSSI CHIANTI - 4L,48,Purchase order
2020,April,LEGENDS LTD,BEER,69062,FLYING EMBERS PINEAPPLE CHILI 6/4 CANS,4,Purchase order
2020,April,PWSWN INC,WINE,354102,RABBIT RIDGE VORTEX - 750ML,1,Purchase order
2020,April,DMV DISTRIBUTING LLC,WINE,231970,BODEGAS EGO MARIONETTE - 750ML,7,Purchase order
2020,April,ELITE WINES IMPORTS,WINE,237076,PARTRIDGE VINA LAS PERDICES CAB - 750ML,2,Purchase order
2020,April,PERNOD RICARD USA LLC,LIQUOR,349238,MIDLETON VERY RARE IRISH WHISKEY 2017 - 750ML,4,Purchase order
2020,April,ANHEUSER BUSCH INC,BEER,25937,GOOSE ISLAND MATILDA 6/4 NR - 12OZ,0,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,347181,DV CATENA TINTO HISTORICO RED - 750ML,1,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,18783,KRIS P/GRIG - 750ML,56,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,318831,CAVIT CHARD - 750ML,3,Purchase order
2020,April,NEXTERRA WINE COMPANY,WINE,64083,COOPER'S HAWK SUPER TUSCAN 750ML,18,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,305249,COUROULU VACQUEYRAS - 750ML,1,Purchase order
2020,April,LANTERNA DISTRIBUTORS INC,WINE,349652,PAVOLINO PROSECCO - 750ML,2,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,338327,SILVER PALM P/NOIR - 750ML,1,Purchase order
2020,April,DOPS INC,BEER,6335,WEIHENSTEPHAN ORIGINAL NR 20/CS - 16.9OZ,3,Purchase order
2020,April,LANTERNA DISTRIBUTORS INC,WINE,352036,EMERA ANIMA DI NEGROAMARO - 750ML,3,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,305331,BADENHORST SECATEURS CH/BLC - 750ML,3,Purchase order
2020,April,THE WINE GROUP,WINE,84079,CUPCAKE BAROSSA VLY SHZ - 750ML,1,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,348106,BLACK BOX PINOT NOIR TETRA 500 ML,4,Purchase order
2020,April,CAMPARI AMERICA LLC,LIQUOR,10278,WILD TURKEY 101 - 200ML,3,Purchase order
2020,April,CROWN IMPORTS,BEER,97403,CORONITA 4/6 7OZ-NR - 7OZ,576,Purchase order
2020,April,E & J GALLO WINERY,WINE,81684,CARLO ROSSI CAL CHARD - 4L,24,Purchase order
2020,April,E & J GALLO WINERY,WINE,66036,BELLA SERA P/GRIG - 1.5L,240,Purchase order
2020,April,MILLER BREWING COMPANY,BEER,94072,COORS 4/6 LNNR - 12OZ,196,Purchase order
2020,April,E M D SALES INC,WINE,309471,SANTIAGO QUEIROLO TANNAT - 750ML,6,Purchase order
2020,April,SIERRA NEVADA BREWING CO,BEER,28514,SIERRA NEVADA SAMPLER PAK 2/12 NR,140,Purchase order
2020,April,THE WINE GROUP,WINE,75639,FOXHORN P/GRIG-CHARD - 1.5L,60,Purchase order
2020,April,IMPERO WINE DISTRIBUTORS,WINE,348763,OPERA CHIANTI RIGOLETTO - 750ML,14,Purchase order
2020,April,DOPS INC,BEER,64308,ORIGINAL SIN FUJI CIDER 4/6 CANS,1,Purchase order
2020,April,OPICI FAMILY DISTRIBUTING OF MD,WINE,355726,FLYBIRD LIME MARGARITA AGAVE WINE - 750ML,17,Purchase order
2020,April,SUTTER HOME WINERY INC,WINE,166454,MENAGE A TROIS LAVISH MERLOT - 750ML,28,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,325941,CYT FRONTERA P/GRIG - 750ML,4,Purchase order
2020,April,WELL OILED WINE COMPANY LLC,WINE,232658,ATLANTIQUE S/BLC - 750ML,4,Purchase order
2020,April,RELIABLE CHURCHILL LLLP,WINE,338908,RABBLE TOOTH & NAIL POSSESSOR - 750ML,1,Purchase order
2020,April,CONSTELLATION BRANDS,WINE,80457,DREAMING TREE PINOT NOIR - 750ML,28,Purchase order
2020,April,E & J GALLO WINERY,WINE,336921,LIBERTY CREEK P/GRIG - 500ML,40,Purchase order
2020,April,THE WINE GROUP,WINE,241384,FRANZIA S/BLANC BIB - 5L,2,Purchase order
2020,April,HEAVEN HILL DISTILLERIES INC,LIQUOR,75230,ANSAC COGNAC VS - 750ML,30,Purchase order
2020,April,CROWN IMPORTS,BEER,51038,CORONA REFRESCA VARIETY PACK 2/12PK 12 OZ CAN,243,Purchase order
2020,April,ANHEUSER BUSCH INC,BEER,36787,BUD LIGHT STRAWBERRY SELTZER 2/12 CN,360,Purchase order
2020,April,BACKUP BEVERAGE,BEER,50010,AVERY LILIKOI KEPOLO 4/6 12OZ CANS,3,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,312917,GREYWACKE S/BLC - 750ML,2,Purchase order
2020,April,CONSTELLATION BRANDS,WINE,52930,ESTANCIA CAL P/GRIG - 750ML,14,Purchase order
2020,April,SAZERAC CO,NON-ALCOHOL,309113,PEYCHAUD BITTERS 12/CS - 5OZ,10,Purchase order
2020,April,PUNTO VINO LLC,WINE,163180,BEGALI VALP CL SUP - 750ML,4,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,232240,SILK & SPICE RED BLEND - 750ML,51,Purchase order
2020,April,BUCK DISTRIBUTING COMPANY INC,BEER,69593,STONE SOARING DRAGON IPA 4/6 CANS,46,Purchase order
2020,April,BACCHUS IMPORTERS LTD,LIQUOR,342232,PLANTATION 3 STARS RUM -,8,Purchase order
2020,April,FREE RUN WINE MERCHANTS LLC,WINE,334978,FOSSIL POINT CHARD 12 - 750ML,5,Purchase order
2020,April,DIAGEO NORTH AMERICA INC,LIQUOR,71534,DON JULIO TEQUILA - BLANCO - 1.75L,80,Purchase order
2020,April,E & J GALLO WINERY,LIQUOR,71823,NEW AMSTERDAM VODKA - GRAPEFRUIT - 1.75L,16,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,22489,CH ST MICH CHARD 12/CS - 375ML,2,Purchase order
2020,April,LEGENDS LTD,BEER,11477,REISSDORF KOELSCH - 16.9 OZ 6/4 CAN,2,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,305254,BADENHORST SECATEURS RED BLEND - 750ML,2,Purchase order
2020,April,OPICI FAMILY DISTRIBUTING OF MD,WINE,304663,ORLEANS HILL OUR DAILY RED - 1.5L,2,Purchase order
2020,April,BOSTON BEER CORPORATION,BEER,92991,SAM ADAMS CHERRY WHEAT 4/6 LN - 12OZ,96,Purchase order
2020,April,VERMONT HARD CIDER COMPANY LLC,DLC,1236,DLC BEER PALLET,5,Purchase order
2020,April,MONSIEUR TOUTON SELECTION,WINE,234202,LAROQUE P/NOIR - 750ML,1,Purchase order
2020,April,BOSTON BEER CORPORATION,BEER,50759,SAM ADAMS NEW ENGLAND IPA 2/12PK 12OZ CANS,84,Purchase order
2020,April,STOLI GROUP (USA) LLC,LIQUOR,13374,STOLICHNAYA VODKA - ORANGE - 1.75L,3,Purchase order
2020,April,BACARDI USA INC,LIQUOR,13587,BACARDI RUM - LIMON - 50ML,4,Purchase order
2020,April,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,437611,DOLIN SWEET WHT VERMOUTH - 750ML,6,Purchase order
2020,April,PWSWN INC,WINE,234020,ROUGH DAY CHARD - 750ML,42,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,336651,ROBERT SINSKEY MARCIEN RED 09 - 750ML,1,Purchase order
2020,April,PUNTO VINO LLC,WINE,349356,SIEMA VYDS CAB - 750ML,18,Purchase order
2020,April,PIPE CREEK WINES LLC,WINE,344469,CHATEAU BEAUCHENE CDR BLANC GR 750,2,Purchase order
2020,April,OSLO ENTERPRISE,WINE,336216,CH VIGNOL ENT-D-MER 14 - 750ML,1,Purchase order
2020,April,RELIABLE CHURCHILL LLLP,LIQUOR,242128,RUM CHATA LIMON - 750ML,4,Purchase order
2020,April,JIM BEAM BRANDS CO,LIQUOR,35084,GILBEY'S VODKA - 1L,112,Purchase order
2020,April,BACARDI USA INC,LIQUOR,70541,D'USSE COGNAC - 750ML,144,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,125369,YALUMBA Y SERIES UNWOOD CHARD - 750ML,3,Purchase order
2020,April,JOS VICTORI WINES,WINE,141135,VINA SAN ESTEBAN S/BLC - 750ML,1,Purchase order
2020,April,BOSTON BEER CORPORATION,BEER,26017,SAM ADAMS SUMMER ALE 2/12 CAN - 12OZ,42,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,145254,BULLY HILL MEAT MARKET RED - 750ML,1,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,327647,HOUSE WINE CHARD - 3L,3,Purchase order
2020,April,FRANCIS COPPOLA WINERY LLC,WINE,52728,COPPOLA DIAMOND SYR - 750ML,14,Purchase order
2020,April,FRONT PORCH MICRO WINERY LLC,WINE,80331,THE WINERY AT OLNEY B/BRY MER - 750ML,1,Purchase order
2020,April,IMPERO WINE DISTRIBUTORS,WINE,296943,TERRE MONTE SCHIAVO VERDICCHO - 750ML,4,Purchase order
2020,April,JOS VICTORI WINES,WINE,366439,FRITZ DE KATZ RIES - 750ML,14,Purchase order
2020,April,ANHEUSER BUSCH INC,BEER,91758,BUSCH LT 2/12 CAN - 12OZ,196,Purchase order
2020,April,CAMPARI AMERICA LLC,LIQUOR,11940,WRAY & NEPHEW OVERPROOF - 750ML,70,Purchase order
2020,April,PALM BAY IMPORTS,WINE,66125,CAVIT P/GRIG - 1.5L,704,Purchase order
2020,April,A I G WINE & SPIRITS,WINE,335452,LES FONTANELLES P/NOIR - 750ML,4,Purchase order
2020,April,MONSIEUR TOUTON SELECTION,WINE,301142,ALVAREZ DE TOLEDO MENCIA - 750ML,7,Purchase order
2020,April,MONSIEUR TOUTON SELECTION,WINE,237202,RED DOMUS C' ROUSLN VL - 750ML,4,Purchase order
2020,April,UNITED STATES DISTILLED PRODUCTS,WINE,336654,RISATA PROSECCO - 750ML,2,Purchase order
2020,April,BUCK DISTRIBUTING COMPANY INC,BEER,98221,CARIB BEER 4/6 NR - 12OZ,24,Purchase order
2020,April,MONSIEUR TOUTON SELECTION,WINE,50849,LES LAUZERAIES TAVEL ROSE - 750ML,2,Purchase order
2020,April,PWSWN INC,WINE,349610,GALERNA GARNACHA - 750ML,6,Purchase order
2020,April,CONSTANTINE WINES INC,WINE,355802,STEPHEN VINCENT NAPA CAB - 750ML,5,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,413577,4 BEARS CHARD - 750ML,14,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,342227,WEST CORK IRISH WHISKEY - 750ML,1,Purchase order
2020,April,DMV DISTRIBUTING LLC,WINE,332961,CALLEJON DEL CRIMEN GRAN RESA CAB - 750ML,1,Purchase order
2020,April,THE WINE GROUP,WINE,81906,CORBETT CANYON CHARD - 1.5L,360,Purchase order
2020,April,DIONYSOS IMPORTS INC,WINE,332859,LES HAUTS LAGARDE WHITE BORDEAUX - 750ML,1,Purchase order
2020,April,DIONYSOS IMPORTS INC,WINE,416509,TETRAMYTHOS RODITIS - 750ML,3,Purchase order
2020,April,HEINEKEN USA,NON-ALCOHOL,51003,HEINEKEN 0.0 NA 4/6PK 11.2.OZ NR,420,Purchase order
2020,April,E & J GALLO WINERY,WINE,19860,TURNING LEAF MER - 1.5L,40,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,318115,PICCINI MEMORO                322825 - 750ML,1,Purchase order
2020,April,DIAGEO NORTH AMERICA INC,LIQUOR,72609,CROWN ROYAL VANILLA - 750ML,28,Purchase order
2020,April,DMV DISTRIBUTING LLC,WINE,237674,LION & DOVE CARMN - 750ML,21,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,340733,ANCIENT PEAKS OYSTER RIDGE RED BLEND - 750ML,1,Purchase order
2020,April,E & J GALLO WINERY,WINE,77070,REDWOOD CREEK CAB - 1.5L,20,Purchase order
2020,April,RELIABLE CHURCHILL LLLP,WINE,40949,CASTELLO DI QUERCETO CLAS - 750ML,1,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,323955,MENAGE A TROIS S/BLC - 750ML,1,Purchase order
2020,April,MONSIEUR TOUTON SELECTION,WINE,314915,FLEUR DES TEMPLIERS MAL - 750ML,2,Purchase order
2020,April,CROWN IMPORTS,BEER,5932,MODELO ESPECIAL 4/6 NR - 12OZ,3332,Purchase order
2020,April,MICHAEL R DOWNEY SELECTIONS INC,WINE,45067,ADRIANO ADAMI GARBEL PROSECCO - 750ML,1,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,46360,D'ARENBERG HERMIT CRAB - 750ML,1,Purchase order
2020,April,MILLER BREWING COMPANY,BEER,51145,STEEL RESERVE STRWBRRY BRST  24OZ CAN,98,Purchase order
2020,April,INTERBALT PRODUCTS CORP,WINE,349093,KGM ALAZANI VALLEY RED - 750ML,3,Purchase order
2020,April,LEGENDS LTD,BEER,69552,ABOMINATION APELSINER NEKTARINER VAN 6/4 16OZ C,1,Purchase order
2020,April,MONSIEUR TOUTON SELECTION,WINE,329031,BOHIGAS CAVA BRUT - 750ML,2,Purchase order
2020,April,TREASURY WINE ESTATES AMERICAS COMPANY,WINE,85067,BERINGER PINK MOSCATO - 750ML,32,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,349851,MADFISH WHITE BLEND - 750ML,1,Purchase order
2020,April,LANTERNA DISTRIBUTORS INC,WINE,332760,BARKERS MARQUE 3 BROOMS S/BLC - 750ML,4,Purchase order
2020,April,E & J GALLO WINERY,WINE,336914,LIBERTY CREEK CHARD  - 500ML,40,Purchase order
2020,April,BANVILLE & JONES WINE MERCHANTS,WINE,237248,DONNA LAURA ALTEO CHN RIS - 750ML,8,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,313672,LANGLOIS CREMANT DE LOIRE BRUT ROSE - 750ML,1,Purchase order
2020,April,PUNTO VINO LLC,WINE,302244,BAUER GRUNER VELT GR GMORK - 750ML,4,Purchase order
2020,April,ANHEUSER BUSCH INC,BEER,50727,RITAS COCO-NUT-RITA 1/15PK 25OZ CAN,72,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,LIQUOR,24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,1,Purchase order
2020,April,UNITED STATES DISTILLED PRODUCTS,WINE,80291,DONA PAULA EST MAL - 750ML,14,Purchase order
2020,April,CROWN IMPORTS,BEER,51022,CORONA FAMILIAR 24/12OZ LOOSE-NR,45,Purchase order
2020,April,KYSELA PERE ET FILS LTD,WINE,238628,RINALDI MALV DI CASTELNUOVO DON BOSCO - 750ML,1,Purchase order
2020,April,DIAGEO NORTH AMERICA INC,LIQUOR,71619,BULLEIT BOURBON - 1.75L,420,Purchase order
2020,April,FREIXENET MIONETTO USA INC,WINE,87106,GLORIA FERRER SONOMA BRUT - 750ML,14,Purchase order
2020,April,INTERBALT PRODUCTS CORP,WINE,349079,KGM KINDZMARAULIU - 750ML,5,Purchase order
2020,April,PWSWN INC,WINE,347991,KAAPZICHT CHENIN BLANC 750 ML,2,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,143766,RICHARDS WILD IRISH ROSE - 1.5L,6,Purchase order
2020,April,E & J GALLO WINERY,WINE,88447,LOUIS MARTINI NAPA VALLEY CAB - 750ML,28,Purchase order
2020,April,E & J GALLO WINERY,LIQUOR,73276,NEW AMSTERDAM VODKA - APPLE - 750ML,16,Purchase order
2020,April,PUNTO VINO LLC,WINE,333615,CH BURGOZONE COTE DE DANUBE S/BLC - 750ML,8,Purchase order
2020,April,CONSTELLATION BRANDS,WINE,76821,BLACK BOX CALIFORNIA MER - 3L,264,Purchase order
2020,April,MONSIEUR TOUTON SELECTION,WINE,407542,SANTIAGO RUIZ RIAS BAIXAS - 750ML,2,Purchase order
2020,April,LANTERNA DISTRIBUTORS INC,WINE,334609,CEDRICK BARDIN POU/FUME - 750ML,1,Purchase order
2020,April,BACCHUS IMPORTERS LTD,WINE,41112,IF YOU SEE KAY RED - 750ML,1,Purchase order
2020,April,BBL INC,BEER,98639,DELIRIUM TREMENS 6/4 NR,12,Purchase order
2020,April,CASTLE BRANDS USA CORP,LIQUOR,71622,GOSLING DARK & STORMY CANS (RTD) - 8.5Z,1,Purchase order
2020,April,DIONYSOS IMPORTS INC,WINE,64327,LA BOUISSIERE LES AMIS - 750ML,1,Purchase order
2020,April,DIAGEO NORTH AMERICA INC,BEER,6165,GUINNESS DRAFT 4/6NR - 11.2OZ,756,Purchase order
2020,April,DMV DISTRIBUTING LLC,WINE,313089,DFJ VINHOS PAXIS RED - 750ML,49,Purchase order
2020,April,JACKSON FAMILY ENTERPRISES INC,WINE,232824,LA CREMA MONTEREY P/NOIR ROSE - 750ML,42,Purchase order
2020,April,LUXCO SPIRITED BRANDS,WINE,67156,YAGO SANT' GRIA - 750ML,14,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,346606,SAN MARZANO IL PUMO NEGROAMARO - 750ML,1,Purchase order
2020,April,DIONYSOS IMPORTS INC,WINE,311610,CH DE PASSAVANT ANJOU WHITE - 750ML,1,Purchase order
2020,April,BUCK DISTRIBUTING COMPANY INC,BEER,69609,RECKLESS CASCADE FALLS IPA 4/6 CANS,6,Purchase order
2020,April,PUNTO VINO LLC,WINE,331614,ARTESANA TANNAT/MERLOT - 750ML,1,Purchase order
2020,April,LANTERNA DISTRIBUTORS INC,WINE,383040,TERRAPIN CEL P/NOIR - 750ML,2,Purchase order
2020,April,SUTTER HOME WINERY INC,WINE,313885,MENAGE A TROIS CAB - 750ML,42,Purchase order
2020,April,NICHE IMPORTERS,LIQUOR,48548,BISTRA SLIVOVITZ PLUM BRANDY - 750ML,4,Purchase order
2020,April,DIONYSOS IMPORTS INC,WINE,355714,NOSTOS MRS RED - 750ML,1,Purchase order
2020,April,DOPS INC,BEER,63064,UINTA CLEAR DAZE IPA 4/6 CANS,3,Purchase order
2020,April,MONSIEUR TOUTON SELECTION,WINE,328857,LES DAUPHINS RSE - 750ML,7,Purchase order
2020,April,DELICATO FAMILY VINEYARDS,WINE,166280,Z ALEXANDER BROWN SANTA LUCIA HIGHLANDS CHARDONNAY - 750ML,11,Purchase order
2020,April,YOUNG WON TRADING INC,BEER,346642,GINGA KOGEN - 300ML,4,Purchase order
2020,April,JOS VICTORI WINES,WINE,355104,JOHN UMBACH PS PINOT NOIR - 750ML,12,Purchase order
2020,April,MILLER BREWING COMPANY,BEER,51194,VIZZY VARIETY 2/12PK 12OZ SLIM CAN,104,Purchase order
2020,April,BOSTON BEER CORPORATION,BEER,26105,ANGRY ORCHARD MIX 2/12 NR - 12OZ,144,Purchase order
2020,April,ROYAL WINE CORP,WINE,86150,BARON HERZOG CHEN/BLC - 750ML,14,Purchase order
2020,April,PWSWN INC,WINE,335307,MULTIPLICITY RED BLEND 12 - 750ML,1,Purchase order
2020,April,ROYAL WINE CORP,WINE,355676,VITKIN CARIGNAN - 750ML,1,Purchase order
2020,April,BACKUP BEVERAGE,BEER,69508,GREAT LAKES DORTMUNDER GOLD 4/6 CANS,3,Purchase order
2020,April,LEGENDS LTD,KEG,69597,BURLEY OAK MOS DANK MOMO 1/2 KEG,1,Purchase order
2020,April,HEINEKEN USA,BEER,27356,STRONGBOW GOLD CIDER 4/6NR - 11.2OZ,252,Purchase order
2020,April,INTERBALT PRODUCTS CORP,WINE,351440,TABERNERO CABERNET SAUVIGNON - 750ML,1,Purchase order
2020,April,BUCK DISTRIBUTING COMPANY INC,BEER,26075,HOFBRAU ORIGINAL 4/6NR - 11.2OZ,144,Purchase order
2020,April,E & J GALLO WINERY,WINE,81217,BAREFOOT ON THE GO P/GRIG - 500ML,20,Purchase order
2020,April,NEGUS BREWING COMPANY LLC,BEER,68476,NEGUS ADDIS TEFF AMBER ALE 4/6 NR,7,Purchase order
2020,April,NEXTERRA WINE COMPANY,WINE,64078,COOPER'S HAWK SPARKLING PROSECCO 750ML,20,Purchase order
2020,April,DMV DISTRIBUTING LLC,WINE,238662,DFJ VINHOS PATAMAR RED BLEND RESA - 750ML,14,Purchase order
2020,April,BACKUP BEVERAGE,BEER,68784,SNAFU EASY RETRO LAGER 4/6 CANS,1,Purchase order
2020,April,FREIXENET MIONETTO USA INC,WINE,79340,FREIXENET CORDON NEGRO BRUT - 1.5L,55,Purchase order
2020,April,DOPS INC,BEER,90883,NORTH COAST OLD RASPUTIN STOUT 4/6NR - 12OZ,9,Purchase order
2020,April,CROWN IMPORTS,BEER,51061,MODELO ESPECIAL 1/12PK 32OZ NR,80,Purchase order
2020,April,DEUTSCH FAMILY WINE & SPIRITS,WINE,84967,YELLOW TAIL JAMMY RED ROO - 750ML,60,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,383813,RECANATI MER - 750ML,1,Purchase order
2020,April,IMPERO WINE DISTRIBUTORS,WINE,62729,TUDERNUM GRECHETTO DI TODI 750ML,1,Purchase order
2020,April,BACCHUS IMPORTERS LTD,WINE,313867,FERNLANDS S/BLC - 750ML,7,Purchase order
2020,April,LEGENDS LTD,BEER,63123,PEAK BLOOM 6/4 16OZ CANS,1,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,20214,SILVER OAK A/V CAB - 750ML,7,Purchase order
2020,April,VIGNOBLES LVDH USA INC,WINE,119350,CASTLE ROCK ZIN - 750ML,3,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,304789,ST INNOCENT MOMTAZI P/NOIR - 750ML,1,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,44292,JEALOUS BITCH CAB - 750ML,5,Purchase order
2020,April,E & J GALLO WINERY,WINE,80557,BAREFOOT CEL CHARD - BIB -3L,52,Purchase order
2020,April,BACCHUS IMPORTERS LTD,WINE,319949,ZOE WHITE - 750ML,3,Purchase order
2020,April,DIONYSOS IMPORTS INC,WINE,313989,CORTE ADAMI VAL SUP - 750ML,1,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,337320,LE CHARMEL PINOT NOIR - 750ML,14,Purchase order
2020,April,KYSELA PERE ET FILS LTD,WINE,232776,HUGL ZWEIGELT ROSE - 750ML,2,Purchase order
2020,April,POTOMAC SELECTIONS INC,WINE,354640,ILLAHE VYDS P/NOIR WILLIAMETTE VALLEY - 750ML,1,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,86820,HIDDEN CRUSH CHARD - 750ML,1,Purchase order
2020,April,ANHEUSER BUSCH INC,BEER,90565,BUSCH 30PK CAN - 12OZ,1248,Purchase order
2020,April,HEINEKEN USA,BEER,23282,HEINEKEN LIGHT 2/12 FP CAN - 12OZ,130,Purchase order
2020,April,PERNOD RICARD USA LLC,LIQUOR,70512,THE GLENLIVET FOUNDERS RESERVE - 750ML,120,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,355484,ROSCATO ROSE CAN - 250ML,1,Purchase order
2020,April,PWSWN INC,WINE,336345,K CELLARS SYR/CAB - 750ML,1,Purchase order
2020,April,JACK POUST & COMPANY INC,WINE,59340,HARTLEY & GIBSON XIMENEZ - 750ML,1,Purchase order
2020,April,BARON FRANCOIS LTD,WINE,63096,CH TOUR DE GOUPIN RED BLEND - 750ML,56,Purchase order
2020,April,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,309843,BRECA GARN DEL FUEGO - 750ML,6,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,383805,RECANATI RES PET SYR/ZIN - 750ML,1,Purchase order
2020,April,NEW BELGIUM BREWING INC,BEER,25424,NB VOODOO RANGER IPA 4/6 NR - 12OZ,360,Purchase order
2020,April,CONSTELLATION BRANDS,WINE,80333,KIM CRAWFORD P/NOIR - 750ML,11,Purchase order
2020,April,VIGNOBLES LVDH USA INC,WINE,302361,CASTLE ROCK PASO ROBLES CAB - 750ML,3,Purchase order
2020,April,TREASURY WINE ESTATES AMERICAS COMPANY,WINE,85424,19 CRIMES SEA  RED BLEND - 750ML,96,Purchase order
2020,April,HUB WINE CORPORATION,WINE,312189,90+ CELLARS LOT 33 LANG ROSE - 750ML,2,Purchase order
2020,April,KYSELA PERE ET FILS LTD,WINE,415219,SAN ELIAS CHARD - 750ML,2,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,435538,LICIA ALBARINO - 750ML,1,Purchase order
2020,April,STEFANO INCORPORATED,LIQUOR,350840,ANTIOQUENO AGUARDIENTE - 750ML,2,Purchase order
2020,April,PERNOD RICARD USA LLC,LIQUOR,42358,H WALKER DE MENTHE - GREEN - 750ML,6,Purchase order
2020,April,LEGENDS LTD,BEER,60564,WOLFFERS DRY ROSE CIDER 6/4 10OZ CANS,5,Purchase order
2020,April,ROYAL WINE CORP,WINE,86240,BARON HERZOG WH/ZIN - 750ML,42,Purchase order
2020,April,BACCHUS IMPORTERS LTD,WINE,412686,BODEGAS NAVERAN CAVA BRUT - 750ML,1,Purchase order
2020,April,BACCHUS IMPORTERS LTD,WINE,331433,CARRO TINTO - 750ML,3,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,322314,TORTOISE CREEK SYR/GREN CHARMEL - 750ML,2,Purchase order
2020,April,INTERBALT PRODUCTS CORP,WINE,353918,KUTJEVO TRAMINAC - 750ML,3,Purchase order
