INSPECTION_NO,INSPECTION_DATE,VIOLATIONS,WARNINGS
1092509111223,09/24/2009 08:40:00 AM,0,0
1022018104259,02/14/2018 11:35:00 PM,0,0
1121817075141,12/14/2017 04:10:00 PM,0,0
1032216095928,03/18/2016 01:05:00 AM,0,0
1032817082804,03/24/2017 07:20:00 AM,0,0
1060914145943,06/05/2014 07:20:00 AM,0,0
1012919080824,01/24/2019 09:15:00 AM,0,0
1062714122846,06/26/2014 11:05:00 AM,0,0
1080218204749,07/20/2018 07:40:00 PM,0,0
1040214115435,03/24/2014 07:55:00 AM,0,0
1072513084550,07/18/2013 09:00:00 AM,0,0
1032410125251,03/23/2010 06:20:00 PM,0,0
1051418065739,05/09/2018 06:50:00 AM,0,0
1111313123604,10/21/2013 07:50:00 PM,0,0
1052918092258,05/29/2018 03:05:00 PM,0,0
1082218102848,08/19/2018 11:40:00 AM,0,0
1030620080811,03/04/2020 12:45:00 AM,0,0
1012418060731,01/11/2018 07:55:00 PM,0,0
1100907115103,09/19/2007 09:15:00 AM,0,0
1081318075750,07/12/2018 04:50:00 PM,0,0
1050319122547,05/01/2019 02:55:00 AM,0,0
1040918092616,03/19/2018 04:45:00 AM,0,0
1050118063937,04/26/2018 06:35:00 PM,0,0
1011413093503,12/19/2012 09:45:00 AM,0,0
1092017070732,09/13/2017 05:25:00 PM,0,0
1041217105413,04/11/2017 09:35:00 AM,0,0
1042120095607,04/17/2020 03:50:00 PM,0,0
1103118113609,10/29/2018 12:20:00 AM,0,0
1051409101354,05/13/2009 07:00:00 AM,0,0
1012114090035,01/13/2014 01:00:00 AM,0,0
1080218155311,07/25/2018 05:25:00 PM,0,0
1081114132828,08/05/2014 07:40:00 PM,0,0
1082812093113,08/21/2012 06:05:00 AM,0,0
1061318132436,06/01/2018 04:45:00 PM,0,0
1060214153610,05/29/2014 04:50:00 PM,0,0
1041708131646,04/16/2008 04:20:00 PM,0,0
1050119173113,04/23/2019 02:10:00 AM,0,0
1041509055629,04/14/2009 03:10:00 AM,0,0
1040407232442,04/03/2007 04:16:00 PM,0,0
1092815104203,09/24/2015 03:35:00 PM,0,0
1062409103517,06/23/2009 09:35:00 AM,0,0
1043018105949,04/27/2018 05:25:00 PM,0,0
1032420072751,03/23/2020 05:15:00 PM,0,0
1042915110857,04/28/2015 05:05:00 PM,0,0
1011019071506,01/08/2019 07:30:00 AM,0,0
1050115075521,04/30/2015 11:35:00 AM,0,0
1112916191341,11/19/2016 08:25:00 AM,0,0
1110218090639,11/01/2018 03:00:00 PM,0,0
1062812101110,06/27/2012 09:25:00 AM,0,0
1112307131304,11/23/2007 08:10:00 AM,0,0
1031212135135,03/09/2012 10:05:00 AM,0,0
1050317081159,05/02/2017 05:10:00 PM,0,0
1020514083901,01/31/2014 05:05:00 PM,0,0
1071515132922,07/13/2015 05:25:00 PM,0,0
1060711114525,06/06/2011 12:50:00 AM,0,0
1022819084256,02/26/2019 01:05:00 AM,0,0
1041708062640,04/09/2008 10:50:00 AM,0,0
1042017113618,04/19/2017 07:05:00 AM,0,0
1081309071327,08/12/2009 07:35:00 AM,0,0
1121119130704,12/05/2019 09:50:00 PM,0,0
1030310083212,03/02/2010 07:45:00 AM,0,0
1090916112842,08/22/2016 11:10:00 AM,0,0
1072409101132,07/24/2009 12:45:00 AM,0,0
1031408071319,02/19/2008 09:15:00 AM,0,0
1082908130012,08/28/2008 09:15:00 PM,0,0
1081718105714,07/30/2018 02:50:00 AM,0,0
1013112100516,01/30/2012 09:05:00 AM,0,0
1092315093221,09/17/2015 11:20:00 PM,0,0
1112811102347,11/25/2011 09:20:00 AM,0,0
1070716102215,06/29/2016 11:00:00 AM,0,0
1031618123929,03/13/2018 07:50:00 AM,0,0
1081814120530,08/12/2014 09:40:00 AM,0,0
1022317110617,02/23/2017 11:01:00 AM,0,0
1041316101547,04/04/2016 11:25:00 AM,0,0
1050918073555,05/02/2018 11:20:00 PM,0,0
1032420101130,03/23/2020 08:50:00 AM,0,0
1022916144949,02/24/2016 11:50:00 PM,0,0
1062817094259,06/26/2017 06:55:00 AM,0,0
1040414124404,03/19/2014 07:20:00 AM,0,0
1070108135456,07/01/2008 09:10:00 AM,0,0
1062509085225,06/24/2009 06:15:00 PM,0,0
1080118191854,07/26/2018 04:55:00 PM,0,0
1013019091942,01/23/2019 09:40:00 AM,0,0
1020718125253,01/30/2018 08:45:00 PM,0,0
1082417094150,08/24/2017 02:00:00 AM,0,0
1101514090233,10/03/2014 07:05:00 AM,0,0
1122116120430,12/01/2016 05:50:00 PM,0,0
1052015151533,05/13/2015 09:50:00 AM,0,0
1121510084048,12/14/2010 10:00:00 AM,0,0
1062513123700,06/22/2013 07:10:00 AM,0,0
1011012132302,01/09/2012 07:20:00 AM,0,0
1031412120826,03/09/2012 03:30:00 PM,0,0
1101111102235,10/07/2011 05:25:00 PM,0,1
1101111102235,10/07/2011 05:25:00 PM,0,1
1030716114901,03/02/2016 09:45:00 AM,0,0
1100316082345,09/12/2016 08:25:00 AM,0,0
1071012141837,07/06/2012 10:00:00 AM,0,0
1021215112915,02/03/2015 04:50:00 PM,0,0
1041216115516,04/06/2016 11:20:00 PM,0,0
1120519085301,12/04/2019 05:35:00 PM,0,0
1041015093121,04/08/2015 02:00:00 AM,0,0
1051316083406,05/03/2016 09:55:00 AM,0,0
1060308132909,06/03/2008 09:10:00 AM,0,0
1092010090424,09/17/2010 08:25:00 AM,0,0
1112017101155,11/15/2017 08:35:00 AM,0,0
1091715100716,09/16/2015 01:10:00 AM,0,0
1030117065324,02/27/2017 08:25:00 AM,0,0
1092818175528,09/27/2018 04:25:00 PM,0,0
1051618061603,05/14/2018 11:55:00 AM,0,0
1071919063224,07/18/2019 07:35:00 AM,0,0
1031315133506,03/10/2015 04:50:00 PM,0,0
1102709072817,10/26/2009 08:40:00 AM,0,0
1091613073437,09/05/2013 03:30:00 PM,0,0
1120611110530,12/02/2011 07:40:00 AM,0,0
1060413081610,05/29/2013 04:25:00 PM,0,0
1060717071913,06/07/2017 03:00:00 AM,0,0
1091613092521,09/06/2013 07:20:00 PM,0,0
1121918090105,12/14/2018 08:10:00 AM,0,0
1061112091537,06/09/2012 08:45:00 AM,0,0
1082118073629,08/20/2018 05:50:00 PM,0,0
1060314090847,05/29/2014 08:50:00 AM,0,0
1012114110936,01/08/2014 12:50:00 PM,0,0
1061919082247,06/17/2019 03:45:00 PM,0,0
1062612090959,06/22/2012 10:35:00 AM,0,0
1080410081658,08/03/2010 06:20:00 PM,0,0
1122013083303,12/19/2013 09:30:00 AM,0,0
1030518101245,02/26/2018 08:50:00 AM,0,0
1101718161955,10/04/2018 03:35:00 PM,0,0
1071417073223,07/13/2017 10:30:00 AM,0,0
1092211102652,09/21/2011 07:40:00 PM,0,0
1081914111733,08/03/2014 08:00:00 AM,0,0
1041520074742,04/14/2020 04:50:00 PM,0,0
1041610080331,04/15/2010 09:30:00 AM,0,0
1102213124826,10/06/2013 11:35:00 AM,0,0
1120816125125,10/30/2016 09:15:00 AM,0,0
1011516110016,01/15/2016 01:00:00 AM,0,0
1041020072810,04/09/2020 05:30:00 PM,0,0
1112713123359,10/08/2013 07:50:00 AM,0,0
1091713121549,09/12/2013 09:05:00 AM,0,0
1103007151941,09/27/2007 03:09:00 PM,0,0
1062811142452,06/27/2011 01:30:00 PM,0,0
1071619063746,07/12/2019 04:15:00 PM,0,0
1061808061938,06/10/2008 08:00:00 AM,0,0
1042817070759,04/28/2017 01:55:00 AM,0,0
1031114094509,03/06/2014 03:35:00 PM,0,0
1050908125244,05/09/2008 08:00:00 AM,0,0
1120216121147,11/18/2016 11:25:00 AM,0,0
1121514125908,12/15/2014 12:58:00 PM,0,0
1082913125806,08/28/2013 08:25:00 AM,0,0
1100412121947,10/02/2012 08:35:00 AM,0,0
1022112115814,02/18/2012 07:30:00 AM,0,0
1022317080210,02/22/2017 10:35:00 AM,0,0
1042811083159,04/27/2011 04:40:00 PM,0,0
1120811093735,12/08/2011 01:00:00 AM,0,0
1051012094840,05/09/2012 07:45:00 AM,0,0
1020914091304,02/08/2014 08:20:00 AM,0,0
1043013132601,04/16/2013 08:40:00 PM,0,0
1063010080317,06/25/2010 07:30:00 AM,0,0
1070207110129,06/21/2007 06:50:00 AM,0,0
1062719085019,06/26/2019 03:30:00 PM,0,0
1102914105849,10/22/2014 11:10:00 AM,0,0
1091319063404,09/12/2019 08:35:00 PM,0,0
1112311113953,11/22/2011 08:55:00 AM,0,0
1031108210607,03/11/2008 03:35:00 PM,0,0
1092315094205,09/17/2015 09:50:00 AM,0,0
1070213102631,06/28/2013 07:50:00 AM,0,0
1053113113213,05/20/2013 08:00:00 AM,0,0
1030711080405,03/04/2011 07:15:00 AM,0,0
1072718113126,07/18/2018 01:50:00 PM,0,0
1060619080307,06/05/2019 03:30:00 PM,0,0
1051619183716,05/15/2019 11:15:00 AM,0,0
1120718060234,12/07/2018 02:30:00 AM,0,0
1021717095427,02/16/2017 10:25:00 AM,0,0
1082008055054,08/19/2008 08:00:00 AM,0,0
1070213091907,07/01/2013 07:45:00 PM,0,0
1090707060808,09/06/2007 08:55:00 AM,0,0
1040114070437,03/10/2014 11:55:00 AM,0,0
1020613125806,01/11/2013 05:25:00 PM,0,0
1072312115119,07/19/2012 10:00:00 AM,0,0
1120413100718,11/20/2013 07:40:00 AM,0,0
1091713093104,09/13/2013 06:55:00 AM,0,0
1042407134357,04/24/2007 09:00:00 AM,0,0
1062409105338,06/23/2009 04:50:00 PM,0,0
1061413104541,06/10/2013 09:20:00 AM,0,0
1102017085328,10/19/2017 06:50:00 PM,0,0
1030714111341,03/05/2014 11:25:00 AM,0,0
1030707065333,03/06/2007 06:46:00 PM,0,0
1102212120900,10/18/2012 10:30:00 AM,0,0
1022715145233,02/24/2015 03:45:00 PM,0,0
1030112103809,02/29/2012 04:40:00 PM,0,0
1052214092300,05/20/2014 03:30:00 PM,0,0
1090407133433,09/04/2007 07:30:00 AM,0,0
1041707141821,04/17/2007 09:15:00 AM,0,0
1121310075355,12/10/2010 09:15:00 AM,0,0
1081712105721,08/16/2012 10:45:00 AM,0,0
1082707114504,08/09/2007 04:36:00 PM,0,0
1050119154722,04/26/2019 04:25:00 PM,1,0
1050119154722,04/26/2019 04:25:00 PM,1,0
1071816140839,07/07/2016 11:40:00 AM,0,0
1112217072559,11/09/2017 07:50:00 AM,0,0
1122311111447,12/23/2011 01:00:00 AM,0,0
1081111090629,08/10/2011 07:30:00 AM,0,0
1092818101637,09/17/2018 09:25:00 AM,0,0
1091313084538,08/29/2013 04:10:00 PM,0,0
1013019075710,01/17/2019 07:15:00 AM,0,0
1010318101110,12/28/2017 11:04:00 PM,0,0
1120513065742,12/04/2013 08:20:00 PM,0,0
1122115111217,12/20/2015 10:40:00 AM,0,0
1100217080231,09/13/2017 08:50:00 AM,0,0
1120618064804,12/05/2018 10:40:00 AM,0,0
1121817124342,12/12/2017 05:00:00 PM,0,0
1041912090927,04/18/2012 03:15:00 PM,0,0
1042215101232,04/21/2015 10:05:00 AM,0,0
1100118074608,09/10/2018 12:40:00 AM,0,0
1081219121628,08/09/2019 07:05:00 AM,0,0
1040417124751,04/03/2017 11:05:00 AM,0,0
1011718104858,01/10/2018 10:47:00 AM,0,0
1120409084157,12/04/2009 12:00:00 AM,0,0
1050211111458,05/01/2011 09:00:00 AM,0,0
1012110073735,01/20/2010 06:55:00 AM,0,0
1031419143850,03/14/2019 10:35:00 AM,0,0
1101216072116,09/25/2016 08:20:00 AM,0,0
1121216093759,10/07/2016 11:30:00 AM,0,0
1110509121808,11/04/2009 07:35:00 AM,0,0
1101510093324,10/14/2010 08:50:00 AM,0,0
1041918080534,04/17/2018 06:40:00 PM,0,1
1063015125906,06/26/2015 01:15:00 AM,0,0
1072619123131,07/22/2019 11:00:00 PM,0,0
1050720124715,05/06/2020 04:50:00 PM,0,0
1122214110357,12/19/2014 10:40:00 AM,0,0
1061615122602,06/10/2015 09:40:00 AM,0,0
1012919075419,01/29/2019 12:15:00 AM,0,0
1010219184657,12/24/2018 10:25:00 AM,0,0
1070810083647,07/07/2010 09:45:00 AM,0,0
1101718185325,10/09/2018 08:30:00 AM,0,0
1063017074030,06/29/2017 05:00:00 PM,0,0
1081018102018,08/07/2018 01:25:00 AM,0,0
1100516115433,09/23/2016 07:40:00 AM,0,0
1040113120223,03/28/2013 08:55:00 AM,0,0
1081017074909,08/09/2017 03:50:00 PM,0,0
1082019062601,08/20/2019 12:20:00 AM,0,0
1110612114628,10/24/2012 10:00:00 AM,0,0
1021915085254,02/11/2015 07:50:00 AM,0,0
1022117092655,02/17/2017 11:15:00 AM,0,0
1062612130204,06/24/2012 09:45:00 AM,0,0
1012309131030,01/23/2009 09:45:00 AM,0,0
1041114153919,04/10/2014 09:00:00 AM,0,0
1103013122109,09/30/2013 08:05:00 PM,0,0
1101818091435,10/11/2018 06:40:00 PM,0,0
1041315103639,04/02/2015 03:45:00 PM,0,0
1050913101815,05/03/2013 06:00:00 PM,0,0
1111210075158,11/10/2010 04:20:00 PM,0,0
1101614123734,10/07/2014 10:10:00 AM,0,0
1070912093744,07/08/2012 09:20:00 AM,0,0
1083117123837,08/30/2017 03:45:00 PM,0,0
1040314115211,04/02/2014 09:40:00 AM,0,0
1101519081854,10/11/2019 10:15:00 AM,0,0
1011013092359,12/13/2012 09:23:00 AM,0,0
1081908132123,08/18/2008 09:05:00 AM,0,0
1122011105751,12/20/2011 02:25:00 AM,0,0
1060607132919,06/06/2007 10:30:00 AM,0,0
1050808130540,04/28/2008 08:00:00 AM,0,1
1050808130540,04/28/2008 08:00:00 AM,0,1
1112619072221,11/25/2019 04:20:00 PM,0,0
1031015133816,03/03/2015 03:00:00 PM,0,0
1011516110959,01/13/2016 04:30:00 PM,0,0
1042120093714,04/20/2020 01:45:00 AM,0,0
1010219175958,12/26/2018 04:15:00 PM,0,0
1070908063409,07/09/2008 04:20:00 AM,0,0
1080114130722,07/30/2014 11:25:00 AM,0,0
1102109123848,10/20/2009 08:15:00 AM,0,0
1100919065129,10/09/2019 01:40:00 AM,0,0
1060308131640,06/02/2008 06:30:00 PM,0,0
1050312094127,05/02/2012 09:40:00 AM,0,0
1100311074712,09/30/2011 10:15:00 AM,0,0
1040919114629,04/07/2019 09:55:00 AM,0,0
1070115091853,06/24/2015 04:50:00 PM,0,0
1110413112636,10/11/2013 07:35:00 AM,0,0
1011419111449,01/11/2019 07:50:00 AM,0,0
1091208061431,09/11/2008 08:30:00 AM,0,0
1050109094905,04/30/2009 08:00:00 AM,0,0
1012116102810,01/20/2016 12:25:00 AM,0,0
1051012102008,05/09/2012 07:35:00 AM,0,0
1010219172409,12/27/2018 04:10:00 PM,0,0
1081319062219,08/12/2019 04:40:00 PM,0,0
1091217113015,09/06/2017 08:30:00 AM,0,0
1060914122549,06/09/2014 12:35:00 AM,0,0
1101719070808,10/16/2019 09:55:00 AM,0,0
1041211093912,04/11/2011 11:00:00 AM,0,0
1022515093641,02/20/2015 09:40:00 AM,0,0
1102819075117,10/26/2019 07:05:00 AM,0,0
1121517084732,12/08/2017 05:45:00 PM,0,0
1011211074309,01/11/2011 08:40:00 AM,0,0
1120916074715,10/11/2016 07:20:00 AM,0,0
1060319092502,06/02/2019 06:50:00 AM,0,0
1101508123714,07/31/2008 03:06:00 PM,0,0
1072017115743,07/18/2017 07:35:00 AM,0,0
1090314091239,08/27/2014 04:15:00 AM,0,0
1121907150151,12/07/2007 04:46:00 PM,0,0
1091319063450,09/12/2019 08:05:00 PM,0,0
1102008080003,10/16/2008 02:30:00 PM,0,0
1080219064249,07/16/2019 08:55:00 AM,1,0
1080219064249,07/16/2019 08:55:00 AM,1,0
1040512111800,04/04/2012 08:40:00 AM,0,0
1122214114419,12/20/2014 07:20:00 AM,0,0
1011714100551,01/07/2014 04:00:00 PM,0,0
1110218115850,10/19/2018 03:15:00 AM,0,0
1042312101403,04/21/2012 08:55:00 AM,0,0
1031715085723,03/13/2015 10:00:00 AM,0,0
1102811092936,10/27/2011 09:20:00 AM,0,0
1032411092103,03/24/2011 12:30:00 AM,0,0
1091409125018,09/11/2009 07:40:00 AM,0,0
1072908105129,07/28/2008 04:30:00 PM,0,0
1122316081921,12/14/2016 07:35:00 AM,0,0
1010219164952,12/28/2018 08:45:00 AM,0,0
1120516071743,10/07/2016 01:35:00 AM,0,0
1030620080908,03/04/2020 02:15:00 AM,0,0
1060217072710,06/01/2017 10:05:00 AM,0,0
1091713072947,09/12/2013 09:20:00 AM,0,0
1101917105253,10/14/2017 07:30:00 AM,0,0
1083017110705,08/29/2017 08:02:00 PM,0,0
1113016184045,11/14/2016 08:40:00 AM,0,0
1101008132606,10/09/2008 04:15:00 AM,0,0
1020316110923,02/02/2016 11:45:00 PM,0,0
1042409150455,04/23/2009 03:30:00 PM,0,0
1050707125834,05/05/2007 09:10:00 AM,0,0
1051619173143,05/08/2019 03:15:00 PM,0,0
1011718064157,01/09/2018 12:25:00 PM,0,0
1100915142135,10/07/2015 10:50:00 PM,0,0
1022620103340,02/25/2020 07:35:00 AM,0,0
1021120081338,02/10/2020 03:10:00 PM,0,0
1081012115031,08/08/2012 09:25:00 AM,0,0
1121714103913,12/10/2014 11:30:00 PM,0,0
1110111090955,10/29/2011 08:15:00 AM,0,0
1010917103235,01/06/2017 08:55:00 AM,0,0
1052518124724,05/24/2018 05:25:00 PM,0,0
1090619071021,09/05/2019 07:25:00 AM,0,0
1033115145244,03/17/2015 05:30:00 PM,0,0
1041916091209,04/17/2016 07:20:00 AM,0,0
1121019084109,12/09/2019 11:40:00 PM,0,0
1041311092030,04/13/2011 12:00:00 AM,0,0
1042513102210,04/19/2013 09:20:00 AM,0,0
1100317103915,09/23/2017 09:45:00 AM,0,0
1021418102726,02/07/2018 03:45:00 PM,0,0
1061617075839,06/14/2017 03:15:00 PM,0,1
1061617075839,06/14/2017 03:15:00 PM,0,1
1070210081444,07/01/2010 12:35:00 AM,0,0
1092916124052,09/15/2016 04:40:00 PM,0,0
1122916081835,12/23/2016 08:10:00 AM,0,0
1061518073741,06/13/2018 08:50:00 AM,0,0
1012015114301,01/02/2015 09:35:00 AM,0,0
1040414104105,03/31/2014 03:10:00 PM,0,0
1072718102326,07/17/2018 07:30:00 AM,0,0
1090216093347,08/26/2016 06:40:00 PM,0,0
1111408125413,11/12/2008 07:00:00 AM,0,0
1030915121008,03/07/2015 11:50:00 PM,0,0
1053113071030,05/17/2013 04:30:00 PM,0,0
1042507074231,04/12/2007 04:11:00 PM,0,0
1111819094233,11/13/2019 03:15:00 PM,1,0
1092614101415,09/03/2014 10:25:00 AM,0,0
1021120111642,02/07/2020 08:05:00 AM,0,0
1032107092936,01/19/2007 09:10:00 AM,0,0
1092110072558,09/20/2010 08:25:00 AM,0,0
1100318094233,09/19/2018 05:40:00 PM,0,0
1103118084429,10/31/2018 02:35:00 AM,0,0
1071919064436,07/18/2019 03:55:00 PM,0,0
1062907061617,06/28/2007 10:11:00 AM,0,0
1072617072555,07/25/2017 09:05:00 AM,0,0
1040518130436,03/15/2018 06:25:00 PM,0,0
1021417130907,02/12/2017 11:05:00 PM,0,0
1012815105406,01/02/2015 01:05:00 AM,0,0
1091117061557,09/08/2017 06:35:00 PM,0,0
1032019111822,03/15/2019 01:15:00 AM,0,0
1122917093804,12/29/2017 05:15:00 PM,0,0
1061713062536,06/11/2013 03:20:00 PM,0,0
1010515110644,12/16/2014 06:25:00 PM,0,0
1091908080524,09/03/2008 04:50:00 PM,0,0
1111007141558,11/10/2007 11:30:00 AM,0,0
1120210085444,12/01/2010 09:25:00 AM,0,0
1091613102043,09/10/2013 07:15:00 AM,0,0
1011618123501,01/02/2018 04:35:00 PM,0,1
1011618123501,01/02/2018 04:35:00 PM,0,1
1052215091828,05/20/2015 07:20:00 PM,0,0
1040119120901,03/29/2019 12:35:00 AM,0,0
1031015123410,03/08/2015 06:45:00 AM,0,0
1060107135856,06/01/2007 10:36:00 AM,0,0
1040214102657,03/26/2014 07:40:00 AM,0,0
1011416151242,01/11/2016 11:40:00 AM,0,0
1020112102527,01/31/2012 05:05:00 PM,0,0
1082714123102,08/19/2014 09:15:00 AM,0,0
1052014112445,05/09/2014 09:30:00 AM,0,0
1010418065446,12/27/2017 03:35:00 AM,0,0
1011416110749,01/08/2016 08:30:00 AM,0,0
1060710090626,06/04/2010 04:20:00 PM,0,0
1050318065434,05/02/2018 03:35:00 AM,0,0
1062013110828,06/18/2013 08:40:00 AM,0,0
1050718062210,05/02/2018 08:05:00 AM,0,0
1021411075624,02/11/2011 08:00:00 AM,0,0
1032408105220,02/13/2008 11:46:00 AM,0,0
1052008132035,05/20/2008 09:25:00 AM,0,0
1073113131114,07/30/2013 08:55:00 AM,0,0
1011317073810,01/12/2017 03:50:00 PM,0,0
1013012105617,01/30/2012 01:40:00 AM,0,0
1060910124914,06/09/2010 01:00:00 AM,0,0
1080118120524,07/23/2018 10:00:00 AM,0,0
1121613074437,12/13/2013 03:45:00 PM,0,0
1050914101418,05/05/2014 12:00:00 AM,0,0
1022719195421,02/19/2019 08:05:00 PM,0,0
1110218125533,10/19/2018 07:00:00 AM,0,0
1070518105252,06/29/2018 05:25:00 PM,0,1
1070518105252,06/29/2018 05:25:00 PM,0,1
1070518105252,06/29/2018 05:25:00 PM,0,1
1022819091123,02/17/2019 11:10:00 AM,0,0
1100516085030,09/19/2016 10:15:00 AM,0,0
1050212100935,05/01/2012 07:50:00 AM,0,0
1040213113252,04/01/2013 05:10:00 PM,0,0
1092211100404,09/21/2011 07:35:00 AM,0,0
1091908075828,09/05/2008 04:45:00 PM,0,0
1121119102214,12/10/2019 05:00:00 PM,0,0
1092419081928,09/23/2019 09:40:00 AM,0,0
1083012092334,08/29/2012 08:10:00 AM,0,0
1120208080714,11/18/2008 09:05:00 AM,0,0
1022817131518,02/24/2017 10:40:00 PM,0,0
1041218085233,04/08/2018 12:40:00 PM,0,0
1120914102546,11/13/2014 11:10:00 AM,0,0
1050311075241,05/02/2011 07:55:00 AM,0,0
1040907210221,04/09/2007 04:11:00 PM,0,0
1052217061245,05/21/2017 06:55:00 AM,0,0
1032312095733,03/22/2012 10:20:00 AM,0,0
1100217085756,09/18/2017 03:10:00 PM,0,0
1121517060953,12/08/2017 03:00:00 PM,0,0
1061713073819,06/07/2013 08:55:00 AM,0,0
1112717065027,11/28/2017 10:20:00 AM,0,0
1120516084414,10/12/2010 08:42:00 AM,0,0
1012114082949,01/07/2014 07:30:00 AM,0,0
1111615123813,11/13/2015 09:15:00 AM,0,0
1080916110820,07/21/2016 06:55:00 AM,0,0
1042911075342,04/29/2011 12:25:00 AM,0,0
1010220083400,12/31/2019 09:30:00 AM,0,0
1080312124956,08/02/2012 06:05:00 PM,0,0
1041111081141,04/08/2011 07:55:00 AM,0,0
1040708130053,04/07/2008 09:30:00 AM,0,0
1032910092413,03/25/2010 07:25:00 AM,0,0
1020818070711,01/17/2018 10:30:00 AM,0,0
1102815124455,10/21/2015 07:40:00 AM,0,0
1092718201230,09/18/2018 07:20:00 AM,0,0
1032713115601,03/26/2013 06:55:00 AM,0,0
1082615113558,08/25/2015 08:15:00 AM,0,0
1111209090252,11/10/2009 07:00:00 AM,0,0
1021716094959,02/16/2016 10:40:00 AM,0,0
1030112110045,02/29/2012 04:45:00 PM,0,0
1080607063658,08/02/2007 10:40:00 AM,0,0
1050213101228,04/30/2013 08:11:00 AM,0,0
1022417073404,02/24/2017 04:00:00 AM,0,0
1051214144619,05/01/2014 10:35:00 AM,0,0
1030117104818,02/28/2017 10:05:00 AM,0,0
1020518104914,01/22/2018 05:00:00 PM,0,0
1062513102020,06/21/2013 08:40:00 AM,0,0
1120418102401,12/03/2018 10:21:00 AM,0,0
1042617081047,04/25/2017 10:00:00 AM,0,0
1111210074650,11/10/2010 08:50:00 AM,0,0
1122619081055,12/24/2019 09:50:00 AM,0,0
1062110075124,06/18/2010 06:35:00 PM,0,0
1041119063658,04/03/2019 10:40:00 AM,0,0
1050411064816,05/03/2011 09:00:00 AM,0,0
1060914112526,06/05/2014 06:55:00 PM,0,0
1070111102208,06/30/2011 09:05:00 AM,0,0
1122619075042,12/23/2019 12:00:00 AM,0,0
1031517093921,03/12/2017 10:40:00 AM,0,0
1073115153331,07/27/2015 12:15:00 AM,0,0
1102908202955,10/29/2008 05:00:00 PM,0,0
1110615143030,11/02/2015 02:00:00 AM,0,0
1022513134531,02/06/2013 03:15:00 PM,0,0
1042214155111,04/16/2014 09:15:00 AM,0,0
1102711092940,10/26/2011 11:55:00 AM,0,0
1071408210633,07/11/2008 04:40:00 PM,0,0
1012417065416,01/23/2017 12:00:00 AM,0,0
1011413094357,12/06/2012 09:35:00 AM,0,0
1112508143137,11/15/2008 09:00:00 AM,0,0
1050917070217,05/05/2017 07:09:00 PM,0,1
1050511084310,05/04/2011 01:00:00 AM,0,0
1071218121151,07/03/2018 10:05:00 AM,0,0
1101408124043,06/23/2008 10:16:00 AM,0,0
1111811093213,11/17/2011 08:50:00 AM,0,0
1121714070522,12/03/2014 06:20:00 PM,0,0
1090916125429,08/31/2016 05:50:00 PM,0,0
1022112122617,02/17/2012 06:00:00 PM,0,0
1042507213551,04/25/2007 09:35:00 PM,0,0
1051811091023,05/18/2011 01:20:00 AM,0,0
1071315131344,07/09/2015 12:55:00 AM,0,0
1061217064320,06/11/2017 10:15:00 AM,0,0
1022620090915,02/20/2020 09:30:00 AM,0,0
1040720125941,04/06/2020 02:50:00 PM,0,0
1041111082122,04/08/2011 09:50:00 AM,0,0
1041111080824,04/08/2011 10:20:00 AM,0,0
1081307133701,08/13/2007 09:10:00 AM,0,0
1100217090738,09/18/2017 11:00:00 AM,0,0
1091708061950,09/16/2008 10:10:00 AM,0,0
1021908182326,02/19/2008 03:50:00 PM,0,0
1021215125636,02/06/2015 12:10:00 AM,0,0
1031014103018,02/07/2014 07:40:00 PM,0,0
1041018133550,03/30/2018 03:50:00 PM,0,0
1052118094805,05/18/2018 08:40:00 AM,0,0
1102017085021,10/18/2017 07:25:00 PM,0,0
1050514144451,04/25/2014 08:45:00 AM,0,0
1111207235939,11/09/2007 02:15:00 AM,0,0
1061615154758,06/06/2015 07:55:00 AM,0,0
1070711105549,07/06/2011 09:00:00 AM,0,0
1111413125059,10/22/2013 04:35:00 PM,0,0
1102609085542,10/23/2009 09:45:00 AM,0,0
1071019064436,07/09/2019 07:10:00 AM,0,0
1121316092318,11/25/2015 07:55:00 AM,0,0
1033015122858,03/25/2015 11:15:00 AM,0,0
1092612094801,09/25/2012 07:30:00 PM,0,0
1110708061432,11/06/2008 08:40:00 AM,0,0
1120417060509,11/28/2017 11:20:00 AM,0,0
1051217070916,05/12/2017 12:45:00 AM,0,0
1020915101347,01/24/2015 01:40:00 PM,0,0
1081913104851,08/16/2013 08:10:00 PM,0,0
1050318082511,05/01/2018 09:55:00 AM,0,0
1042717130146,04/26/2017 07:05:00 AM,0,1
1042717130146,04/26/2017 07:05:00 AM,0,1
1120616065049,10/21/2016 03:40:00 PM,0,0
1112213072005,11/09/2013 09:35:00 AM,0,0
1081111085257,08/10/2011 09:40:00 AM,0,0
1040115122019,03/30/2015 08:55:00 AM,0,0
1042518065328,04/24/2018 06:10:00 PM,0,0
1092916104224,09/13/2016 08:40:00 AM,0,0
1020307140852,02/03/2007 10:35:00 AM,0,0
1020413112855,01/08/2013 09:10:00 AM,0,0
1080918122238,08/07/2018 02:15:00 AM,0,0
1113013085845,11/07/2013 08:25:00 AM,0,0
1081109073154,08/10/2009 08:30:00 AM,0,0
1020520105745,02/03/2020 02:15:00 PM,0,0
1081517091107,08/14/2017 08:05:00 AM,0,0
1120519082027,12/04/2019 03:25:00 PM,0,0
1052219084913,05/06/2019 11:20:00 PM,0,0
