NCESSCH,School Name,School Year,Number of Applications,lastUpdated,recordId
290582000127,BRAYMER HIGH,2016,11,01/07/2016 02:15:00 AM,2905820001272016
291666000910,KINGSVILLE HIGH,2016,*,01/07/2016 02:15:00 AM,2916660009102016
291167000427,EXETER HIGH,2016,21,01/07/2016 02:15:00 AM,2911670004272016
291686000935,KOSHKONONG HIGH,2016,9,01/07/2016 02:15:00 AM,2916860009352016
291107000379,DREXEL HIGH,2016,9,01/07/2016 02:15:00 AM,2911070003792016
292685001624,LAFAYETTE SR. HIGH,2016,252,01/07/2016 02:15:00 AM,2926850016242016
290297000010,ALBANY HIGH,2016,15,01/07/2016 02:15:00 AM,2902970000102016
292142001177,SCOTT CO. CENTRAL HIGH,2016,8,01/07/2016 02:15:00 AM,2921420011772016
290591000135,BRONAUGH HIGH,2016,9,01/07/2016 02:15:00 AM,2905910001352016
AA000373,CROSSROADS COLLEGE PREPARATORY SCHOOL,2016,19,01/07/2016 02:15:00 AM,AA0003732016
292247001231,NEWTOWN-HARRIS HIGH,2016,*,01/07/2016 02:15:00 AM,2922470012312016
292367001410,PATTONSBURG HIGH,2016,9,01/07/2016 02:15:00 AM,2923670014102016
292292001311,NORTHWESTERN HIGH,2016,*,01/07/2016 02:15:00 AM,2922920013112016
291314000556,GRANDVIEW SR. HIGH,2016,119,01/07/2016 02:15:00 AM,2913140005562016
292564001503,PUTNAM CO. HIGH,2016,26,01/07/2016 02:15:00 AM,2925640015032016
292607001526,RAYTOWN SOUTH SR. HIGH,2016,121,01/07/2016 02:15:00 AM,2926070015262016
291380000611,HAYTI HIGH,2016,16,01/07/2016 02:15:00 AM,2913800006112016
292760001695,NORTHEAST VERNON CO. R-I HIGH,2016,9,01/07/2016 02:15:00 AM,2927600016952016
00751862,ROSATI-KAIN HIGH SCHOOL,2016,70,01/07/2016 02:15:00 AM,007518622016
291052000352,LAKELAND HIGH,2016,17,01/07/2016 02:15:00 AM,2910520003522016
292082001139,MIAMI HIGH,2016,6,01/07/2016 02:15:00 AM,2920820011392016
291329000564,GREEN RIDGE HIGH,2016,28,01/07/2016 02:15:00 AM,2913290005642016
293153002197,WEBSTER GROVES HIGH,2016,148,01/07/2016 02:16:00 AM,2931530021972016
292925001872,ST. JAMES HIGH,2016,64,01/07/2016 02:16:00 AM,2929250018722016
293186002232,WESTRAN HIGH,2016,23,01/07/2016 02:16:00 AM,2931860022322016
293099002141,WALNUT GROVE HIGH,2016,6,01/07/2016 02:16:00 AM,2930990021412016
292937002033,STE. GENEVIEVE SR. HIGH,2016,55,01/07/2016 02:16:00 AM,2929370020332016
292952002044,STOCKTON HIGH,2016,27,01/07/2016 02:16:00 AM,2929520020442016
293081002128,VERONA HIGH,2016,7,01/07/2016 02:16:00 AM,2930810021282016
292886002541,STUDY ALTERNATIVE HIGH,2016,*,01/07/2016 02:16:00 AM,2928860025412016
293066002113,UNIVERSITY CITY SR. HIGH,2016,76,01/07/2016 02:16:00 AM,2930660021132016
00752389,ST PIUS X HIGH SCHOOL,2016,53,01/07/2016 02:16:00 AM,007523892016
293078002124,VAN-FAR JR./SR. HIGH,2016,19,01/07/2016 02:16:00 AM,2930780021242016
00751104,ST LOUIS UNIVERSITY HIGH SCHOOL,2016,190,01/07/2016 02:16:00 AM,007511042016
290000901215,TWIN RIVERS,2016,*,01/07/2016 02:16:00 AM,2900009012152016
292928002875,TRANSPORTATION AND LAW,2016,13,01/07/2016 02:16:00 AM,2929280028752016
00751352,VALLE CATHOLIC SCHOOLS,2016,22,01/07/2016 02:16:00 AM,007513522016
293162002204,WELLSVILLE HIGH,2016,9,01/07/2016 02:16:00 AM,2931620022042016
00751115,ST JOSEPHS ACADEMY,2016,97,01/07/2016 02:16:00 AM,007511152016
291551000729,VIBURNUM HIGH,2016,13,01/07/2016 02:16:00 AM,2915510007292016
AA001428,THE PEMBROKE HILL SCHOOL,2016,7,01/07/2016 02:16:00 AM,AA0014282016
00752196,TRINITY CATHOLIC HIGH SCHOOL,2016,43,01/07/2016 02:16:00 AM,007521962016
00753531,ST TERESA'S ACADEMY,2016,57,01/07/2016 02:16:00 AM,007535312016
293030002071,TINA-AVALON HIGH,2016,6,01/07/2016 02:16:00 AM,2930300020712016
292964002050,STRAFFORD HIGH,2016,49,01/07/2016 02:16:00 AM,2929640020502016
00755812,THOMAS JEFFERSON SCHOOL,2016,*,01/07/2016 02:16:00 AM,007558122016
00755787,ST PAUL LUTHERAN HIGH,2016,19,01/07/2016 02:16:00 AM,007557872016
A0502153,WESTWOOD BAPTIST ACADEMY,2016,*,01/07/2016 02:16:00 AM,A05021532016
293230002264,WORTH CO. HIGH,2016,9,01/07/2016 02:16:00 AM,2932300022642016
A9300523,ST JOSEPH CHRISTIAN SCHOOL,2016,7,01/07/2016 02:16:00 AM,A93005232016
293039002082,TRI-COUNTY HIGH,2016,*,01/07/2016 02:16:00 AM,2930390020822016
292988002064,SWEET SPRINGS HIGH,2016,13,01/07/2016 02:16:00 AM,2929880020642016
00752287,ST JOHN VIANNEY HIGH SCHOOL,2016,96,01/07/2016 02:16:00 AM,007522872016
292871001774,SOUTHWEST HIGH,2016,22,01/07/2016 02:16:00 AM,2928710017742016
290002702808,UNIVERSITY ACADEMY-UPPER,2016,22,01/07/2016 02:16:00 AM,2900027028082016
292880001779,SPOKANE HIGH,2016,20,01/07/2016 02:16:00 AM,2928800017792016
292970002053,STURGEON HIGH,2016,22,01/07/2016 02:16:00 AM,2929700020532016
292994002067,TARKIO HIGH,2016,13,01/07/2016 02:16:00 AM,2929940020672016
292892001848,ST. CHARLES HIGH,2016,90,01/07/2016 02:16:00 AM,2928920018482016
A1101379,THE PLAZA ACADEMY,2016,*,01/07/2016 02:16:00 AM,A11013792016
02041635,TOWER GROVE CHRISTIAN SCHOOL,2016,10,01/07/2016 02:16:00 AM,020416352016
293105002151,WARRENTON HIGH,2016,115,01/07/2016 02:16:00 AM,2931050021512016
00754499,WESTMINSTER CHRISTIAN ACADEMY,2016,97,01/07/2016 02:16:00 AM,007544992016
293060002103,UNION STAR HIGH,2016,*,01/07/2016 02:16:00 AM,2930600021032016
AA001377,ST LOUIS CHRISTIAN ACADEMY,2016,6,01/07/2016 02:16:00 AM,AA0013772016
293222002260,WINONA HIGH,2016,15,01/07/2016 02:16:00 AM,2932220022602016
293195002237,WHEATON HIGH,2016,11,01/07/2016 02:16:00 AM,2931950022372016
293033002073,TIPTON HIGH,2016,30,01/07/2016 02:16:00 AM,2930330020732016
293168002215,WEST PLAINS SR. HIGH,2016,133,01/07/2016 02:16:00 AM,2931680022152016
02041067,TRI-CITY CHRISTIAN SCHOOL,2016,*,01/07/2016 02:16:00 AM,020410672016
00751975,ST LOUIS PRIORY SCHOOL,2016,31,01/07/2016 02:16:00 AM,007519752016
00755674,THE BARSTOW SCHOOL,2016,12,01/07/2016 02:16:00 AM,007556742016
292981002059,SUMMERSVILLE HIGH,2016,15,01/07/2016 02:16:00 AM,2929810020592016
A9103823,SUNNYDALE ADVENTIST ACADEMY,2016,12,01/07/2016 02:16:00 AM,A91038232016
292874001776,SPARTA HIGH,2016,20,01/07/2016 02:16:00 AM,2928740017762016
292958002046,STOUTLAND HIGH,2016,15,01/07/2016 02:16:00 AM,2929580020462016
292976002057,SULLIVAN SR. HIGH,2016,80,01/07/2016 02:16:00 AM,2929760020572016
292943002037,STEELVILLE HIGH,2016,24,01/07/2016 02:16:00 AM,2929430020372016
292928002011,VASHON HIGH,2016,64,01/07/2016 02:16:00 AM,2929280020112016
293231002266,WRIGHT CITY HIGH,2016,47,01/07/2016 02:16:00 AM,2932310022662016
293211002255,WINDSOR HIGH,2016,25,01/07/2016 02:16:00 AM,2932110022552016
291548000722,TRUMAN HIGH,2016,181,01/07/2016 02:16:00 AM,2915480007222016
292913001867,ST. ELIZABETH HIGH,2016,11,01/07/2016 02:16:00 AM,2929130018672016
00750869,VISITATION ACADEMY OF ST LOUIS,2016,59,01/07/2016 02:16:00 AM,007508692016
292928003219,THE COLLEGE PREPARATORY HIGH,2016,25,01/07/2016 02:16:00 AM,2929280032192016
291548003096,VAN HORN HIGH,2016,79,01/07/2016 02:16:00 AM,2915480030962016
293201002243,WILLARD HIGH,2016,157,01/07/2016 02:16:00 AM,2932010022432016
293052002095,TWIN RIVERS HIGH,2016,23,01/07/2016 02:16:00 AM,2930520020952016
A0502105,THE FULTON SCHOOL AT ST ALBANS,2016,6,01/07/2016 02:16:00 AM,A05021052016
293075002121,VAN BUREN HIGH,2016,12,01/07/2016 02:16:00 AM,2930750021212016
293225002262,WINSTON HIGH,2016,*,01/07/2016 02:16:00 AM,2932250022622016
00751986,ST MARY'S HIGH SCHOOL,2016,47,01/07/2016 02:16:00 AM,007519862016
293219002257,WINFIELD HIGH,2016,55,01/07/2016 02:16:00 AM,2932190022572016
293087002134,VIENNA HIGH,2016,31,01/07/2016 02:16:00 AM,2930870021342016
293144002175,WAYNESVILLE SR. HIGH,2016,151,01/07/2016 02:16:00 AM,2931440021752016
291548000724,WILLIAM CHRISMAN HIGH,2016,111,01/07/2016 02:16:00 AM,2915480007242016
293102002145,WARRENSBURG HIGH,2016,124,01/07/2016 02:16:00 AM,2931020021452016
291935001046,WOODLAND HIGH,2016,18,01/07/2016 02:16:00 AM,2919350010462016
293171002220,WEST PLATTE HIGH,2016,32,01/07/2016 02:16:00 AM,2931710022202016
293045002090,TROY BUCHANAN HIGH,2016,239,01/07/2016 02:16:00 AM,2930450020902016
00752312,ST DOMINIC HIGH SCHOOL,2016,104,01/07/2016 02:16:00 AM,007523122016
293156002199,WELLINGTON-NAPOLEON HIGH,2016,13,01/07/2016 02:16:00 AM,2931560021992016
293027002069,THAYER SR. HIGH,2016,14,01/07/2016 02:16:00 AM,2930270020692016
293090002136,WEST NODAWAY HIGH,2016,8,01/07/2016 02:16:00 AM,2930900021362016
293210002253,WINDSOR HIGH,2016,134,01/07/2016 02:16:00 AM,2932100022532016
291824000966,WEST COUNTY HIGH,2016,28,01/07/2016 02:16:00 AM,2918240009662016
293051002092,TUSCUMBIA HIGH,2016,10,01/07/2016 02:16:00 AM,2930510020922016
293057002101,UNION HIGH,2016,116,01/07/2016 02:16:00 AM,2930570021012016
293150002186,WEBB CITY HIGH,2016,112,01/07/2016 02:16:00 AM,2931500021862016
292910001864,ST. CLAIR HIGH,2016,83,01/07/2016 02:16:00 AM,2929100018642016
292934002030,STANBERRY HIGH,2016,13,01/07/2016 02:16:00 AM,2929340020302016
293111002163,WASHINGTON HIGH,2016,191,01/07/2016 02:16:00 AM,2931110021632016
293249002270,ZALMA HIGH,2016,9,01/07/2016 02:16:00 AM,2932490022702016
293146002181,WEAUBLEAU HIGH,2016,10,01/07/2016 02:16:00 AM,2931460021812016
292892001851,ST. CHARLES WEST HIGH,2016,69,01/07/2016 02:16:00 AM,2928920018512016
293192002235,WHEATLAND HIGH,2016,7,01/07/2016 02:16:00 AM,2931920022352016
292280003083,STALEY HIGH,2016,181,01/07/2016 02:16:00 AM,2922800030832016
A0740079,VILLA DUCHESNE & OAK HILL SCHOOL,2016,17,01/07/2016 02:16:00 AM,A07400792016
292868001772,SOUTHWEST LIVINGSTON CO R-1 HS,2016,6,01/07/2016 02:16:00 AM,2928680017722016
292358001404,WEST HIGH,2016,131,01/07/2016 02:16:00 AM,2923580014042016
290702001681,TURNING POINT,2016,*,01/07/2016 02:16:00 AM,2907020016812016
00755801,THE PRINCIPIA SCHOOL,2016,8,01/07/2016 02:16:00 AM,007558012016
00755867,WHITFIELD SCHOOL,2016,19,01/07/2016 02:16:00 AM,007558672016
293207002245,WILLOW SPRINGS HIGH,2016,46,01/07/2016 02:16:00 AM,2932070022452016
290489000059,THOMAS W. KELLY HIGH,2016,38,01/07/2016 02:16:00 AM,2904890000592016
292928002009,SUMNER HIGH,2016,25,01/07/2016 02:16:00 AM,2929280020092016
293069002116,VALLEY PARK SR. HIGH,2016,41,01/07/2016 02:16:00 AM,2930690021162016
290000901289,WATKINS MILL PARK CAMP,2016,*,01/07/2016 02:16:00 AM,2900009012892016
00752855,ST FRANCIS BORGIA REGIONAL HIGH SCHOOL,2016,86,01/07/2016 02:16:00 AM,007528552016
293107002152,WARSAW HIGH,2016,35,01/07/2016 02:16:00 AM,2931070021522016
292949002042,STEWARTSVILLE HIGH,2016,7,01/07/2016 02:16:00 AM,2929490020422016
293072002119,VALLEY HIGH,2016,17,01/07/2016 02:16:00 AM,2930720021192016
00752083,URSULINE ACADEMY,2016,62,01/07/2016 02:16:00 AM,007520832016
293036002080,TRENTON SR. HIGH,2016,48,01/07/2016 02:16:00 AM,2930360020802016
A9502624,THOMAS JEFFERSON INDEPENDENT DAY SCHOOL,2016,9,01/07/2016 02:16:00 AM,A95026242016
292280001293,WINNETONKA HIGH,2016,148,01/07/2016 02:16:00 AM,2922800012932016
293165002844,TIMBERLAND HIGH,2016,234,01/07/2016 02:16:00 AM,2931650028442016
291629000769,JENNINGS HIGH,2017,72,06/30/2017 02:28:00 AM,2916290007692017
290585000129,BRECKENRIDGE HIGH,2017,*,06/30/2017 02:28:00 AM,2905850001292017
292373001424,RAYMORE-PECULIAR SR. HIGH,2017,216,06/30/2017 02:28:00 AM,2923730014242017
292154001186,LIBERTY SR. HIGH,2017,39,06/30/2017 02:28:00 AM,2921540011862017
291308000546,GRAIN VALLEY HIGH,2018,156,06/29/2018 02:33:00 AM,2913080005462018
291199000448,FAYETTE HIGH,2018,21,06/29/2018 02:33:00 AM,2911990004482018
290402000031,AURORA HIGH,2017,53,06/30/2017 02:28:00 AM,2904020000312017
292886001800,HILLCREST HIGH,2017,97,06/30/2017 02:28:00 AM,2928860018002017
291539000701,HURLEY HIGH,2017,7,06/30/2017 02:28:00 AM,2915390007012017
291350000574,HALE HIGH,2017,*,06/30/2017 02:28:00 AM,2913500005742017
291029000333,CRANE HIGH,2017,18,06/30/2017 02:28:00 AM,2910290003332017
291044000345,DADEVILLE SR. HIGH,2017,*,06/30/2017 02:28:00 AM,2910440003452017
290000302458,PORTAGEVILLE HIGH,2017,33,06/30/2017 02:28:00 AM,2900003024582017
291218000485,FORDLAND HIGH,2017,21,06/30/2017 02:28:00 AM,2912180004852017
292679001613,ROCK PORT HIGH,2017,8,06/30/2017 02:28:00 AM,2926790016132017
291527000695,NORTHWEST HIGH,2018,17,06/29/2018 02:33:00 AM,2915270006952018
00752797,CARDINAL RITTER COLLEGE PREP HIGH SCHOOL,2018,29,06/29/2018 02:33:00 AM,007527972018
291836000987,LEETON HIGH,2018,16,06/29/2018 02:33:00 AM,2918360009872018
290579000125,1050 ADAIR CO. HIGH,2018,7,06/29/2018 02:33:00 AM,2905790001252018
291229000496,FORT OSAGE HIGH,2018,175,06/29/2018 02:33:00 AM,2912290004962018
290846000248,CHAFFEE JR.-SR. HIGH,2018,23,06/29/2018 02:33:00 AM,2908460002482018
291107000379,DREXEL HIGH,2018,12,06/29/2018 02:33:00 AM,2911070003792018
291368000597,HARDIN-CENTRAL HIGH,2018,7,06/29/2018 02:33:00 AM,2913680005972018
290849000250,CHAMOIS HIGH,2018,*,06/29/2018 02:33:00 AM,2908490002502018
292850001761,SOUTH NODAWAY HIGH,2018,8,06/29/2018 02:33:00 AM,2928500017612018
A0740163,NEW LIFE CHRISTIAN SCHOOL,2018,*,06/29/2018 02:33:00 AM,A07401632018
292886001796,GLENDALE HIGH,2018,155,06/29/2018 02:33:00 AM,2928860017962018
292829001748,SILEX HIGH,2018,16,06/29/2018 02:33:00 AM,2928290017482018
292016001073,MARION C. EARLY HIGH,2018,26,06/29/2018 02:33:00 AM,2920160010732018
291287000538,GILMAN CITY HIGH,2018,*,06/29/2018 02:33:00 AM,2912870005382018
292067001118,OAKVILLE SR. HIGH,2018,233,06/29/2018 02:33:00 AM,2920670011182018
290615000154,BUNCETON HIGH,2018,6,06/29/2018 02:33:00 AM,2906150001542018
290981000284,CLIMAX SPRINGS HIGH,2018,6,06/29/2018 02:33:00 AM,2909810002842018
291230001981,SECKMAN SR. HIGH,2018,265,06/29/2018 02:33:00 AM,2912300019812018
290507000066,BILLINGS SR. HIGH,2018,17,06/29/2018 02:33:00 AM,2905070000662018
291677000926,KIRKWOOD SR. HIGH,2018,250,06/29/2018 02:33:00 AM,2916770009262018
AA000373,CROSSROADS COLLEGE PREPARATORY SCHOOL,2018,26,06/29/2018 02:33:00 AM,AA0003732018
291659000907,KING CITY HIGH,2018,13,06/29/2018 02:33:00 AM,2916590009072018
292521001450,PLATO HIGH,2018,20,06/29/2018 02:33:00 AM,2925210014502018
291788000957,LAQUEY R-V HIGH,2018,21,06/29/2018 02:33:00 AM,2917880009572018
00753848,BISHOP LEBLOND HIGH SCHOOL,2018,32,06/29/2018 02:33:00 AM,007538482018
290059003181,FRONTIER SCHL OF EXCELLENCE-U,2018,13,06/29/2018 02:33:00 AM,2900590031812018
292565002704,MINGO PUXICO TECHNICAL HIGH,2018,*,06/29/2018 02:33:00 AM,2925650027042018
291203000481,FESTUS SR. HIGH,2018,130,06/29/2018 02:33:00 AM,2912030004812018
291077000363,DEXTER HIGH,2018,76,06/29/2018 02:33:00 AM,2910770003632018
290405000036,AVA HIGH,2018,44,06/29/2018 02:33:00 AM,2904050000362018
290450000044,BAYLESS SR. HIGH,2018,81,06/29/2018 02:33:00 AM,2904500000442018
291846000993,HIGHLAND JR.-SR. HIGH,2018,32,06/29/2018 02:33:00 AM,2918460009932018
291797000960,LATHROP HIGH,2018,33,06/29/2018 02:33:00 AM,2917970009602018
291938001049,MACKS CREEK HIGH,2018,*,06/29/2018 02:33:00 AM,2919380010492018
292511001441,PIERCE CITY HIGH,2018,30,06/29/2018 02:33:00 AM,2925110014412018
290576000122,BRANSON HIGH,2018,146,06/29/2018 02:33:00 AM,2905760001222018
292783001709,SMITH-COTTON HIGH SCHOOL,2018,167,06/29/2018 02:33:00 AM,2927830017092018
291165000071,EXCELSIOR SPRINGS TECH. HIGH,2018,*,06/29/2018 02:33:00 AM,2911650000712018
290585000129,BRECKENRIDGE HIGH,2018,*,06/29/2018 02:33:00 AM,2905850001292018
292075001129,MERCER HIGH,2018,8,06/29/2018 02:33:00 AM,2920750011292018
292706001648,CENTRAL HIGH,2018,192,06/29/2018 02:33:00 AM,2927060016482018
292886001808,PARKVIEW HIGH,2018,149,06/29/2018 02:33:00 AM,2928860018082018
292928000434,GATEWAY HIGH,2018,110,06/29/2018 02:33:00 AM,2929280004342018
00752946,SACRED HEART ELEMENTARY & HIGH SCHOOL,2018,13,06/29/2018 02:33:00 AM,007529462018
291992001060,MALTA BEND HIGH,2018,*,06/29/2018 02:33:00 AM,2919920010602018
292005001070,MARCELINE HIGH,2018,22,06/29/2018 02:33:00 AM,2920050010702018
290609000147,BUCKLIN HIGH,2018,*,06/29/2018 02:33:00 AM,2906090001472018
292277001257,NORTH HARRISON HIGH,2018,13,06/29/2018 02:33:00 AM,2922770012572018
291566000743,JAMESTOWN C-I HIGH,2018,9,06/29/2018 02:33:00 AM,2915660007432018
290699000175,CAMDENTON HIGH,2018,159,06/29/2018 02:33:00 AM,2906990001752018
292358001379,CENTRAL HIGH,2018,154,06/29/2018 02:33:00 AM,2923580013792018
290100000300,DAVID H. HICKMAN HIGH,2018,198,06/29/2018 02:33:00 AM,2901000003002018
291917001037,LOGAN-ROGERSVILLE HIGH,2018,89,06/29/2018 02:33:00 AM,2919170010372018
292031001077,MARIONVILLE HIGH,2018,20,06/29/2018 02:33:00 AM,2920310010772018
292271001251,NORTH ANDREW HIGH,2018,16,06/29/2018 02:33:00 AM,2922710012512018
00751771,DE SMET JESUIT HIGH SCHOOL,2018,107,06/29/2018 02:33:00 AM,007517712018
290348000030,ATLANTA HIGH,2018,7,06/29/2018 02:33:00 AM,2903480000302018
291044000345,DADEVILLE SR. HIGH,2018,*,06/29/2018 02:33:00 AM,2910440003452018
292334001347,OWENSVILLE HIGH,2018,75,06/29/2018 02:33:00 AM,2923340013472018
290648000166,CALHOUN HIGH,2018,*,06/29/2018 02:33:00 AM,2906480001662018
291431000649,HERMITAGE HIGH,2018,8,06/29/2018 02:33:00 AM,2914310006492018
00754615,LUTHERAN HIGH SCHOOL SOUTH,2018,78,06/29/2018 02:33:00 AM,007546152018
291640003097,AFRICAN CENT COLLEGE PREP ACAD,2018,46,06/29/2018 02:33:00 AM,2916400030972018
291350000574,HALE HIGH,2018,*,06/29/2018 02:33:00 AM,2913500005742018
291437000667,HIGBEE HIGH,2018,12,06/29/2018 02:33:00 AM,2914370006672018
291560000738,JACKSON SR. HIGH,2018,190,06/29/2018 02:33:00 AM,2915600007382018
290057403183,LIFT FOR LIFE ACADEMY HIGH SCH,2018,44,06/29/2018 02:33:00 AM,2900574031832018
292697001639,RUSSELLVILLE HIGH,2018,28,06/29/2018 02:33:00 AM,2926970016392018
290912000269,CLARKTON HIGH,2018,11,06/29/2018 02:33:00 AM,2909120002692018
292676003154,HIRAM NEUWOEHNER,2018,*,06/29/2018 02:33:00 AM,2926760031542018
292550001497,POTOSI HIGH,2018,78,06/29/2018 02:33:00 AM,2925500014972018
292886001804,KICKAPOO HIGH,2018,300,06/29/2018 02:33:00 AM,2928860018042018
291446000678,HOLCOMB HIGH,2018,19,06/29/2018 02:33:00 AM,2914460006782018
291255000524,FULTON SR. HIGH,2018,75,06/29/2018 02:33:00 AM,2912550005242018
292349001362,PALMYRA HIGH,2018,53,06/29/2018 02:33:00 AM,2923490013622018
292640001548,RICHLAND HIGH,2018,11,06/29/2018 02:33:00 AM,2926400015482018
291224000487,FORSYTH HIGH,2018,38,06/29/2018 02:33:00 AM,2912240004872018
292679001613,ROCK PORT HIGH,2018,14,06/29/2018 02:33:00 AM,2926790016132018
292100001148,MILLER HIGH,2017,21,06/30/2017 02:28:00 AM,2921000011482017
A0902016,ISLAMIC SCHOOL OF GREATER KANSAS CITY,2017,*,06/30/2017 02:28:00 AM,A09020162017
292041001086,MARSHALL SR. HIGH,2017,83,06/30/2017 02:28:00 AM,2920410010862017
291635000787,JOPLIN HIGH,2017,177,06/30/2017 02:28:00 AM,2916350007872017
292280001286,OAK PARK HIGH,2017,146,06/30/2017 02:28:00 AM,2922800012862017
02041646,CHRISTIAN ACADEMY OF GREATER ST LOUIS,2017,6,06/30/2017 02:28:00 AM,020416462017
291917001037,LOGAN-ROGERSVILLE HIGH,2017,66,06/30/2017 02:28:00 AM,2919170010372017
292676002632,NORTHVIEW,2017,*,06/30/2017 02:28:00 AM,2926760026322017
292523001456,PLATTE COUNTY HIGH,2017,129,06/30/2017 02:28:00 AM,2925230014562017
292067001115,MEHLVILLE HIGH SCHOOL,2017,246,06/30/2017 02:28:00 AM,2920670011152017
292859001768,ELLINGTON HIGH SCHOOL,2017,17,06/30/2017 02:28:00 AM,2928590017682017
291822000962,LAWSON HIGH,2017,46,06/30/2017 02:28:00 AM,2918220009622017
292521001450,PLATO HIGH,2017,26,06/30/2017 02:28:00 AM,2925210014502017
292001001067,MAPLEWOOD-RICHMOND HGTS. HIGH,2017,32,06/30/2017 02:28:00 AM,2920010010672017
291830000983,LEE'S SUMMIT SR. HIGH,2017,199,06/30/2017 02:28:00 AM,2918300009832017
291110000383,EAST CARTER CO. R-II HIGH,2017,24,06/30/2017 02:28:00 AM,2911100003832017
291677000926,KIRKWOOD SR. HIGH,2017,235,06/30/2017 02:28:00 AM,2916770009262017
291434003156,RUSKIN HIGH SCHOOL,2017,129,06/30/2017 02:28:00 AM,2914340031562017
291614000745,JASPER HIGH,2017,16,06/30/2017 02:28:00 AM,2916140007452017
290561000107,BOSWORTH HIGH,2017,*,06/30/2017 02:28:00 AM,2905610001072017
290972000275,CLAYTON HIGH,2017,113,06/30/2017 02:28:00 AM,2909720002752017
291008000322,CONCORDIA HIGH,2017,17,06/30/2017 02:28:00 AM,2910080003222017
290566000115,BOWLING GREEN HIGH,2017,39,06/30/2017 02:28:00 AM,2905660001152017
292886001786,CENTRAL HIGH,2017,168,06/30/2017 02:28:00 AM,2928860017862017
292856001766,SOUTHERN BOONE HIGH,2017,78,06/30/2017 02:28:00 AM,2928560017662017
290312000019,APPLETON CITY HIGH,2017,17,06/30/2017 02:28:00 AM,2903120000192017
291640000862,PASEO ACAD. OF PERFORMING ARTS,2017,43,06/30/2017 02:28:00 AM,2916400008622017
291278000535,GIDEON HIGH,2017,14,06/30/2017 02:28:00 AM,2912780005352017
292829001748,SILEX HIGH,2017,12,06/30/2017 02:28:00 AM,2928290017482017
02041726,EAGLE RIDGE CHRISTIAN SCHOOL,2017,*,06/30/2017 02:28:00 AM,020417262017
292175001200,NEELYVILLE HIGH,2017,27,06/30/2017 02:28:00 AM,2921750012002017
291992001060,MALTA BEND HIGH,2017,*,06/30/2017 02:28:00 AM,2919920010602017
X0756088,BLUE RIDGE CHRISTIAN SCHOOL,2017,6,06/30/2017 02:28:00 AM,X07560882017
291293000542,GOLDEN CITY HIGH,2017,10,06/30/2017 02:28:00 AM,2912930005422017
00751716,CHAMINADE COLLEGE PREP SCHOOL,2017,52,06/30/2017 02:28:00 AM,007517162017
291827000972,LEBANON SR. HIGH,2017,144,06/30/2017 02:28:00 AM,2918270009722017
291845000991,LESTERVILLE HIGH,2017,9,06/30/2017 02:28:00 AM,2918450009912017
291145000409,EMINENCE HIGH,2017,13,06/30/2017 02:28:00 AM,2911450004092017
291867001016,LINCOLN HIGH,2017,17,06/30/2017 02:28:00 AM,2918670010162017
292136001175,MONTROSE HIGH,2017,6,06/30/2017 02:28:00 AM,2921360011752017
291359000580,PENNEY HIGH,2017,33,06/30/2017 02:28:00 AM,2913590005802017
290558000104,BOONVILLE HIGH,2017,74,06/30/2017 02:28:00 AM,2905580001042017
292061001104,MCDONALD COUNTY HIGH,2017,109,06/30/2017 02:28:00 AM,2920610011042017
291692000937,LA MONTE HIGH,2017,14,06/30/2017 02:28:00 AM,2916920009372017
290059003181,FRONTIER SCHL OF EXCELLENCE-U,2017,10,06/30/2017 02:28:00 AM,2900590031812017
292685000665,ROCKWOOD SUMMIT SR. HIGH,2017,212,06/30/2017 02:28:00 AM,2926850006652017
292895001860,FRANCIS HOWELL HIGH,2017,288,06/30/2017 02:28:00 AM,2928950018602017
291566000743,JAMESTOWN C-I HIGH,2017,13,06/30/2017 02:28:00 AM,2915660007432017
290837002490,FT. ZUMWALT SOUTH HIGH,2017,167,06/30/2017 02:28:00 AM,2908370024902017
292550001497,POTOSI HIGH,2017,91,06/30/2017 02:28:00 AM,2925500014972017
