the_geom,OBJECTID,Zoning Classification,Zoning Description,Last Update Date,Last Editor,SHAPE_Length,SHAPE_Area,Zoning Number,Zoning Year,Rec Number,Ordinance Number,Zoning Number 1,Zoning Number 2,Ordinance Number 2,Zoning Number 3,Zoning Number 4,Zoning Year 4,Rec Number 4,Ordinance Number 4,HYPERLINK,ZONENUM1,ZONEYEAR1,ORDNUM1,ZONENUM2,ZONEYEAR2,ZONENUM3,ZONEYEAR3,ORDNUM3
"MULTIPOLYGON (((-90.080067874384 29.960925125447, -90.080136220906 29.960970784981, -90.080203139107 29.961015806313, -90.080270057307 29.961060827624, -90.080064686264 29.961293293169, -90.079997768063 29.961248272741, -90.079930848964 29.961203250736, -90.079863228281 29.961156971808, -90.079796309182 29.961111951319, -90.080000955286 29.960880104074, -90.080067874384 29.960925125447)))",527,CU,,12/20/2013 12:00:00 AM +0000,BRN,150.90743790364289,1423.7670135431154,68,1985,,10901,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.082838733268 29.978648076681, -90.083015848703 29.97822339745, -90.08313608461 29.978263470591, -90.082960340005 29.978684863604, -90.082911698927 29.978670023869, -90.082838733268 29.978648076681)))",682,RPC,,12/20/2013 12:00:00 AM +0000,BRN,144.28892870837578,828.69764669490746,96,1990,,14409,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.100125773357 29.927228548523, -90.100273010825 29.927219301099, -90.10030605176 29.927217111083, -90.100314390821 29.927297205051, -90.10029930631 29.927298312903, -90.100250463112 29.927301606877, -90.100195880577 29.927304844796, -90.100088859785 29.927311969153, -90.099953119854 29.927320072903, -90.099841067599 29.927327774151, -90.099833445394 29.927247686436, -90.100125773357 29.927228548523)))",35,CU,,12/20/2013 12:00:00 AM +0000,BRN,126.24510682002821,545.53229394442587,23,1991,,14616,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.034061700951 30.032046013644, -90.03418717224 30.033297422177, -90.034156105802 30.03333068996, -90.033909763497 30.03340208224, -90.033131520627 30.033590563555, -90.031521904029 30.034033484717, -90.031524029443 30.035151313525, -90.031524994234 30.035658693084, -90.03095907447 30.035655273607, -90.030946513327 30.034275972653, -90.030280913804 30.034064221627, -90.030290022721 30.033006452841, -90.032328926226 30.03247285324, -90.033828056332 30.032103570575, -90.034061700951 30.032046013644)))",363,CU,,12/20/2013 12:00:00 AM +0000,BRN,1575.8680160672354,85098.02927250028,69,1982,,9321,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.070002785225 29.954099073317, -90.06987869824 29.954237982939, -90.0698379821 29.954283563042, -90.069676012261 29.954173771324, -90.069840814488 29.953989280617, -90.070002785225 29.954099073317)))",1009,CU,,,BRN,105.73320767383544,686.17512890072885,23,2014,569713,25941,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,,,,,,,,
"MULTIPOLYGON (((-90.131686001265 29.943169999889, -90.131783000451 29.943078999946, -90.131802000717 29.943095000156, -90.13186400154 29.943145000503, -90.131766000732 29.943236000386, -90.131701000435 29.943296999568, -90.131562001416 29.943428000097, -90.131481001225 29.943362000506, -90.131595001028 29.943254999, -90.131686001265 29.943169999889)))",18,CU,,12/20/2013 12:00:00 AM +0000,BRN,123.79019594709834,610.62109244655403,125,1997,155081,18605,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.064064025577 29.94134579495, -90.064071210302 29.941479312352, -90.064320328402 29.941530686648, -90.064470296749 29.944396751644, -90.062986686836 29.944052228368, -90.062988701758 29.942822765827, -90.06303809203 29.942438789385, -90.063073222446 29.941990913466, -90.06317776748 29.94178500529, -90.063285890505 29.941467235131, -90.063387382165 29.941331937458, -90.064064025577 29.94134579495)))",198,CU,,12/20/2013 12:00:00 AM +0000,BRN,1018.015589784345,54373.434686092762,33,1982,,10144,,,9076,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,21,1981,8196,0,0,0,0,10905
"MULTIPOLYGON (((-90.03741809611 29.980849449996, -90.037441186406 29.980773563627, -90.03750883314 29.980788849686, -90.037873257193 29.980871202947, -90.037850009691 29.980947239417, -90.037486304291 29.980864892444, -90.03741809611 29.980849449996)))",868,TR,,12/20/2013 12:00:00 AM +0000,BRN,119.59795541176268,501.84749921942898,55,1982,,9119,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.036974204392 29.970210226329, -90.037243000986 29.969305191998, -90.037845772338 29.969441152768, -90.037675311623 29.970017090027, -90.037374641006 29.969949116674, -90.037352855962 29.970023292271, -90.037327343808 29.970108057533, -90.037303267162 29.970192837509, -90.037277028271 29.970278222071, -90.036974204392 29.970210226329)))",572,RPC,,12/20/2013 12:00:00 AM +0000,BRN,378.90722557848102,6821.0686755483084,80,1996,,17754,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.10798305328 29.98929093959, -90.108046171606 29.989297152302, -90.10810929712 29.989302741797, -90.108073306118 29.989601838444, -90.108010181503 29.989596249744, -90.107947047905 29.989591285814, -90.10798305328 29.98929093959)))",670,CU,,12/20/2013 12:00:00 AM +0000,BRN,105.71611078863569,546.59277992221325,36,2010,,24051,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.107089167588 30.018892571912, -90.107168846357 30.018897064575, -90.107232013193 30.018900777867, -90.107232731845 30.018900784867, -90.107226016938 30.018979486557, -90.107243240337 30.018980897513, -90.107314270127 30.018987809955, -90.107287908167 30.019203854826, -90.107305130667 30.019205265779, -90.10727946041 30.019481953014, -90.107191919585 30.019474262018, -90.107100792686 30.019465911437, -90.107027615923 30.019458354223, -90.106955148829 30.019451427813, -90.106885547361 30.019445153209, -90.106775770538 30.01943475387, -90.106742779909 30.019431803632, -90.106713344813 30.019429171517, -90.106650191451 30.019424207524, -90.106585617854 30.019417979587, -90.10662129175 30.019145761491, -90.10668229724 30.019150079913, -90.106743310814 30.019153774528, -90.106743326983 30.019153776084, -90.106779170662 30.019156191195, -90.106807906869 30.019158127173, -90.106840200405 30.019160341609, -90.106913412203 30.019165360062, -90.106921617415 30.019082296538, -90.106926587793 30.019028583007, -90.10693478492 30.018946143954, -90.107020194941 30.018951939456, -90.10704818375 30.018954076114, -90.107054706417 30.018891000724, -90.107089167588 30.018892571912)))",652,CU,,12/20/2013 12:00:00 AM +0000,BRN,300.03596641340113,4136.318553340333,1,1979,,7282,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.10070936478 30.002239880444, -90.102813612637 30.002423346461, -90.102628017106 30.00401878885, -90.100523736011 30.003835319559, -90.10070936478 30.002239880444)))",666,CU,,12/20/2013 12:00:00 AM +0000,BRN,883.10717931106069,48527.68062417148,06,2010,,23969,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.07029894091 29.986126071597, -90.070689893111 29.986101692245, -90.070697930338 29.98620428887, -90.070704192494 29.986276862729, -90.07031321514 29.986303117189, -90.07030696017 29.986229918557, -90.07029894091 29.986126071597)))",966,CU,,02/13/2015 12:00:00 AM +0000,BRN,132.66693833410656,990.27159804679741,106,2013,547676,25645,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,,,,,,,,
"MULTIPOLYGON (((-90.068419323077 29.951101736493, -90.068401724182 29.951130947848, -90.068389252871 29.951152083071, -90.068364317436 29.951193726157, -90.06836358441 29.951194969954, -90.068339309237 29.951184734702, -90.068327887158 29.951179622523, -90.06828289863 29.951161062076, -90.068266477427 29.951154028159, -90.068444747196 29.950908191786, -90.068446206959 29.950906330755, -90.068519076498 29.950933911528, -90.068519794252 29.950933918533, -90.068767006126 29.951025687302, -90.068730353965 29.951142233096, -90.068461122586 29.951032124235, -90.068419323077 29.951101736493)))",251,CU,,12/20/2013 12:00:00 AM +0000,BRN,160.71639352781796,858.1665247168512,37,1991,,14559,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.032900321222 29.921794508202, -90.033029313907 29.921672770731, -90.03322021938 29.921826737359, -90.033245484497 29.921847113468, -90.033170838988 29.92191755976, -90.033117125124 29.921968252781, -90.032988658852 29.922089492383, -90.032969760994 29.922074279826, -90.032772303209 29.921915325249, -90.032900321222 29.921794508202)))",292,CU,,12/20/2013 12:00:00 AM +0000,BRN,150.30660074733777,1389.8335028663644,73,2010,,24255,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.056058341274 29.97423821365, -90.056409772993 29.974212868788, -90.056414545742 29.974290428556, -90.05641897264 29.974362342679, -90.056424133461 29.974446172777, -90.056429022093 29.974525601511, -90.056434144287 29.974608808163, -90.056409718196 29.974609822109, -90.056087113415 29.97462669579, -90.056081012956 29.974547864766, -90.056080335626 29.974539111985, -90.056075217025 29.974469066362, -90.056068767122 29.97438084121, -90.05606360091 29.974310172943, -90.056058341274 29.97423821365)))",471,CU,,12/20/2013 12:00:00 AM +0000,BRN,178.93544653692342,1967.8548691521144,1,1997,,18339,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.077363202473 29.936880802964, -90.077710325871 29.937072903685, -90.077659217122 29.937141804863, -90.077606672864 29.937210691981, -90.077265968826 29.937021776972, -90.077314231713 29.936950973939, -90.077363202473 29.936880802964)))",169,CU,,12/20/2013 12:00:00 AM +0000,BRN,133.10291654037081,960.39589652838754,1,1988,,12591,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.067551472359 29.939933367062, -90.067922658031 29.939887211346, -90.068046876171 29.939940292792, -90.068047844554 29.939977183563, -90.068067253554 29.939974870057, -90.067981892043 29.940287813259, -90.067929923605 29.940478338866, -90.067929498702 29.940479897283, -90.067650205294 29.940515027824, -90.06765005797 29.940514159875, -90.067602973673 29.940236772269, -90.067574876167 29.940071245586, -90.067551472359 29.939933367062)))",203,CU,,12/20/2013 12:00:00 AM +0000,BRN,237.69046993708207,3387.9925062818943,27,2006,,"22,384",,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.107033886164 29.916729764513, -90.107127973012 29.916723140049, -90.107156195383 29.916995957331, -90.10715616484 29.916998458239, -90.107062077992 29.917005081905, -90.106952915617 29.917012190648, -90.106924701331 29.916738748182, -90.107033886164 29.916729764513)))",70,CU,,12/20/2013 12:00:00 AM +0000,BRN,116.1714310486183,805.09888047241452,115,1997,,18611,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.063243361564 29.983497053986, -90.063251517369 29.983589650145, -90.063258301446 29.983677233751, -90.06284002429 29.983705077762, -90.062833966052 29.983616876375, -90.062827279891 29.983521794234, -90.063243361564 29.983497053986)))",637,CU,,12/20/2013 12:00:00 AM +0000,BRN,139.94139297749308,1090.3845790245794,105,1998,,19042,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.073505333586 30.020744057809, -90.073904946445 30.020727251858, -90.073932935254 30.02107070888, -90.073533241547 30.02109376594, -90.073505333586 30.020744057809)))",742,CU,,12/20/2013 12:00:00 AM +0000,BRN,178.46517416813475,1990.3824395161976,19,1999,,19211,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-89.955483669038 30.01983323988, -89.955293722068 30.018347828738, -89.955372304893 30.018379282218, -89.955470945301 30.018414696344, -89.955571759632 30.018448883059, -89.955674026539 30.018481834586, -89.955780645783 30.018511706717, -89.955883683445 30.018540914583, -89.955986780395 30.018565747212, -89.956039047073 30.018578172081, -89.956096334435 30.018591273649, -89.956201647529 30.018611754375, -89.956309114783 30.018632256875, -89.956415197734 30.018648994734, -89.956521307633 30.018663857272, -89.956544965665 30.018667229888, -89.956732868069 30.018689198563, -89.956933765503 30.018706301208, -89.957039286108 30.01871178093, -89.957134777022 30.018715279551, -89.957209661483 30.019431206272, -89.956636724978 30.019565244879, -89.956001839752 30.019711760923, -89.955483669038 30.01983323988)))",813,CU,,12/20/2013 12:00:00 AM +0000,BRN,695.22695015866464,26666.958371645222,58,1986,,11496,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.106796129058 29.917040735397, -90.106711369417 29.917047446266, -90.106711094533 29.91704644419, -90.106710682206 29.917044939909, -90.106683178487 29.91677212899, -90.106767938127 29.916765417325, -90.106796129058 29.917040735397)))",71,CU,,12/20/2013 12:00:00 AM +0000,BRN,89.950742500482818,337.18766891599768,115,1997,,18611,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.120966731966 29.943964281349, -90.121038183964 29.943873046276, -90.121351743609 29.944059720488, -90.121272260672 29.94416213401, -90.120958707316 29.943974833376, -90.120966731966 29.943964281349)))",103,CU,,12/20/2013 12:00:00 AM +0000,BRN,116.38821756800877,670.52994410282713,21,1988,172328,16776,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.070516131088 29.932328100917, -90.07054231608 29.932243960491, -90.070567789606 29.932159187078, -90.070593256845 29.932075040282, -90.070618739354 29.931989642371, -90.071006669623 29.93207400644, -90.071202776341 29.932117146775, -90.071300837336 29.932138091415, -90.071398899229 29.93215903605, -90.07148479973 29.932176738249, -90.071791853775 29.932243445906, -90.071906989049 29.93227030007, -90.071912883794 29.932285000376, -90.071916363867 29.932272770232, -90.072294225818 29.932358909805, -90.072402294944 29.932383075799, -90.072274896768 29.93280944092, -90.07228492017 29.932811412057, -90.072284912984 29.932812037184, -90.072161117053 29.933237186806, -90.072062352677 29.93321498592, -90.071732626052 29.93313889892, -90.071669472691 29.933124325633, -90.071669524793 29.933124149695, -90.071539236738 29.933093696034, -90.071388203887 29.933061616103, -90.071378898239 29.933059651199, -90.071278683084 29.933038685734, -90.071146254344 29.933011159943, -90.071059642377 29.93299282498, -90.07096086273 29.932971874293, -90.070864946014 29.932951574417, -90.070765448613 29.932930615157, -90.070653783532 29.932907038612, -90.070358865726 29.932845446078, -90.070463738645 29.932498257721, -90.070489938909 29.932412866401, -90.070516131088 29.932328100917)))",1000,CU,,,BRN,642.08043271617112,23260.95725605906,040,2014,566475,25956,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,,,,,,,,
"MULTIPOLYGON (((-90.132488000981 29.93759800014, -90.132462457385 29.937577109584, -90.132448960198 29.937566071124, -90.132241001108 29.937395999274, -90.132172000613 29.937339999601, -90.132103001016 29.937283000361, -90.131855001319 29.937080998856, -90.131919000893 29.937019999754, -90.131983001366 29.936958999837, -90.13204700094 29.936899000201, -90.132111001412 29.936838000209, -90.132175000986 29.93677700018, -90.132238000735 29.936716000114, -90.132302001208 29.93665500001, -90.13236600168 29.93659500019, -90.132613001552 29.936796999568, -90.132677000228 29.936735999514, -90.132737000503 29.936678999928, -90.132806000998 29.936734999972, -90.132615001202 29.936916999706, -90.132683001873 29.936973999935, -90.132749001097 29.936913998751, -90.132994001319 29.937115000278, -90.132930000846 29.937175999322, -90.132866001272 29.937236999885, -90.1326190014 29.937034999843, -90.132557000578 29.937093999859, -90.132524000966 29.937125999088, -90.132428000706 29.937216999806, -90.132358001284 29.937283999119, -90.132605001156 29.937486000212, -90.132520497536 29.937566891613, -90.132488000981 29.93759800014)))",840,RPC,,12/20/2013 12:00:00 AM +0000,BRN,499.87676371431894,6607.7589650143555,29,1979,,7804,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.108210786984 29.935026253048, -90.108306684835 29.935029438558, -90.1082951864 29.935283965324, -90.10819976196 29.935281201754, -90.108210786984 29.935026253048)))",86,CU,,12/20/2013 12:00:00 AM +0000,BRN,86.805304118382693,348.94248070796345,07,2011,409295,24481,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.02770408653 29.927330692092, -90.027638342427 29.927302942061, -90.027551973904 29.92726707737, -90.027467039093 29.927231226678, -90.027396382104 29.927201144132, -90.027561012753 29.9269052175, -90.027564924017 29.926898188096, -90.027725643402 29.926609289988, -90.027797017246 29.926639378163, -90.027881951159 29.926675229067, -90.027968312496 29.926711719138, -90.028053247308 29.926747568459, -90.028138180323 29.926783418546, -90.028507901741 29.926938992732, -90.028466745426 29.92701297542, -90.028424869561 29.92708694949, -90.028383712348 29.92716093129, -90.028343273787 29.927234921599, -90.028302115676 29.927308903289, -90.028260958463 29.927382885703, -90.028219083496 29.927456860276, -90.028177926283 29.92753084258, -90.027808203966 29.927375267762, -90.027723277239 29.927338791948, -90.02770408653 29.927330692092)))",490,CU,,12/20/2013 12:00:00 AM +0000,BRN,362.42059130075796,8171.2114120491296,97,2003,,21450,CU,CU,21470,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,97,2003,21450,96,2003,0,0,0
"MULTIPOLYGON (((-90.074960303411 29.957877038758, -90.075085596833 29.957960752789, -90.075205195835 29.958040662455, -90.075206513664 29.95804154893, -90.075283500182 29.958093296811, -90.075507082771 29.957840383445, -90.075546230453 29.957867011998, -90.075855167367 29.958075631134, -90.075579186048 29.958384929463, -90.075533301899 29.958437001712, -90.075467043062 29.958510757844, -90.07524710404 29.958759329776, -90.075185175082 29.9587174805, -90.075131779222 29.958681961797, -90.075079812581 29.958647083612, -90.075027144356 29.95861094848, -90.074853456892 29.958493639378, -90.074783678456 29.958447963141, -90.074716070349 29.958401057185, -90.07464701865 29.958354762943, -90.074577265367 29.958307210962, -90.074797922143 29.958058647238, -90.074835783438 29.958016501137, -90.074872928775 29.957974348792, -90.074910066027 29.957932819842, -90.074960303411 29.957877038758)))",234,CU,,12/20/2013 12:00:00 AM +0000,BRN,410.76863549899122,8619.1757730489171,36,2009,,"23,692",,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
